CODIGO_DISTRITO|CODIGO_SECCION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|VOTOS_AGRUPACION|VOTOS_VALIDOS|PORCENTAJE
01|01003|000100000000000|133|4991|113044|4.41
01|01003|000100000000000|135|45429|113044|40.18
01|01003|000100000000000|136|42036|113044|37.18
01|01003|000100000000000|137|9448|113044|8.35
01|01003|000100000000000|36|184|113044|0.16
01|01003|000100000000000|57|145|113044|0.12
01|01003|000100000000000|87|3976|113044|3.51
01|01003|000201000000000|01-187|1477|112892|1.30
01|01003|000201000000000|01-262|388|112892|0.34
01|01003|000201000000000|01-343|265|112892|0.23
01|01003|000201000000000|01-501|5299|112892|4.69
01|01003|000201000000000|01-502|40281|112892|35.68
01|01003|000201000000000|01-503|46125|112892|40.85
01|01003|000201000000000|01-504|8127|112892|7.19
01|01003|000201000000000|13|1150|112892|1.01
01|01003|000201000000000|5|958|112892|0.84
01|01003|000201000000000|86|158|112892|0.13
01|01003|000201000000000|87|3556|112892|3.14
01|01003|000201000000000|88|161|112892|0.14
01|01003|000301000000000|01-187|1867|112932|1.65
01|01003|000301000000000|01-262|389|112932|0.34
01|01003|000301000000000|01-343|265|112932|0.23
01|01003|000301000000000|01-501|5910|112932|5.23
01|01003|000301000000000|01-502|39538|112932|35.01
01|01003|000301000000000|01-503|45651|112932|40.42
01|01003|000301000000000|01-504|8082|112932|7.15
01|01003|000301000000000|13|1120|112932|0.99
01|01003|000301000000000|5|978|112932|0.86
01|01003|000301000000000|86|157|112932|0.13
01|01003|000301000000000|87|3511|112932|3.10
01|01003|000301000000000|88|177|112932|0.15
01|01003|000501000000000|01-187|1458|113155|1.28
01|01003|000501000000000|01-501|5163|113155|4.56
01|01003|000501000000000|01-502|40419|113155|35.72
01|01003|000501000000000|01-503|47062|113155|41.59
01|01003|000501000000000|01-504|7928|113155|7.00
01|01003|000501000000000|13|1110|113155|0.98
01|01003|000501000000000|87|23|113155|0.02
01|01003|000501000000000|88|171|113155|0.15
01|01003|000801000000000|01-187|1495|113259|1.31
01|01003|000801000000000|01-501|5548|113259|4.89
01|01003|000801000000000|01-502|39793|113259|35.13
01|01003|000801000000000|01-503|45984|113259|40.60
01|01003|000801000000000|01-504|7698|113259|6.79
01|01003|000801000000000|13|1124|113259|0.99
01|01003|000801000000000|5|966|113259|0.85
01|01003|000801000000000|87|3388|113259|2.99
01|01003|000801000000000|88|185|113259|0.16
01|01003|000901003000000|01-501|5720|112970|5.06
01|01003|000901003000000|01-502|39755|112970|35.19
01|01003|000901003000000|01-503|45928|112970|40.65
01|01003|000901003000000|01-504|7725|112970|6.83
01|01003|000901003000000|13|1159|112970|1.02
01|01003|000901003000000|5|985|112970|0.87
01|01004|000100000000000|13|1432|131206|1.09
01|01004|000100000000000|131|1585|131206|1.20
01|01004|000100000000000|132|434|131206|0.33
01|01004|000100000000000|133|5639|131206|4.29
01|01004|000100000000000|135|45646|131206|34.78
01|01004|000100000000000|136|56104|131206|42.76
01|01004|000100000000000|137|10312|131206|7.85
01|01004|000100000000000|36|193|131206|0.14
01|01004|000100000000000|57|228|131206|0.17
01|01004|000100000000000|87|3997|131206|3.04
01|01004|000201000000000|01-187|1414|131195|1.07
01|01004|000201000000000|01-262|440|131195|0.33
01|01004|000201000000000|01-343|354|131195|0.26
01|01004|000201000000000|01-501|5840|131195|4.45
01|01004|000201000000000|01-502|53107|131195|40.47
01|01004|000201000000000|01-503|46580|131195|35.50
01|01004|000201000000000|01-504|9081|131195|6.92
01|01004|000201000000000|13|1264|131195|0.96
01|01004|000201000000000|5|978|131195|0.74
01|01004|000201000000000|86|237|131195|0.18
01|01004|000201000000000|87|3584|131195|2.73
01|01004|000201000000000|88|200|131195|0.15
01|01004|000301000000000|01-187|1705|131320|1.29
01|01004|000301000000000|01-262|426|131320|0.32
01|01004|000301000000000|01-343|355|131320|0.27
01|01004|000301000000000|01-501|6240|131320|4.75
01|01004|000301000000000|01-502|52407|131320|39.90
01|01004|000301000000000|01-503|46073|131320|35.08
01|01004|000301000000000|01-504|9056|131320|6.89
01|01004|000301000000000|13|1267|131320|0.96
01|01004|000301000000000|5|981|131320|0.74
01|01004|000301000000000|86|246|131320|0.18
01|01004|000301000000000|87|3548|131320|2.70
01|01004|000301000000000|88|208|131320|0.15
01|01004|000501000000000|01-187|1321|131781|1.00
01|01004|000501000000000|01-501|5651|131781|4.28
01|01004|000501000000000|01-502|53159|131781|40.33
01|01004|000501000000000|01-503|47586|131781|36.10
01|01004|000501000000000|01-504|8715|131781|6.61
01|01004|000501000000000|13|1235|131781|0.93
01|01004|000501000000000|87|38|131781|0.02
01|01004|000501000000000|88|215|131781|0.16
01|01004|000801000000000|01-187|1363|131937|1.03
01|01004|000801000000000|01-501|5867|131937|4.44
01|01004|000801000000000|01-502|52741|131937|39.97
01|01004|000801000000000|01-503|46577|131937|35.30
01|01004|000801000000000|01-504|8499|131937|6.44
01|01004|000801000000000|13|1265|131937|0.95
01|01004|000801000000000|5|986|131937|0.74
01|01004|000801000000000|87|3451|131937|2.61
01|01004|000801000000000|88|225|131937|0.17
01|01004|000901004000000|01-501|5906|131009|4.50
01|01004|000901004000000|01-502|52963|131009|40.42
01|01004|000901004000000|01-503|46490|131009|35.48
01|01004|000901004000000|01-504|8538|131009|6.51
01|01004|000901004000000|13|1311|131009|1.00
01|01004|000901004000000|5|985|131009|0.75
01|01004|000901004000000|88|232|131009|0.17
01|01005|000100000000000|13|1596|115719|1.37
01|01005|000100000000000|131|1214|115719|1.04
01|01005|000100000000000|132|328|115719|0.28
01|01005|000100000000000|133|5533|115719|4.78
01|01005|000100000000000|135|46404|115719|40.10
01|01005|000100000000000|136|41940|115719|36.24
01|01005|000100000000000|137|10649|115719|9.20
01|01005|000100000000000|36|157|115719|0.13
01|01005|000100000000000|57|145|115719|0.12
01|01005|000100000000000|87|4117|115719|3.55
01|01005|000201000000000|01-187|1784|115677|1.54
01|01005|000201000000000|01-262|319|115677|0.27
01|01005|000201000000000|01-343|230|115677|0.19
01|01005|000201000000000|01-501|5968|115677|5.15
01|01005|000201000000000|01-502|40311|115677|34.84
01|01005|000201000000000|01-503|47491|115677|41.05
01|01005|000201000000000|01-504|9108|115677|7.87
01|01005|000201000000000|13|1348|115677|1.16
01|01005|000201000000000|5|822|115677|0.71
01|01005|000201000000000|86|96|115677|0.08
01|01005|000201000000000|87|3650|115677|3.15
01|01005|000201000000000|88|138|115677|0.11
01|01005|000301000000000|01-187|2317|115724|2.00
01|01005|000301000000000|01-262|314|115724|0.27
01|01005|000301000000000|01-343|229|115724|0.19
01|01005|000301000000000|01-501|6795|115724|5.87
01|01005|000301000000000|01-502|39371|115724|34.02
01|01005|000301000000000|01-503|46961|115724|40.58
01|01005|000301000000000|01-504|9108|115724|7.87
01|01005|000301000000000|13|1310|115724|1.13
01|01005|000301000000000|5|834|115724|0.72
01|01005|000301000000000|86|96|115724|0.08
01|01005|000301000000000|87|3625|115724|3.13
01|01005|000301000000000|88|140|115724|0.12
01|01005|000501000000000|01-187|1709|115751|1.47
01|01005|000501000000000|01-501|5801|115751|5.01
01|01005|000501000000000|01-502|40459|115751|34.95
01|01005|000501000000000|01-503|48540|115751|41.93
01|01005|000501000000000|01-504|8860|115751|7.65
01|01005|000501000000000|13|1282|115751|1.10
01|01005|000501000000000|87|41|115751|0.03
01|01005|000501000000000|88|141|115751|0.12
01|01005|000801000000000|01-187|1745|116041|1.50
01|01005|000801000000000|01-501|6338|116041|5.46
01|01005|000801000000000|01-502|39754|116041|34.25
01|01005|000801000000000|01-503|47556|116041|40.98
01|01005|000801000000000|01-504|8590|116041|7.40
01|01005|000801000000000|13|1314|116041|1.13
01|01005|000801000000000|5|811|116041|0.69
01|01005|000801000000000|87|3525|116041|3.03
01|01005|000801000000000|88|158|116041|0.13
01|01005|000901005000000|01-501|6342|115787|5.47
01|01005|000901005000000|01-502|39843|115787|34.41
01|01005|000901005000000|01-503|47613|115787|41.12
01|01005|000901005000000|01-504|8646|115787|7.46
01|01005|000901005000000|13|1367|115787|1.18
01|01005|000901005000000|5|797|115787|0.68
01|01006|000100000000000|13|1654|120628|1.37
01|01006|000100000000000|131|1035|120628|0.85
01|01006|000100000000000|132|267|120628|0.22
01|01006|000100000000000|133|5032|120628|4.17
01|01006|000100000000000|135|55593|120628|46.08
01|01006|000100000000000|136|36967|120628|30.64
01|01006|000100000000000|137|11548|120628|9.57
01|01006|000100000000000|36|90|120628|0.07
01|01006|000100000000000|57|114|120628|0.09
01|01006|000100000000000|87|4525|120628|3.75
01|01006|000201000000000|01-187|2031|120683|1.68
01|01006|000201000000000|01-262|267|120683|0.22
01|01006|000201000000000|01-343|213|120683|0.17
01|01006|000201000000000|01-501|5580|120683|4.62
01|01006|000201000000000|01-502|35432|120683|29.35
01|01006|000201000000000|01-503|57097|120683|47.31
01|01006|000201000000000|01-504|9685|120683|8.02
01|01006|000201000000000|13|1359|120683|1.12
01|01006|000201000000000|5|784|120683|0.64
01|01006|000201000000000|86|89|120683|0.07
01|01006|000201000000000|87|3876|120683|3.21
01|01006|000201000000000|88|90|120683|0.07
01|01006|000301000000000|01-187|2735|120614|2.26
01|01006|000301000000000|01-262|265|120614|0.21
01|01006|000301000000000|01-343|217|120614|0.17
01|01006|000301000000000|01-501|6336|120614|5.25
01|01006|000301000000000|01-502|34528|120614|28.62
01|01006|000301000000000|01-503|56375|120614|46.74
01|01006|000301000000000|01-504|9696|120614|8.03
01|01006|000301000000000|13|1312|120614|1.08
01|01006|000301000000000|5|789|120614|0.65
01|01006|000301000000000|86|98|120614|0.08
01|01006|000301000000000|87|3841|120614|3.18
01|01006|000301000000000|88|99|120614|0.08
01|01006|000501000000000|01-187|1892|120723|1.56
01|01006|000501000000000|01-501|5303|120723|4.39
01|01006|000501000000000|01-502|35832|120723|29.68
01|01006|000501000000000|01-503|58187|120723|48.19
01|01006|000501000000000|01-504|9382|120723|7.77
01|01006|000501000000000|13|1281|120723|1.06
01|01006|000501000000000|87|83|120723|0.06
01|01006|000501000000000|88|92|120723|0.07
01|01006|000801000000000|01-187|1990|120859|1.64
01|01006|000801000000000|01-501|5819|120859|4.81
01|01006|000801000000000|01-502|35130|120859|29.06
01|01006|000801000000000|01-503|57079|120859|47.22
01|01006|000801000000000|01-504|9158|120859|7.57
01|01006|000801000000000|13|1324|120859|1.09
01|01006|000801000000000|5|778|120859|0.64
01|01006|000801000000000|87|3753|120859|3.10
01|01006|000801000000000|88|95|120859|0.07
01|01006|000901006000000|01-501|6023|120758|4.98
01|01006|000901006000000|01-502|35023|120758|29.00
01|01006|000901006000000|01-503|57076|120758|47.26
01|01006|000901006000000|01-504|9183|120758|7.60
01|01006|000901006000000|13|1359|120758|1.12
01|01006|000901006000000|5|760|120758|0.62
01|01006|000901006000000|87|3753|120758|3.10
01|01006|000901006000000|88|110|120758|0.09
01|01007|000100000000000|13|1529|124483|1.22
01|01007|000100000000000|131|1357|124483|1.09
01|01007|000100000000000|132|341|124483|0.27
01|01007|000100000000000|133|4937|124483|3.96
01|01007|000100000000000|135|50237|124483|40.35
01|01007|000100000000000|136|44617|124483|35.84
01|01007|000100000000000|137|12028|124483|9.66
01|01007|000100000000000|36|154|124483|0.12
01|01007|000100000000000|57|168|124483|0.13
01|01007|000100000000000|87|4773|124483|3.83
01|01007|000201000000000|01-187|1730|124444|1.39
01|01007|000201000000000|01-262|344|124444|0.27
01|01007|000201000000000|01-343|268|124444|0.21
01|01007|000201000000000|01-501|5300|124444|4.25
01|01007|000201000000000|01-502|42807|124444|34.39
01|01007|000201000000000|01-503|51509|124444|41.39
01|01007|000201000000000|01-504|10294|124444|8.27
01|01007|000201000000000|13|1312|124444|1.05
01|01007|000201000000000|5|917|124444|0.73
01|01007|000201000000000|86|160|124444|0.12
01|01007|000201000000000|87|4189|124444|3.36
01|01007|000201000000000|88|142|124444|0.11
01|01007|000301000000000|01-187|2229|124300|1.79
01|01007|000301000000000|01-262|361|124300|0.29
01|01007|000301000000000|01-343|277|124300|0.22
01|01007|000301000000000|01-501|5991|124300|4.81
01|01007|000301000000000|01-502|41930|124300|33.73
01|01007|000301000000000|01-503|50851|124300|40.90
01|01007|000301000000000|01-504|10234|124300|8.23
01|01007|000301000000000|13|1295|124300|1.04
01|01007|000301000000000|5|947|124300|0.76
01|01007|000301000000000|86|161|124300|0.12
01|01007|000301000000000|87|4141|124300|3.33
01|01007|000301000000000|88|159|124300|0.12
01|01007|000501000000000|01-187|1653|125191|1.32
01|01007|000501000000000|01-501|5127|125191|4.09
01|01007|000501000000000|01-502|43843|125191|35.02
01|01007|000501000000000|01-503|52435|125191|41.88
01|01007|000501000000000|01-504|9897|125191|7.90
01|01007|000501000000000|13|1244|125191|0.99
01|01007|000501000000000|87|26|125191|0.02
01|01007|000501000000000|88|157|125191|0.12
01|01007|000801000000000|01-187|1720|125602|1.36
01|01007|000801000000000|01-501|5476|125602|4.35
01|01007|000801000000000|01-502|43136|125602|34.34
01|01007|000801000000000|01-503|51540|125602|41.03
01|01007|000801000000000|01-504|9710|125602|7.73
01|01007|000801000000000|13|1287|125602|1.02
01|01007|000801000000000|5|942|125602|0.74
01|01007|000801000000000|87|4024|125602|3.20
01|01007|000801000000000|88|162|125602|0.12
01|01007|000901007000000|01-501|5519|125197|4.40
01|01007|000901007000000|01-502|43122|125197|34.44
01|01007|000901007000000|01-503|51592|125197|41.20
01|01007|000901007000000|01-504|9761|125197|7.79
01|01007|000901007000000|13|1358|125197|1.08
01|01007|000901007000000|5|944|125197|0.75
01|01007|000901007000000|88|167|125197|0.13
01|01008|000100000000000|13|836|103608|0.80
01|01008|000100000000000|131|1402|103608|1.35
01|01008|000100000000000|132|350|103608|0.33
01|01008|000100000000000|133|3948|103608|3.81
01|01008|000100000000000|135|31145|103608|30.06
01|01008|000100000000000|136|50784|103608|49.01
01|01008|000100000000000|137|8131|103608|7.84
01|01008|000100000000000|36|190|103608|0.18
01|01008|000100000000000|57|219|103608|0.21
01|01008|000100000000000|87|2896|103608|2.79
01|01008|000201000000000|01-187|821|103039|0.79
01|01008|000201000000000|01-262|354|103039|0.34
01|01008|000201000000000|01-343|311|103039|0.30
01|01008|000201000000000|01-501|3969|103039|3.85
01|01008|000201000000000|01-502|48490|103039|47.05
01|01008|000201000000000|01-503|31671|103039|30.73
01|01008|000201000000000|01-504|7248|103039|7.03
01|01008|000201000000000|13|788|103039|0.76
01|01008|000201000000000|5|552|103039|0.53
01|01008|000201000000000|86|213|103039|0.20
01|01008|000201000000000|87|2668|103039|2.58
01|01008|000201000000000|88|170|103039|0.16
01|01008|000301000000000|01-187|984|103004|0.95
01|01008|000301000000000|01-262|349|103004|0.33
01|01008|000301000000000|01-343|314|103004|0.30
01|01008|000301000000000|01-501|4093|103004|3.97
01|01008|000301000000000|01-502|47963|103004|46.56
01|01008|000301000000000|01-503|31465|103004|30.54
01|01008|000301000000000|01-504|7257|103004|7.04
01|01008|000301000000000|13|777|103004|0.75
01|01008|000301000000000|5|571|103004|0.55
01|01008|000301000000000|86|217|103004|0.21
01|01008|000301000000000|87|2634|103004|2.55
01|01008|000301000000000|88|174|103004|0.16
01|01008|000501000000000|01-187|807|104103|0.77
01|01008|000501000000000|01-501|3940|104103|3.78
01|01008|000501000000000|01-502|49246|104103|47.30
01|01008|000501000000000|01-503|32606|104103|31.32
01|01008|000501000000000|01-504|6964|104103|6.68
01|01008|000501000000000|13|771|104103|0.74
01|01008|000501000000000|87|84|104103|0.08
01|01008|000501000000000|88|199|104103|0.19
01|01008|000801000000000|01-187|832|104519|0.79
01|01008|000801000000000|01-501|4061|104519|3.88
01|01008|000801000000000|01-502|48859|104519|46.74
01|01008|000801000000000|01-503|31898|104519|30.51
01|01008|000801000000000|01-504|6939|104519|6.63
01|01008|000801000000000|13|781|104519|0.74
01|01008|000801000000000|5|577|104519|0.55
01|01008|000801000000000|87|2635|104519|2.52
01|01008|000801000000000|88|209|104519|0.19
01|01008|000901008000000|01-501|4112|104379|3.93
01|01008|000901008000000|01-502|48611|104379|46.57
01|01008|000901008000000|01-503|31954|104379|30.61
01|01008|000901008000000|01-504|6989|104379|6.69
01|01008|000901008000000|13|816|104379|0.78
01|01008|000901008000000|5|580|104379|0.55
01|01008|000901008000000|87|2626|104379|2.51
01|01008|000901008000000|88|205|104379|0.19
01|01009|000100000000000|13|1179|112914|1.04
01|01009|000100000000000|131|1355|112914|1.20
01|01009|000100000000000|132|384|112914|0.34
01|01009|000100000000000|133|4466|112914|3.95
01|01009|000100000000000|135|41592|112914|36.83
01|01009|000100000000000|136|43947|112914|38.92
01|01009|000100000000000|137|11744|112914|10.40
01|01009|000100000000000|36|135|112914|0.11
01|01009|000100000000000|57|156|112914|0.13
01|01009|000100000000000|87|4217|112914|3.73
01|01009|000201000000000|01-187|1276|112872|1.13
01|01009|000201000000000|01-262|391|112872|0.34
01|01009|000201000000000|01-343|250|112872|0.22
01|01009|000201000000000|01-501|4649|112872|4.11
01|01009|000201000000000|01-502|42450|112872|37.60
01|01009|000201000000000|01-503|42689|112872|37.82
01|01009|000201000000000|01-504|10331|112872|9.15
01|01009|000201000000000|13|1051|112872|0.93
01|01009|000201000000000|5|751|112872|0.66
01|01009|000201000000000|86|139|112872|0.12
01|01009|000201000000000|87|3779|112872|3.34
01|01009|000201000000000|88|135|112872|0.11
01|01009|000301000000000|01-187|1617|112919|1.43
01|01009|000301000000000|01-262|385|112919|0.34
01|01009|000301000000000|01-343|254|112919|0.22
01|01009|000301000000000|01-501|4939|112919|4.37
01|01009|000301000000000|01-502|42024|112919|37.21
01|01009|000301000000000|01-503|42291|112919|37.45
01|01009|000301000000000|01-504|10345|112919|9.16
01|01009|000301000000000|13|1043|112919|0.92
01|01009|000301000000000|5|773|112919|0.68
01|01009|000301000000000|86|144|112919|0.12
01|01009|000301000000000|87|3726|112919|3.29
01|01009|000301000000000|88|137|112919|0.12
01|01009|000501000000000|01-187|1254|113207|1.10
01|01009|000501000000000|01-501|4465|113207|3.94
01|01009|000501000000000|01-502|42996|113207|37.97
01|01009|000501000000000|01-503|43499|113207|38.42
01|01009|000501000000000|01-504|9921|113207|8.76
01|01009|000501000000000|13|1009|113207|0.89
01|01009|000501000000000|87|95|113207|0.08
01|01009|000501000000000|88|152|113207|0.13
01|01009|000801000000000|01-187|1280|113538|1.12
01|01009|000801000000000|01-501|4687|113538|4.12
01|01009|000801000000000|01-502|42522|113538|37.45
01|01009|000801000000000|01-503|42784|113538|37.68
01|01009|000801000000000|01-504|9675|113538|8.52
01|01009|000801000000000|13|1039|113538|0.91
01|01009|000801000000000|5|766|113538|0.67
01|01009|000801000000000|87|3698|113538|3.25
01|01009|000801000000000|88|154|113538|0.13
01|01009|000901009000000|01-501|4759|113357|4.19
01|01009|000901009000000|01-502|42520|113357|37.50
01|01009|000901009000000|01-503|42757|113357|37.71
01|01009|000901009000000|01-504|9678|113357|8.53
01|01009|000901009000000|13|1060|113357|0.93
01|01009|000901009000000|5|770|113357|0.67
01|01009|000901009000000|87|3657|113357|3.22
01|01009|000901009000000|88|159|113357|0.14
01|01010|000100000000000|13|1433|114296|1.25
01|01010|000100000000000|131|1445|114296|1.26
01|01010|000100000000000|132|331|114296|0.28
01|01010|000100000000000|133|5021|114296|4.39
01|01010|000100000000000|135|45808|114296|40.07
01|01010|000100000000000|136|39525|114296|34.58
01|01010|000100000000000|137|12273|114296|10.73
01|01010|000100000000000|36|118|114296|0.10
01|01010|000100000000000|57|159|114296|0.13
01|01010|000100000000000|87|4241|114296|3.71
01|01010|000201000000000|01-187|1723|114338|1.50
01|01010|000201000000000|01-262|342|114338|0.29
01|01010|000201000000000|01-343|258|114338|0.22
01|01010|000201000000000|01-501|5295|114338|4.63
01|01010|000201000000000|01-502|38126|114338|33.34
01|01010|000201000000000|01-503|47060|114338|41.15
01|01010|000201000000000|01-504|10665|114338|9.32
01|01010|000201000000000|13|1251|114338|1.09
01|01010|000201000000000|5|962|114338|0.84
01|01010|000201000000000|86|107|114338|0.09
01|01010|000201000000000|87|3709|114338|3.24
01|01010|000201000000000|88|123|114338|0.10
01|01010|000301000000000|01-187|2159|114343|1.88
01|01010|000301000000000|01-262|339|114343|0.29
01|01010|000301000000000|01-343|265|114343|0.23
01|01010|000301000000000|01-501|5746|114343|5.02
01|01010|000301000000000|01-502|37576|114343|32.86
01|01010|000301000000000|01-503|46461|114343|40.63
01|01010|000301000000000|01-504|10616|114343|9.28
01|01010|000301000000000|13|1220|114343|1.06
01|01010|000301000000000|5|996|114343|0.87
01|01010|000301000000000|86|118|114343|0.10
01|01010|000301000000000|87|3619|114343|3.16
01|01010|000301000000000|88|126|114343|0.11
01|01010|000501000000000|01-187|1623|114527|1.41
01|01010|000501000000000|01-501|4926|114527|4.30
01|01010|000501000000000|01-502|38500|114527|33.61
01|01010|000501000000000|01-503|47974|114527|41.88
01|01010|000501000000000|01-504|10333|114527|9.02
01|01010|000501000000000|13|1165|114527|1.01
01|01010|000501000000000|87|57|114527|0.04
01|01010|000501000000000|88|149|114527|0.13
01|01010|000801000000000|01-187|1658|114685|1.44
01|01010|000801000000000|01-501|5227|114685|4.55
01|01010|000801000000000|01-502|37945|114685|33.08
01|01010|000801000000000|01-503|46954|114685|40.94
01|01010|000801000000000|01-504|10130|114685|8.83
01|01010|000801000000000|13|1202|114685|1.04
01|01010|000801000000000|5|951|114685|0.82
01|01010|000801000000000|87|3565|114685|3.10
01|01010|000801000000000|88|144|114685|0.12
01|01010|000901010000000|01-501|5275|114598|4.60
01|01010|000901010000000|01-502|37935|114598|33.10
01|01010|000901010000000|01-503|46909|114598|40.93
01|01010|000901010000000|01-504|10175|114598|8.87
01|01010|000901010000000|13|1232|114598|1.07
01|01010|000901010000000|5|937|114598|0.81
01|01010|000901010000000|87|3547|114598|3.09
01|01011|000100000000000|13|1528|133704|1.14
01|01011|000100000000000|131|1511|133704|1.13
01|01011|000100000000000|132|389|133704|0.29
01|01011|000100000000000|133|5337|133704|3.99
01|01011|000100000000000|135|59069|133704|44.17
01|01011|000100000000000|136|42039|133704|31.44
