CODIGO_DISTRITO|CODIGO_SECCION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|VOTOS_AGRUPACION|VOTOS_VALIDOS|PORCENTAJE
01|01001|000801000000000|87|3407|120660|2.82
01|01001|000801000000000|88|196|120660|0.16
01|01001|000901001000000|01-501|4888|120320|4.06
01|01001|000901001000000|01-502|39949|120320|33.20
01|01001|000901001000000|01-503|54616|120320|45.39
01|01001|000901001000000|01-504|6814|120320|5.66
01|01001|000901001000000|13|1048|120320|0.87
01|01001|000901001000000|5|1638|120320|1.36
01|01002|000100000000000|13|829|101980|0.81
01|01002|000100000000000|131|1807|101980|1.77
01|01002|000100000000000|132|176|101980|0.17
01|01002|000100000000000|133|2589|101980|2.53
01|01002|000100000000000|135|64498|101980|63.24
01|01002|000100000000000|136|19393|101980|19.01
01|01002|000100000000000|137|6518|101980|6.39
01|01002|000100000000000|36|72|101980|0.07
01|01002|000100000000000|57|67|101980|0.06
01|01002|000100000000000|87|3578|101980|3.50
01|01002|000201000000000|01-187|751|101638|0.73
01|01002|000201000000000|01-262|203|101638|0.19
01|01002|000201000000000|01-343|106|101638|0.10
01|01002|000201000000000|01-501|2787|101638|2.74
01|01002|000201000000000|01-502|18606|101638|18.30
01|01002|000201000000000|01-503|63348|101638|62.32
01|01002|000201000000000|01-504|5432|101638|5.34
01|01002|000201000000000|13|701|101638|0.68
01|01002|000201000000000|5|3066|101638|3.01
01|01002|000201000000000|86|69|101638|0.06
01|01002|000201000000000|87|3147|101638|3.09
01|01002|000201000000000|88|72|101638|0.07
01|01002|000301000000000|01-187|1066|101638|1.04
01|01002|000301000000000|01-262|203|101638|0.19
01|01002|000301000000000|01-343|101|101638|0.09
01|01002|000301000000000|01-501|3223|101638|3.17
01|01002|000301000000000|01-502|18221|101638|17.92
01|01002|000301000000000|01-503|63249|101638|62.22
01|01002|000301000000000|01-504|5493|101638|5.40
01|01002|000301000000000|13|677|101638|0.66
01|01002|000301000000000|5|2999|101638|2.95
01|01002|000301000000000|86|69|101638|0.06
01|01002|000301000000000|87|3074|101638|3.02
01|01002|000301000000000|88|88|101638|0.08
01|01002|000501000000000|01-187|718|101514|0.70
01|01002|000501000000000|01-501|2672|101514|2.63
01|01002|000501000000000|01-502|18809|101514|18.52
01|01002|000501000000000|01-503|65897|101514|64.91
01|01002|000501000000000|01-504|5299|101514|5.21
01|01002|000501000000000|13|658|101514|0.64
01|01002|000501000000000|87|4|101514|0.00
01|01002|000501000000000|88|91|101514|0.08
01|01002|000801000000000|01-187|745|101887|0.73
01|01002|000801000000000|01-501|2851|101887|2.79
01|01002|000801000000000|01-502|18487|101887|18.14
01|01002|000801000000000|01-503|63854|101887|62.67
01|01002|000801000000000|01-504|5079|101887|4.98
01|01002|000801000000000|13|673|101887|0.66
01|01002|000801000000000|5|2848|101887|2.79
01|01002|000801000000000|87|2927|101887|2.87
01|01002|000801000000000|88|102|101887|0.10
01|01002|000901002000000|01-501|2885|101636|2.83
01|01002|000901002000000|01-502|18507|101636|18.20
01|01002|000901002000000|01-503|63918|101636|62.88
01|01002|000901002000000|01-504|5076|101636|4.99
01|01002|000901002000000|13|690|101636|0.67
01|01002|000901002000000|5|2821|101636|2.77
01|01003|000100000000000|13|1368|114303|1.19
01|01003|000100000000000|131|1403|114303|1.22
01|01003|000100000000000|132|399|114303|0.34
01|01003|000100000000000|133|5050|114303|4.41
01|01003|000100000000000|135|45905|114303|40.16
01|01003|000100000000000|136|42547|114303|37.22
01|01003|000100000000000|137|9556|114303|8.36
01|01003|000100000000000|36|187|114303|0.16
01|01003|000100000000000|57|145|114303|0.12
01|01003|000100000000000|87|4005|114303|3.50
01|01003|000201000000000|01-187|1494|114150|1.30
01|01003|000201000000000|01-262|390|114150|0.34
01|01003|000201000000000|01-343|269|114150|0.23
01|01003|000201000000000|01-501|5357|114150|4.69
01|01003|000201000000000|01-502|40780|114150|35.72
01|01003|000201000000000|01-503|46610|114150|40.83
01|01003|000201000000000|01-504|8222|114150|7.20
01|01003|000201000000000|13|1162|114150|1.01
01|01003|000201000000000|5|967|114150|0.84
01|01003|000201000000000|86|158|114150|0.13
01|01003|000201000000000|87|3582|114150|3.13
01|01003|000201000000000|88|162|114150|0.14
01|01003|000301000000000|01-187|1892|114191|1.65
01|01003|000301000000000|01-262|391|114191|0.34
01|01003|000301000000000|01-343|270|114191|0.23
01|01003|000301000000000|01-501|5975|114191|5.23
01|01003|000301000000000|01-502|40023|114191|35.04
01|01003|000301000000000|01-503|46132|114191|40.39
01|01003|000301000000000|01-504|8177|114191|7.16
01|01003|000301000000000|13|1133|114191|0.99
01|01003|000301000000000|5|987|114191|0.86
01|01003|000301000000000|86|157|114191|0.13
01|01003|000301000000000|87|3539|114191|3.09
01|01003|000301000000000|88|178|114191|0.15
01|01003|000501000000000|01-187|1473|114412|1.28
01|01003|000501000000000|01-501|5218|114412|4.56
01|01003|000501000000000|01-502|40914|114412|35.76
01|01003|000501000000000|01-503|47551|114412|41.56
01|01003|000501000000000|01-504|8021|114412|7.01
01|01003|000501000000000|13|1122|114412|0.98
01|01003|000501000000000|87|23|114412|0.02
01|01003|000501000000000|88|172|114412|0.15
01|01003|000801000000000|01-187|1510|114518|1.31
01|01003|000801000000000|01-501|5608|114518|4.89
01|01003|000801000000000|01-502|40279|114518|35.17
01|01003|000801000000000|01-503|46461|114518|40.57
01|01003|000801000000000|01-504|7790|114518|6.80
01|01003|000801000000000|13|1138|114518|0.99
01|01003|000801000000000|5|975|114518|0.85
01|01003|000801000000000|87|3417|114518|2.98
01|01003|000801000000000|88|186|114518|0.16
01|01003|000901003000000|01-501|5784|114227|5.06
01|01003|000901003000000|01-502|40238|114227|35.22
01|01003|000901003000000|01-503|46404|114227|40.62
01|01003|000901003000000|01-504|7818|114227|6.84
01|01003|000901003000000|13|1173|114227|1.02
01|01003|000901003000000|5|994|114227|0.87
01|01004|000100000000000|13|1452|132992|1.09
01|01004|000100000000000|131|1603|132992|1.20
01|01004|000100000000000|132|438|132992|0.32
01|01004|000100000000000|133|5706|132992|4.29
01|01004|000100000000000|135|46322|132992|34.83
01|01004|000100000000000|136|56810|132992|42.71
01|01004|000100000000000|137|10462|132992|7.86
01|01004|000100000000000|36|196|132992|0.14
01|01004|000100000000000|57|229|132992|0.17
01|01004|000100000000000|87|4056|132992|3.04
01|01004|000201000000000|01-187|1438|132981|1.08
01|01004|000201000000000|01-262|444|132981|0.33
01|01004|000201000000000|01-343|360|132981|0.27
01|01004|000201000000000|01-501|5913|132981|4.44
01|01004|000201000000000|01-502|53791|132981|40.45
01|01004|000201000000000|01-503|47276|132981|35.55
01|01004|000201000000000|01-504|9212|132981|6.92
01|01004|000201000000000|13|1283|132981|0.96
01|01004|000201000000000|5|995|132981|0.74
01|01004|000201000000000|86|238|132981|0.17
01|01004|000201000000000|87|3632|132981|2.73
01|01004|000201000000000|88|203|132981|0.15
01|01004|000301000000000|01-187|1732|133106|1.30
01|01004|000301000000000|01-262|430|133106|0.32
01|01004|000301000000000|01-343|361|133106|0.27
01|01004|000301000000000|01-501|6316|133106|4.74
01|01004|000301000000000|01-502|53086|133106|39.88
01|01004|000301000000000|01-503|46759|133106|35.12
01|01004|000301000000000|01-504|9188|133106|6.90
01|01004|000301000000000|13|1284|133106|0.96
01|01004|000301000000000|5|999|133106|0.75
01|01004|000301000000000|86|247|133106|0.18
01|01004|000301000000000|87|3594|133106|2.70
01|01004|000301000000000|88|211|133106|0.15
01|01004|000501000000000|01-187|1346|133571|1.00
01|01004|000501000000000|01-501|5721|133571|4.28
01|01004|000501000000000|01-502|53837|133571|40.30
01|01004|000501000000000|01-503|48301|133571|36.16
01|01004|000501000000000|01-504|8845|133571|6.62
01|01004|000501000000000|13|1251|133571|0.93
01|01004|000501000000000|87|44|133571|0.03
01|01004|000501000000000|88|218|133571|0.16
01|01004|000801000000000|01-187|1387|133726|1.03
01|01004|000801000000000|01-501|5943|133726|4.44
01|01004|000801000000000|01-502|53413|133726|39.94
01|01004|000801000000000|01-503|47269|133726|35.34
01|01004|000801000000000|01-504|8626|133726|6.45
01|01004|000801000000000|13|1281|133726|0.95
01|01004|000801000000000|5|1005|133726|0.75
01|01004|000801000000000|87|3495|133726|2.61
01|01004|000801000000000|88|228|133726|0.17
01|01004|000901004000000|01-501|5983|132790|4.50
01|01004|000901004000000|01-502|53629|132790|40.38
01|01004|000901004000000|01-503|47182|132790|35.53
01|01004|000901004000000|01-504|8666|132790|6.52
01|01004|000901004000000|13|1329|132790|1.00
01|01004|000901004000000|5|1002|132790|0.75
01|01004|000901004000000|88|236|132790|0.17
01|01005|000100000000000|13|1618|117852|1.37
01|01005|000100000000000|131|1235|117852|1.04
01|01005|000100000000000|132|332|117852|0.28
01|01005|000100000000000|133|5607|117852|4.75
01|01005|000100000000000|135|47288|117852|40.12
01|01005|000100000000000|136|42708|117852|36.23
01|01005|000100000000000|137|10828|117852|9.18
01|01005|000100000000000|36|159|117852|0.13
01|01005|000100000000000|57|147|117852|0.12
01|01005|000100000000000|87|4198|117852|3.56
01|01005|000201000000000|01-187|1825|117815|1.54
01|01005|000201000000000|01-262|324|117815|0.27
01|01005|000201000000000|01-343|235|117815|0.19
01|01005|000201000000000|01-501|6048|117815|5.13
01|01005|000201000000000|01-502|41053|117815|34.84
01|01005|000201000000000|01-503|48397|117815|41.07
01|01005|000201000000000|01-504|9262|117815|7.86
01|01005|000201000000000|13|1366|117815|1.15
01|01005|000201000000000|5|835|117815|0.70
01|01005|000201000000000|86|96|117815|0.08
01|01005|000201000000000|87|3713|117815|3.15
01|01005|000201000000000|88|138|117815|0.11
01|01005|000301000000000|01-187|2366|117861|2.00
01|01005|000301000000000|01-262|319|117861|0.27
01|01005|000301000000000|01-343|234|117861|0.19
01|01005|000301000000000|01-501|6897|117861|5.85
01|01005|000301000000000|01-502|40091|117861|34.01
01|01005|000301000000000|01-503|47858|117861|40.60
01|01005|000301000000000|01-504|9264|117861|7.86
01|01005|000301000000000|13|1327|117861|1.12
01|01005|000301000000000|5|847|117861|0.71
01|01005|000301000000000|86|96|117861|0.08
01|01005|000301000000000|87|3685|117861|3.12
01|01005|000301000000000|88|140|117861|0.11
01|01005|000501000000000|01-187|1751|117891|1.48
01|01005|000501000000000|01-501|5884|117891|4.99
01|01005|000501000000000|01-502|41203|117891|34.95
01|01005|000501000000000|01-503|49462|117891|41.95
01|01005|000501000000000|01-504|9000|117891|7.63
01|01005|000501000000000|13|1299|117891|1.10
01|01005|000501000000000|87|41|117891|0.03
01|01005|000501000000000|88|141|117891|0.11
01|01005|000801000000000|01-187|1789|118181|1.51
01|01005|000801000000000|01-501|6427|118181|5.43
01|01005|000801000000000|01-502|40489|118181|34.26
01|01005|000801000000000|01-503|48464|118181|41.00
01|01005|000801000000000|01-504|8727|118181|7.38
01|01005|000801000000000|13|1332|118181|1.12
01|01005|000801000000000|5|822|118181|0.69
01|01005|000801000000000|87|3578|118181|3.02
01|01005|000801000000000|88|158|118181|0.13
01|01005|000901005000000|01-501|6435|117924|5.45
01|01005|000901005000000|01-502|40571|117924|34.40
01|01005|000901005000000|01-503|48522|117924|41.14
01|01005|000901005000000|01-504|8785|117924|7.44
01|01005|000901005000000|13|1389|117924|1.17
01|01005|000901005000000|5|808|117924|0.68
01|01006|000100000000000|13|1707|125005|1.36
01|01006|000100000000000|131|1077|125005|0.86
01|01006|000100000000000|132|277|125005|0.22
01|01006|000100000000000|133|5190|125005|4.15
01|01006|000100000000000|135|57812|125005|46.24
01|01006|000100000000000|136|38154|125005|30.52
01|01006|000100000000000|137|11946|125005|9.55
01|01006|000100000000000|36|94|125005|0.07
01|01006|000100000000000|57|122|125005|0.09
01|01006|000100000000000|87|4705|125005|3.76
01|01006|000201000000000|01-187|2090|125062|1.67
01|01006|000201000000000|01-262|280|125062|0.22
01|01006|000201000000000|01-343|217|125062|0.17
01|01006|000201000000000|01-501|5752|125062|4.59
01|01006|000201000000000|01-502|36564|125062|29.23
01|01006|000201000000000|01-503|59368|125062|47.47
01|01006|000201000000000|01-504|10024|125062|8.01
01|01006|000201000000000|13|1403|125062|1.12
01|01006|000201000000000|5|822|125062|0.65
01|01006|000201000000000|86|92|125062|0.07
01|01006|000201000000000|87|4022|125062|3.21
01|01006|000201000000000|88|95|125062|0.07
01|01006|000301000000000|01-187|2815|125003|2.25
01|01006|000301000000000|01-262|278|125003|0.22
01|01006|000301000000000|01-343|221|125003|0.17
01|01006|000301000000000|01-501|6527|125003|5.22
01|01006|000301000000000|01-502|35651|125003|28.52
01|01006|000301000000000|01-503|58615|125003|46.89
01|01006|000301000000000|01-504|10036|125003|8.02
01|01006|000301000000000|13|1353|125003|1.08
01|01006|000301000000000|5|836|125003|0.66
01|01006|000301000000000|86|101|125003|0.08
01|01006|000301000000000|87|3988|125003|3.19
01|01006|000301000000000|88|106|125003|0.08
01|01006|000501000000000|01-187|1944|125107|1.55
01|01006|000501000000000|01-501|5462|125107|4.36
01|01006|000501000000000|01-502|36967|125107|29.54
01|01006|000501000000000|01-503|60504|125107|48.36
01|01006|000501000000000|01-504|9723|125107|7.77
01|01006|000501000000000|13|1322|125107|1.05
01|01006|000501000000000|87|83|125107|0.06
01|01006|000501000000000|88|97|125107|0.07
01|01006|000801000000000|01-187|2043|125244|1.63
01|01006|000801000000000|01-501|5996|125244|4.78
01|01006|000801000000000|01-502|36254|125244|28.94
01|01006|000801000000000|01-503|59335|125244|47.37
01|01006|000801000000000|01-504|9492|125244|7.57
01|01006|000801000000000|13|1365|125244|1.08
01|01006|000801000000000|5|815|125244|0.65
01|01006|000801000000000|87|3898|125244|3.11
01|01006|000801000000000|88|100|125244|0.07
01|01006|000901006000000|01-501|6199|125142|4.95
01|01006|000901006000000|01-502|36150|125142|28.88
01|01006|000901006000000|01-503|59331|125142|47.41
01|01006|000901006000000|01-504|9519|125142|7.60
01|01006|000901006000000|13|1401|125142|1.11
01|01006|000901006000000|5|795|125142|0.63
01|01006|000901006000000|87|3898|125142|3.11
01|01006|000901006000000|88|115|125142|0.09
01|01007|000100000000000|13|1625|131032|1.24
01|01007|000100000000000|131|1427|131032|1.08
01|01007|000100000000000|132|356|131032|0.27
01|01007|000100000000000|133|5167|131032|3.94
01|01007|000100000000000|135|52598|131032|40.14
01|01007|000100000000000|136|47311|131032|36.10
01|01007|000100000000000|137|12596|131032|9.61
01|01007|000100000000000|36|162|131032|0.12
01|01007|000100000000000|57|178|131032|0.13
01|01007|000100000000000|87|5027|131032|3.83
01|01007|000201000000000|01-187|1820|130994|1.38
01|01007|000201000000000|01-262|362|130994|0.27
01|01007|000201000000000|01-343|277|130994|0.21
01|01007|000201000000000|01-501|5543|130994|4.23
01|01007|000201000000000|01-502|45380|130994|34.64
01|01007|000201000000000|01-503|53937|130994|41.17
01|01007|000201000000000|01-504|10772|130994|8.22
01|01007|000201000000000|13|1394|130994|1.06
01|01007|000201000000000|5|964|130994|0.73
01|01007|000201000000000|86|166|130994|0.12
01|01007|000201000000000|87|4417|130994|3.37
01|01007|000201000000000|88|151|130994|0.11
01|01007|000301000000000|01-187|2349|130852|1.79
01|01007|000301000000000|01-262|379|130852|0.28
01|01007|000301000000000|01-343|286|130852|0.21
01|01007|000301000000000|01-501|6271|130852|4.79
01|01007|000301000000000|01-502|44465|130852|33.98
01|01007|000301000000000|01-503|53248|130852|40.69
01|01007|000301000000000|01-504|10713|130852|8.18
01|01007|000301000000000|13|1373|130852|1.04
01|01007|000301000000000|5|995|130852|0.76
01|01007|000301000000000|86|167|130852|0.12
01|01007|000301000000000|87|4369|130852|3.33
01|01007|000301000000000|88|168|130852|0.12
01|01007|000501000000000|01-187|1734|131732|1.31
01|01007|000501000000000|01-501|5359|131732|4.06
01|01007|000501000000000|01-502|46440|131732|35.25
01|01007|000501000000000|01-503|54903|131732|41.67
01|01007|000501000000000|01-504|10348|131732|7.85
01|01007|000501000000000|13|1317|131732|0.99
01|01007|000501000000000|87|28|131732|0.02
01|01007|000501000000000|88|164|131732|0.12
01|01007|000801000000000|01-187|1802|132159|1.36
01|01007|000801000000000|01-501|5722|132159|4.32
01|01007|000801000000000|01-502|45680|132159|34.56
01|01007|000801000000000|01-503|53955|132159|40.82
01|01007|000801000000000|01-504|10151|132159|7.68
01|01007|000801000000000|13|1367|132159|1.03
01|01007|000801000000000|5|988|132159|0.74
01|01007|000801000000000|87|4247|132159|3.21
01|01007|000801000000000|88|173|132159|0.13
01|01007|000901007000000|01-501|5773|131745|4.38
01|01007|000901007000000|01-502|45659|131745|34.65
01|01007|000901007000000|01-503|54005|131745|40.99
01|01007|000901007000000|01-504|10211|131745|7.75
01|01007|000901007000000|13|1440|131745|1.09
01|01007|000901007000000|5|991|131745|0.75
01|01007|000901007000000|88|177|131745|0.13
01|01008|000100000000000|13|841|104666|0.80
01|01008|000100000000000|131|1411|104666|1.34
01|01008|000100000000000|132|353|104666|0.33
01|01008|000100000000000|133|3987|104666|3.80
01|01008|000100000000000|135|31480|104666|30.07
01|01008|000100000000000|136|51300|104666|49.01
01|01008|000100000000000|137|8203|104666|7.83
01|01008|000100000000000|36|191|104666|0.18
01|01008|000100000000000|57|222|104666|0.21
01|01008|000100000000000|87|2928|104666|2.79
01|01008|000201000000000|01-187|828|104100|0.79
01|01008|000201000000000|01-262|356|104100|0.34
01|01008|000201000000000|01-343|318|104100|0.30
01|01008|000201000000000|01-501|4009|104100|3.85
01|01008|000201000000000|01-502|48983|104100|47.05
01|01008|000201000000000|01-503|32012|104100|30.75
01|01008|000201000000000|01-504|7312|104100|7.02
01|01008|000201000000000|13|792|104100|0.76
01|01008|000201000000000|5|553|104100|0.53
01|01008|000201000000000|86|216|104100|0.20
01|01008|000201000000000|87|2697|104100|2.59
01|01008|000201000000000|88|173|104100|0.16
01|01008|000301000000000|01-187|994|104065|0.95
01|01008|000301000000000|01-262|351|104065|0.33
01|01008|000301000000000|01-343|323|104065|0.31
01|01008|000301000000000|01-501|4131|104065|3.96
01|01008|000301000000000|01-502|48446|104065|46.55
01|01008|000301000000000|01-503|31803|104065|30.56
01|01008|000301000000000|01-504|7321|104065|7.03
01|01008|000301000000000|13|781|104065|0.75
01|01008|000301000000000|5|573|104065|0.55
01|01008|000301000000000|86|220|104065|0.21
01|01008|000301000000000|87|2663|104065|2.55
01|01008|000301000000000|88|177|104065|0.17
01|01008|000501000000000|01-187|811|105164|0.77
01|01008|000501000000000|01-501|3982|105164|3.78
01|01008|000501000000000|01-502|49729|105164|47.28
01|01008|000501000000000|01-503|32957|105164|31.33
01|01008|000501000000000|01-504|7027|105164|6.68
01|01008|000501000000000|13|776|105164|0.73
01|01008|000501000000000|87|84|105164|0.07
01|01008|000501000000000|88|202|105164|0.19
01|01008|000801000000000|01-187|837|105580|0.79
01|01008|000801000000000|01-501|4104|105580|3.88
01|01008|000801000000000|01-502|49341|105580|46.73
01|01008|000801000000000|01-503|32240|105580|30.53
01|01008|000801000000000|01-504|7000|105580|6.63
01|01008|000801000000000|13|785|105580|0.74
01|01008|000801000000000|5|579|105580|0.54
01|01008|000801000000000|87|2664|105580|2.52
01|01008|000801000000000|88|212|105580|0.20
01|01008|000901008000000|01-501|4154|105439|3.93
01|01008|000901008000000|01-502|49075|105439|46.54
01|01008|000901008000000|01-503|32295|105439|30.62
01|01008|000901008000000|01-504|7051|105439|6.68
01|01008|000901008000000|13|821|105439|0.77
01|01008|000901008000000|5|582|105439|0.55
01|01008|000901008000000|87|2655|105439|2.51
01|01008|000901008000000|88|208|105439|0.19
01|01009|000100000000000|13|1192|114577|1.04
01|01009|000100000000000|131|1385|114577|1.20
01|01009|000100000000000|132|387|114577|0.33
01|01009|000100000000000|133|4538|114577|3.96
01|01009|000100000000000|135|42164|114577|36.79
01|01009|000100000000000|136|44584|114577|38.91
01|01009|000100000000000|137|11914|114577|10.39
01|01009|000100000000000|36|136|114577|0.11
01|01009|000100000000000|57|160|114577|0.13
01|01009|000100000000000|87|4313|114577|3.76
01|01009|000201000000000|01-187|1291|114538|1.12
01|01009|000201000000000|01-262|394|114538|0.34
01|01009|000201000000000|01-343|254|114538|0.22
01|01009|000201000000000|01-501|4722|114538|4.12
01|01009|000201000000000|01-502|43064|114538|37.59
01|01009|000201000000000|01-503|43276|114538|37.78
01|01009|000201000000000|01-504|10476|114538|9.14
01|01009|000201000000000|13|1064|114538|0.92
01|01009|000201000000000|5|766|114538|0.66
01|01009|000201000000000|86|140|114538|0.12
01|01009|000201000000000|87|3869|114538|3.37
01|01009|000201000000000|88|136|114538|0.11
01|01009|000301000000000|01-187|1637|114583|1.42
01|01009|000301000000000|01-262|388|114583|0.33
01|01009|000301000000000|01-343|258|114583|0.22
01|01009|000301000000000|01-501|5013|114583|4.37
01|01009|000301000000000|01-502|42631|114583|37.20
01|01009|000301000000000|01-503|42867|114583|37.41
01|01009|000301000000000|01-504|10489|114583|9.15
01|01009|000301000000000|13|1056|114583|0.92
01|01009|000301000000000|5|788|114583|0.68
01|01009|000301000000000|86|145|114583|0.12
01|01009|000301000000000|87|3816|114583|3.33
01|01009|000301000000000|88|139|114583|0.12
01|01009|000501000000000|01-187|1267|114878|1.10
01|01009|000501000000000|01-501|4531|114878|3.94
01|01009|000501000000000|01-502|43609|114878|37.96
01|01009|000501000000000|01-503|44088|114878|38.37
01|01009|000501000000000|01-504|10066|114878|8.76
01|01009|000501000000000|13|1022|114878|0.88
01|01009|000501000000000|87|95|114878|0.08
01|01009|000501000000000|88|156|114878|0.13
01|01009|000801000000000|01-187|1294|115203|1.12
01|01009|000801000000000|01-501|4758|115203|4.13
01|01009|000801000000000|01-502|43128|115203|37.43
01|01009|000801000000000|01-503|43357|115203|37.63
01|01009|000801000000000|01-504|9816|115203|8.52
01|01009|000801000000000|13|1052|115203|0.91
01|01009|000801000000000|5|781|115203|0.67
01|01009|000801000000000|87|3788|115203|3.28
01|01009|000801000000000|88|155|115203|0.13
01|01009|000901009000000|01-501|4833|115026|4.20
01|01009|000901009000000|01-502|43125|115026|37.49
01|01009|000901009000000|01-503|43336|115026|37.67
01|01009|000901009000000|01-504|9820|115026|8.53
01|01009|000901009000000|13|1073|115026|0.93
01|01009|000901009000000|5|786|115026|0.68
01|01009|000901009000000|87|3747|115026|3.25
01|01009|000901009000000|88|161|115026|0.13
01|01010|000100000000000|13|1464|115939|1.26
01|01010|000100000000000|131|1457|115939|1.25
01|01010|000100000000000|132|335|115939|0.28
01|01010|000100000000000|133|5095|115939|4.39
01|01010|000100000000000|135|46494|115939|40.10
01|01010|000100000000000|136|40044|115939|34.53
01|01010|000100000000000|137|12456|115939|10.74
01|01010|000100000000000|36|119|115939|0.10
01|01010|000100000000000|57|163|115939|0.14
01|01010|000100000000000|87|4314|115939|3.72
01|01010|000201000000000|01-187|1750|115982|1.50
01|01010|000201000000000|01-262|345|115982|0.29
01|01010|000201000000000|01-343|259|115982|0.22
01|01010|000201000000000|01-501|5377|115982|4.63
01|01010|000201000000000|01-502|38624|115982|33.30
01|01010|000201000000000|01-503|47767|115982|41.18
01|01010|000201000000000|01-504|10826|115982|9.33
01|01010|000201000000000|13|1279|115982|1.10
01|01010|000201000000000|5|969|115982|0.83
01|01010|000201000000000|86|108|115982|0.09
01|01010|000201000000000|87|3776|115982|3.25
01|01010|000201000000000|88|124|115982|0.10
01|01010|000301000000000|01-187|2191|115987|1.88
01|01010|000301000000000|01-262|342|115987|0.29
01|01010|000301000000000|01-343|266|115987|0.22
01|01010|000301000000000|01-501|5833|115987|5.02
01|01010|000301000000000|01-502|38065|115987|32.81
01|01010|000301000000000|01-503|47163|115987|40.66
01|01010|000301000000000|01-504|10778|115987|9.29
01|01010|000301000000000|13|1245|115987|1.07
01|01010|000301000000000|5|1003|115987|0.86
01|01010|000301000000000|86|119|115987|0.10
01|01010|000301000000000|87|3685|115987|3.17
01|01010|000301000000000|88|127|115987|0.10
01|01010|000501000000000|01-187|1650|116172|1.42
01|01010|000501000000000|01-501|5003|116172|4.30
01|01010|000501000000000|01-502|38998|116172|33.56
01|01010|000501000000000|01-503|48691|116172|41.91
01|01010|000501000000000|01-504|10486|116172|9.02
01|01010|000501000000000|13|1191|116172|1.02
01|01010|000501000000000|87|57|116172|0.04
01|01010|000501000000000|88|150|116172|0.12
01|01010|000801000000000|01-187|1685|116331|1.44
01|01010|000801000000000|01-501|5307|116331|4.56
01|01010|000801000000000|01-502|38437|116331|33.04
01|01010|000801000000000|01-503|47660|116331|40.96
01|01010|000801000000000|01-504|10284|116331|8.84
01|01010|000801000000000|13|1227|116331|1.05
01|01010|000801000000000|5|958|116331|0.82
01|01010|000801000000000|87|3629|116331|3.11
01|01010|000801000000000|88|145|116331|0.12
01|01010|000901010000000|01-501|5355|116243|4.60
01|01010|000901010000000|01-502|38427|116243|33.05
01|01010|000901010000000|01-503|47615|116243|40.96
01|01010|000901010000000|01-504|10329|116243|8.88
01|01010|000901010000000|13|1256|116243|1.08
01|01010|000901010000000|5|944|116243|0.81
01|01010|000901010000000|87|3611|116243|3.10
01|01011|000100000000000|13|1541|134506|1.14
01|01011|000100000000000|131|1526|134506|1.13
01|01011|000100000000000|132|390|134506|0.28
01|01011|000100000000000|133|5376|134506|3.99
01|01011|000100000000000|135|59407|134506|44.16
01|01011|000100000000000|136|42296|134506|31.44
