CODIGO_REGION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|VOTOS_AGRUPACION|VOTOS_VALIDOS|PORCENTAJE
00000000|000304000000000|04-217|48833|2021014|2.41
00000000|000304000000000|04-501|9303|2021014|0.46
00000000|000304000000000|04-502|831434|2021014|41.13
00000000|000304000000000|04-503|338746|2021014|16.76
00000000|000304000000000|04-504|61572|2021014|3.04
00000000|000304000000000|04-505|469614|2021014|23.23
00000000|000304000000000|04-506|104508|2021014|5.17
00000000|000304000000000|13|16030|2021014|0.79
00000000|000304000000000|23|2878|2021014|0.14
00000000|000304000000000|57|7363|2021014|0.36
00000000|000304000000000|87|42067|2021014|2.08
00000000|000305000000000|05-216|18687|579411|3.22
00000000|000305000000000|05-501|303004|579411|52.29
00000000|000305000000000|05-502|207848|579411|35.87
00000000|000305000000000|05-503|26629|579411|4.59
00000000|000306000000000|06-156|18151|541059|3.35
00000000|000306000000000|06-179|2765|541059|0.51
00000000|000306000000000|06-180|1831|541059|0.33
00000000|000306000000000|06-501|325395|541059|60.14
00000000|000306000000000|06-502|2868|541059|0.53
00000000|000306000000000|06-503|136961|541059|25.31
00000000|000306000000000|06-504|12306|541059|2.27
00000000|000306000000000|33|4278|541059|0.79
00000000|000306000000000|71|6699|541059|1.23
00000000|000307000000000|07-151|6794|291952|2.32
00000000|000307000000000|07-152|17728|291952|6.07
00000000|000307000000000|07-501|120098|291952|41.13
00000000|000307000000000|07-502|32229|291952|11.03
00000000|000307000000000|07-503|66056|291952|22.62
00000000|000307000000000|07-504|11031|291952|3.77
00000000|000308000000000|08-501|351358|796816|44.09
00000000|000308000000000|08-502|290950|796816|36.51
00000000|000308000000000|13|7241|796816|0.90
00000000|000308000000000|50|68947|796816|8.65
00000000|000308000000000|68|17984|796816|2.25
00000000|000309000000000|09-501|200652|311881|64.33
00000000|000309000000000|09-502|11106|311881|3.56
00000000|000309000000000|09-503|80243|311881|25.72
00000000|000309000000000|38|2987|311881|0.95
00000000|000310000000000|10-501|156505|333567|46.91
00000000|000310000000000|10-502|92947|333567|27.86
00000000|000310000000000|10-503|27671|333567|8.29
00000000|000310000000000|10-504|16101|333567|4.82
00000000|000310000000000|33|3930|333567|1.17
00000000|000311000000000|11-501|104490|207803|50.28
00000000|000311000000000|11-502|68817|207803|33.11
00000000|000311000000000|11-503|4801|207803|2.31
00000000|000311000000000|13|2478|207803|1.19
00000000|000311000000000|50|15595|207803|7.50
00000000|000312000000000|12-501|4005|178367|2.24
00000000|000312000000000|12-502|58175|178367|32.61
00000000|000312000000000|12-503|90820|178367|50.91
00000000|000312000000000|13|1487|178367|0.83
00000000|000312000000000|33|141|178367|0.07
00000000|000312000000000|82|4549|178367|2.55
00000000|000313000000000|13-222|97617|1062577|9.18
00000000|000313000000000|13-501|46881|1062577|4.41
00000000|000313000000000|13-502|424429|1062577|39.94
00000000|000313000000000|13-503|415681|1062577|39.12
00000000|000314000000000|14-501|147341|635260|23.19
00000000|000314000000000|14-502|226256|635260|35.61
00000000|000314000000000|14-503|165010|635260|25.97
00000000|000314000000000|50|20774|635260|3.27
00000000|000314000000000|71|7857|635260|1.23
00000000|000315000000000|13|3942|373756|1.05
00000000|000315000000000|15-151|72279|373756|19.33
00000000|000315000000000|15-501|87890|373756|23.51
00000000|000315000000000|15-502|19547|373756|5.22
00000000|000315000000000|15-503|130821|373756|35.00
00000000|000315000000000|15-504|18898|373756|5.05
00000000|000316000000000|13|3851|375518|1.02
00000000|000316000000000|16-169|87188|375518|23.21
00000000|000316000000000|16-501|52779|375518|14.05
00000000|000316000000000|16-502|165658|375518|44.11
00000000|000316000000000|16-503|12812|375518|3.41
00000000|000317000000000|17-501|302693|623421|48.55
00000000|000317000000000|17-502|112068|623421|17.97
00000000|000317000000000|17-503|139265|623421|22.33
00000000|000317000000000|17-504|22766|623421|3.65
00000000|000317000000000|19|28092|623421|4.50
00000000|000318000000000|18-168|5858|417088|1.40
00000000|000318000000000|18-177|1098|417088|0.26
00000000|000318000000000|18-501|226601|417088|54.32
00000000|000318000000000|18-502|6070|417088|1.45
00000000|000318000000000|18-503|127452|417088|30.55
00000000|000318000000000|18-504|32108|417088|7.69
00000000|000319000000000|137|20237|266341|7.59
00000000|000319000000000|19-213|2377|266341|0.89
00000000|000319000000000|19-501|8015|266341|3.00
00000000|000319000000000|19-502|93463|266341|35.09
00000000|000319000000000|19-503|117011|266341|43.93
00000000|000320000000000|13|939|164684|0.57
00000000|000320000000000|20-176|7456|164684|4.52
00000000|000320000000000|20-501|4576|164684|2.77
00000000|000320000000000|20-502|68222|164684|41.42
00000000|000320000000000|20-503|28989|164684|17.60
00000000|000321000000000|13|10492|1909147|0.54
00000000|000321000000000|21-177|2138|1909147|0.11
00000000|000321000000000|21-199|2298|1909147|0.12
00000000|000321000000000|21-501|62795|1909147|3.28
00000000|000321000000000|21-502|233270|1909147|12.21
00000000|000321000000000|21-503|42688|1909147|2.23
00000000|000321000000000|21-504|635231|1909147|33.27
00000000|000321000000000|21-505|809315|1909147|42.39
00000000|000321000000000|21-506|2755|1909147|0.14
00000000|000321000000000|36|3594|1909147|0.18
00000000|000321000000000|65|2921|1909147|0.15
00000000|000321000000000|87|53436|1909147|2.79
00000000|000322000000000|22-178|3620|531915|0.68
00000000|000322000000000|22-179|2685|531915|0.50
00000000|000322000000000|22-501|298494|531915|56.11
00000000|000322000000000|22-502|106582|531915|20.03
00000000|000322000000000|22-503|70759|531915|13.30
00000000|000322000000000|38|5453|531915|1.02
00000000|000322000000000|40|14649|531915|2.75
00000000|000322000000000|87|3709|531915|0.69
00000000|000323000000000|23-181|55720|916731|6.07
00000000|000323000000000|23-501|488909|916731|53.33
00000000|000323000000000|23-502|221766|916731|24.19
00000000|000323000000000|23-503|19642|916731|2.14
00000000|000323000000000|23-504|62951|916731|6.86
00000000|000324000000000|24-187|4591|91350|5.02
00000000|000324000000000|24-203|3122|91350|3.41
00000000|000324000000000|24-501|34995|91350|38.30
00000000|000324000000000|24-502|14582|91350|15.96
00000000|000324000000000|24-503|11934|91350|13.06
00000000|000324000000000|69|6301|91350|6.89
01|000100000000000|13|21220|1906538|1.11
01|000100000000000|131|22329|1906538|1.17
01|000100000000000|132|5121|1906538|0.26
01|000100000000000|133|74822|1906538|3.92
01|000100000000000|135|852265|1906538|44.70
01|000100000000000|136|630207|1906538|33.05
01|000100000000000|137|166469|1906538|8.73
01|000100000000000|36|2093|1906538|0.10
01|000100000000000|57|2374|1906538|0.12
01|000100000000000|87|67978|1906538|3.56
01|000201000000000|01-187|24364|1905057|1.27
01|000201000000000|01-262|5187|1905057|0.27
01|000201000000000|01-343|3828|1905057|0.20
01|000201000000000|01-501|80057|1905057|4.20
01|000201000000000|01-502|603858|1905057|31.69
01|000201000000000|01-503|867220|1905057|45.52
01|000201000000000|01-504|142795|1905057|7.49
01|000201000000000|13|18277|1905057|0.95
01|000201000000000|5|17815|1905057|0.93
01|000201000000000|86|1919|1905057|0.10
01|000201000000000|87|59757|1905057|3.13
01|000201000000000|88|1982|1905057|0.10
01|000301000000000|01-187|31487|1904739|1.65
01|000301000000000|01-262|5156|1904739|0.27
01|000301000000000|01-343|3841|1904739|0.20
01|000301000000000|01-501|89664|1904739|4.70
01|000301000000000|01-502|592401|1904739|31.10
01|000301000000000|01-503|858774|1904739|45.08
01|000301000000000|01-504|142864|1904739|7.50
01|000301000000000|13|17805|1904739|0.93
01|000301000000000|5|17857|1904739|0.93
01|000301000000000|86|1951|1904739|0.10
01|000301000000000|87|58901|1904739|3.09
01|000301000000000|88|2123|1904739|0.11
01|000501000000000|01-187|23096|1908543|1.21
01|000501000000000|01-501|76528|1908543|4.00
01|000501000000000|01-502|609519|1908543|31.93
01|000501000000000|01-503|886945|1908543|46.47
01|000501000000000|01-504|137811|1908543|7.22
01|000501000000000|13|17318|1908543|0.90
01|000501000000000|87|964|1908543|0.05
01|000501000000000|88|2183|1908543|0.11
02|000100000000000|13|67772|8700368|0.77
02|000100000000000|131|162010|8700368|1.86
02|000100000000000|132|21320|8700368|0.24
02|000100000000000|133|301280|8700368|3.46
02|000100000000000|135|2606065|8700368|29.95
02|000100000000000|136|4402411|8700368|50.60
02|000100000000000|137|672333|8700368|7.72
02|000100000000000|36|8318|8700368|0.09
02|000100000000000|57|5577|8700368|0.06
02|000100000000000|87|165480|8700368|1.90
02|000302000000000|02-207|14631|8670157|0.16
02|000302000000000|02-276|64867|8670157|0.74
02|000302000000000|02-309|10307|8670157|0.11
02|000302000000000|02-312|22181|8670157|0.25
02|000302000000000|02-314|7429|8670157|0.08
02|000302000000000|02-315|1714|8670157|0.01
02|000302000000000|02-503|4229542|8670157|48.78
02|000302000000000|02-816|19186|8670157|0.22
02|000302000000000|133|318285|8670157|3.67
02|000302000000000|135|2692256|8670157|31.05
02|000302000000000|137|587343|8670157|6.77
02|000302000000000|79|8361|8670157|0.09
02|000402000000000|02-1911|149216|8838910|1.68
02|000402000000000|02-276|60294|8838910|0.68
02|000402000000000|02-309|10535|8838910|0.11
02|000402000000000|02-503|4356802|8838910|49.29
02|000402000000000|02-816|19286|8838910|0.21
02|000402000000000|02-865|19643|8838910|0.22
02|000402000000000|133|287349|8838910|3.25
02|000402000000000|135|2884788|8838910|32.63
02|000402000000000|137|515123|8838910|5.82
03|000100000000000|13|613|160647|0.38
03|000100000000000|131|1675|160647|1.04
03|000100000000000|132|320|160647|0.19
03|000100000000000|133|2082|160647|1.29
03|000100000000000|135|41512|160647|25.84
03|000100000000000|136|91868|160647|57.18
03|000100000000000|137|10261|160647|6.38
03|000100000000000|36|5|160647|0.00
03|000100000000000|57|248|160647|0.15
03|000100000000000|87|136|160647|0.08
03|000303000000000|03-183|842|155937|0.53
03|000303000000000|03-198|480|155937|0.30
03|000303000000000|03-218|647|155937|0.41
03|000303000000000|03-501|944|155937|0.60
03|000303000000000|03-503|88938|155937|57.03
03|000303000000000|03-504|7553|155937|4.84
03|000303000000000|03-505|1923|155937|1.23
03|000303000000000|03-506|39846|155937|25.55
03|000403000000000|03-501|561|158229|0.35
03|000403000000000|03-503|90635|158229|57.28
03|000403000000000|03-504|6861|158229|4.33
03|000403000000000|03-505|2034|158229|1.28
03|000403000000000|03-506|40463|158229|25.57
03|000403000000000|03-69|3900|158229|2.46
04|000100000000000|13|16803|2052538|0.81
04|000100000000000|131|58468|2052538|2.84
04|000100000000000|132|4122|2052538|0.20
04|000100000000000|133|54959|2052538|2.67
04|000100000000000|135|988992|2052538|48.18
04|000100000000000|136|623927|2052538|30.39
04|000100000000000|137|162558|2052538|7.91
04|000100000000000|36|2989|2052538|0.14
04|000100000000000|57|7268|2052538|0.35
04|000100000000000|87|53276|2052538|2.59
04|000304000000000|04-217|48833|2021014|2.41
04|000304000000000|04-501|9303|2021014|0.46
04|000304000000000|04-502|831434|2021014|41.13
04|000304000000000|04-503|338746|2021014|16.76
04|000304000000000|04-504|61572|2021014|3.04
04|000304000000000|04-505|469614|2021014|23.23
04|000304000000000|04-506|104508|2021014|5.17
04|000304000000000|13|16030|2021014|0.79
04|000304000000000|23|2878|2021014|0.14
04|000304000000000|57|7363|2021014|0.36
04|000304000000000|87|42067|2021014|2.08
05|000100000000000|13|2753|610868|0.45
05|000100000000000|131|21281|610868|3.48
05|000100000000000|132|1091|610868|0.17
05|000100000000000|133|6815|610868|1.11
05|000100000000000|135|202420|610868|33.13
05|000100000000000|136|323819|610868|53.00
05|000100000000000|137|30141|610868|4.93
05|000100000000000|36|4697|610868|0.76
05|000100000000000|57|927|610868|0.15
05|000100000000000|87|9241|610868|1.51
05|000305000000000|05-216|18687|579411|3.22
05|000305000000000|05-501|303004|579411|52.29
05|000305000000000|05-502|207848|579411|35.87
05|000305000000000|05-503|26629|579411|4.59
06|000100000000000|13|1845|544585|0.33
06|000100000000000|131|26115|544585|4.79
06|000100000000000|132|1200|544585|0.22
06|000100000000000|133|7264|544585|1.33
06|000100000000000|135|138962|544585|25.51
06|000100000000000|136|304795|544585|55.96
06|000100000000000|137|18716|544585|3.43
06|000100000000000|36|620|544585|0.11
06|000100000000000|57|847|544585|0.15
06|000100000000000|87|8810|544585|1.61
06|000206000000000|06-156|18337|544397|3.36
06|000206000000000|06-179|2667|544397|0.48
06|000206000000000|06-180|1775|544397|0.32
06|000206000000000|06-501|331412|544397|60.87
06|000206000000000|06-502|2649|544397|0.48
06|000206000000000|06-503|136887|544397|25.14
06|000206000000000|06-504|12430|544397|2.28
06|000206000000000|33|4272|544397|0.78
06|000206000000000|71|6669|544397|1.22
06|000306000000000|06-156|18151|541059|3.35
06|000306000000000|06-179|2765|541059|0.51
06|000306000000000|06-180|1831|541059|0.33
06|000306000000000|06-501|325395|541059|60.14
06|000306000000000|06-502|2868|541059|0.53
06|000306000000000|06-503|136961|541059|25.31
06|000306000000000|06-504|12306|541059|2.27
06|000306000000000|33|4278|541059|0.79
06|000306000000000|71|6699|541059|1.23
07|000100000000000|13|2943|300617|0.97
07|000100000000000|131|13622|300617|4.53
07|000100000000000|132|985|300617|0.32
07|000100000000000|133|10718|300617|3.56
07|000100000000000|135|68537|300617|22.79
07|000100000000000|136|153123|300617|50.93
07|000100000000000|137|24679|300617|8.20
07|000100000000000|36|549|300617|0.18
07|000100000000000|57|707|300617|0.23
07|000100000000000|87|7378|300617|2.45
07|000307000000000|07-151|6794|291952|2.32
07|000307000000000|07-152|17728|291952|6.07
07|000307000000000|07-501|120098|291952|41.13
07|000307000000000|07-502|32229|291952|11.03
07|000307000000000|07-503|66056|291952|22.62
07|000307000000000|07-504|11031|291952|3.77
08|000100000000000|13|7245|803484|0.90
08|000100000000000|131|20537|803484|2.55
08|000100000000000|132|2034|803484|0.25
08|000100000000000|133|15982|803484|1.98
08|000100000000000|135|289061|803484|35.97
08|000100000000000|136|362643|803484|45.13
08|000100000000000|137|68938|803484|8.57
08|000100000000000|36|1192|803484|0.14
08|000100000000000|57|1899|803484|0.23
08|000100000000000|87|18762|803484|2.33
08|000208000000000|08-501|354493|798467|44.39
08|000208000000000|08-502|291620|798467|36.52
08|000208000000000|13|7248|798467|0.90
08|000208000000000|50|68717|798467|8.60
08|000208000000000|68|17476|798467|2.18
08|000308000000000|08-501|351358|796816|44.09
08|000308000000000|08-502|290950|796816|36.51
08|000308000000000|13|7241|796816|0.90
08|000308000000000|50|68947|796816|8.65
08|000308000000000|68|17984|796816|2.25
09|000100000000000|13|861|315822|0.27
09|000100000000000|131|7608|315822|2.40
09|000100000000000|132|611|315822|0.19
09|000100000000000|133|2517|315822|0.79
09|000100000000000|135|76689|315822|24.28
09|000100000000000|136|207986|315822|65.85
09|000100000000000|137|11682|315822|3.69
09|000100000000000|36|296|315822|0.09
09|000100000000000|57|361|315822|0.11
09|000100000000000|87|4156|315822|1.31
09|000309000000000|09-501|200652|311881|64.33
09|000309000000000|09-502|11106|311881|3.56
09|000309000000000|09-503|80243|311881|25.72
09|000309000000000|38|2987|311881|0.95
10|000100000000000|13|1543|339927|0.45
10|000100000000000|131|14293|339927|4.20
10|000100000000000|132|877|339927|0.25
10|000100000000000|133|11037|339927|3.24
10|000100000000000|135|98942|339927|29.10
10|000100000000000|136|156633|339927|46.07
10|000100000000000|137|34034|339927|10.01
10|000100000000000|36|297|339927|0.08
10|000100000000000|57|846|339927|0.24
10|000100000000000|87|9162|339927|2.69
10|000310000000000|10-501|156505|333567|46.91
10|000310000000000|10-502|92947|333567|27.86
10|000310000000000|10-503|27671|333567|8.29
10|000310000000000|10-504|16101|333567|4.82
10|000310000000000|33|3930|333567|1.17
11|000100000000000|13|2445|210248|1.16
11|000100000000000|131|5368|210248|2.55
11|000100000000000|132|603|210248|0.28
11|000100000000000|133|4727|210248|2.24
11|000100000000000|135|68015|210248|32.34
11|000100000000000|136|105298|210248|50.08
11|000100000000000|137|16756|210248|7.96
11|000100000000000|36|401|210248|0.19
11|000100000000000|57|484|210248|0.23
11|000100000000000|87|3954|210248|1.88
11|000311000000000|11-501|104490|207803|50.28
11|000311000000000|11-502|68817|207803|33.11
11|000311000000000|11-503|4801|207803|2.31
11|000311000000000|13|2478|207803|1.19
11|000311000000000|50|15595|207803|7.50
12|000100000000000|13|1398|183565|0.76
12|000100000000000|131|3883|183565|2.11
12|000100000000000|132|487|183565|0.26
12|000100000000000|133|3527|183565|1.92
12|000100000000000|135|58102|183565|31.65
12|000100000000000|136|92639|183565|50.46
12|000100000000000|137|13440|183565|7.32
12|000100000000000|36|338|183565|0.18
12|000100000000000|57|480|183565|0.26
12|000100000000000|87|3724|183565|2.02
12|000312000000000|12-501|4005|178367|2.24
12|000312000000000|12-502|58175|178367|32.61
12|000312000000000|12-503|90820|178367|50.91
12|000312000000000|13|1487|178367|0.83
12|000312000000000|33|141|178367|0.07
12|000312000000000|82|4549|178367|2.55
13|000100000000000|13|6003|1078636|0.55
13|000100000000000|131|41552|1078636|3.85
13|000100000000000|132|3271|1078636|0.30
13|000100000000000|133|45066|1078636|4.17
13|000100000000000|135|402949|1078636|37.35
13|000100000000000|136|436397|1078636|40.45
13|000100000000000|137|99739|1078636|9.24
13|000100000000000|36|1962|1078636|0.18
13|000100000000000|57|2717|1078636|0.25
13|000100000000000|87|25744|1078636|2.38
13|000313000000000|13-222|97617|1062577|9.18
13|000313000000000|13-501|46881|1062577|4.41
13|000313000000000|13-502|424429|1062577|39.94
13|000313000000000|13-503|415681|1062577|39.12
14|000100000000000|13|3005|648971|0.46
14|000100000000000|131|34922|648971|5.38
14|000100000000000|132|1515|648971|0.23
14|000100000000000|133|7962|648971|1.22
14|000100000000000|135|170422|648971|26.26
14|000100000000000|136|364264|648971|56.12
14|000100000000000|137|33543|648971|5.16
14|000100000000000|36|675|648971|0.10
14|000100000000000|57|1219|648971|0.18
14|000100000000000|87|11371|648971|1.75
14|000314000000000|14-501|147341|635260|23.19
14|000314000000000|14-502|226256|635260|35.61
14|000314000000000|14-503|165010|635260|25.97
14|000314000000000|50|20774|635260|3.27
14|000314000000000|71|7857|635260|1.23
15|000100000000000|13|3651|380879|0.95
15|000100000000000|131|16381|380879|4.30
15|000100000000000|132|1744|380879|0.45
15|000100000000000|133|17276|380879|4.53
15|000100000000000|135|104618|380879|27.46
15|000100000000000|136|168567|380879|44.25
15|000100000000000|137|28516|380879|7.48
15|000100000000000|36|865|380879|0.22
15|000100000000000|57|1231|380879|0.32
15|000100000000000|87|8763|380879|2.30
15|000215000000000|13|4160|373940|1.11
15|000215000000000|15-151|76420|373940|20.43
15|000215000000000|15-501|89540|373940|23.94
15|000215000000000|15-502|18513|373940|4.95
15|000215000000000|15-503|130307|373940|34.84
15|000215000000000|15-504|18735|373940|5.01
15|000315000000000|13|3942|373756|1.05
15|000315000000000|15-151|72279|373756|19.33
15|000315000000000|15-501|87890|373756|23.51
15|000315000000000|15-502|19547|373756|5.22
15|000315000000000|15-503|130821|373756|35.00
15|000315000000000|15-504|18898|373756|5.05
16|000100000000000|13|3273|397805|0.82
16|000100000000000|131|18135|397805|4.55
16|000100000000000|132|1086|397805|0.27
16|000100000000000|133|11798|397805|2.96
16|000100000000000|135|89659|397805|22.53
16|000100000000000|136|215143|397805|54.08
16|000100000000000|137|28004|397805|7.03
16|000100000000000|36|610|397805|0.15
16|000100000000000|57|973|397805|0.24
16|000100000000000|87|9000|397805|2.26
16|000216000000000|13|3761|379093|0.99
16|000216000000000|16-169|111927|379093|29.52
16|000216000000000|16-502|166715|379093|43.97
16|000216000000000|16-503|12356|379093|3.25
16|000316000000000|13|3851|375518|1.02
16|000316000000000|16-169|87188|375518|23.21
16|000316000000000|16-501|52779|375518|14.05
16|000316000000000|16-502|165658|375518|44.11
16|000316000000000|16-503|12812|375518|3.41
17|000100000000000|13|3897|675547|0.57
17|000100000000000|131|26539|675547|3.92
17|000100000000000|132|2116|675547|0.31
17|000100000000000|133|16804|675547|2.48
17|000100000000000|135|140051|675547|20.73
17|000100000000000|136|329966|675547|48.84
17|000100000000000|137|126248|675547|18.68
17|000100000000000|36|895|675547|0.13
17|000100000000000|57|1743|675547|0.25
17|000100000000000|87|18023|675547|2.66
17|000217000000000|17-501|304389|628371|48.44
17|000217000000000|17-502|113972|628371|18.13
17|000217000000000|17-503|142011|628371|22.59
17|000217000000000|17-504|21288|628371|3.38
17|000217000000000|19|28780|628371|4.58
17|000317000000000|17-501|302693|623421|48.55
17|000317000000000|17-502|112068|623421|17.97
17|000317000000000|17-503|139265|623421|22.33
17|000317000000000|17-504|22766|623421|3.65
17|000317000000000|19|28092|623421|4.50
18|000100000000000|13|1933|420037|0.46
18|000100000000000|131|12330|420037|2.93
18|000100000000000|132|772|420037|0.18
18|000100000000000|133|5997|420037|1.42
18|000100000000000|135|110821|420037|26.38
18|000100000000000|136|230865|420037|54.96
18|000100000000000|137|41745|420037|9.93
18|000100000000000|36|218|420037|0.05
18|000100000000000|57|785|420037|0.18
18|000100000000000|87|6117|420037|1.45
18|000318000000000|18-168|5858|417088|1.40
18|000318000000000|18-177|1098|417088|0.26
18|000318000000000|18-501|226601|417088|54.32
18|000318000000000|18-502|6070|417088|1.45
18|000318000000000|18-503|127452|417088|30.55
18|000318000000000|18-504|32108|417088|7.69
19|000100000000000|13|2402|270422|0.88
19|000100000000000|131|10257|270422|3.79
19|000100000000000|132|987|270422|0.36
19|000100000000000|133|7629|270422|2.82
19|000100000000000|135|92251|270422|34.11
19|000100000000000|136|119659|270422|44.24
19|000100000000000|137|23690|270422|8.76
19|000100000000000|36|624|270422|0.23
19|000100000000000|57|961|270422|0.35
19|000100000000000|87|6175|270422|2.28
19|000319000000000|137|20237|266341|7.59
19|000319000000000|19-213|2377|266341|0.89
19|000319000000000|19-501|8015|266341|3.00
19|000319000000000|19-502|93463|266341|35.09
19|000319000000000|19-503|117011|266341|43.93
20|000100000000000|13|930|164674|0.56
20|000100000000000|131|5114|164674|3.10
20|000100000000000|132|304|164674|0.18
20|000100000000000|133|4734|164674|2.87
20|000100000000000|135|31651|164674|19.22
20|000100000000000|136|77363|164674|46.97
20|000100000000000|137|10580|164674|6.42
20|000100000000000|36|110|164674|0.06
20|000100000000000|57|130|164674|0.07
20|000100000000000|87|2872|164674|1.74
20|000320000000000|13|939|164684|0.57
20|000320000000000|20-176|7456|164684|4.52
20|000320000000000|20-501|4576|164684|2.77
20|000320000000000|20-502|68222|164684|41.42
20|000320000000000|20-503|28989|164684|17.60
21|000100000000000|13|10862|1925744|0.56
21|000100000000000|131|58038|1925744|3.01
21|000100000000000|132|3571|1925744|0.18
21|000100000000000|133|37554|1925744|1.95
21|000100000000000|135|652451|1925744|33.88
21|000100000000000|136|840223|1925744|43.63
21|000100000000000|137|234260|1925744|12.16
21|000100000000000|36|2924|1925744|0.15
21|000100000000000|57|2226|1925744|0.11
21|000100000000000|87|56736|1925744|2.94
21|000321000000000|13|10492|1909147|0.54
21|000321000000000|21-177|2138|1909147|0.11
21|000321000000000|21-199|2298|1909147|0.12
21|000321000000000|21-501|62795|1909147|3.28
21|000321000000000|21-502|233270|1909147|12.21
21|000321000000000|21-503|42688|1909147|2.23
