CODIGO_REGION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|VOTOS_AGRUPACION|VOTOS_VALIDOS|PORCENTAJE
01|000201000000000|01-502|601202|1895952|31.70
01|000201000000000|01-503|862855|1895952|45.51
01|000201000000000|01-504|142114|1895952|7.49
01|000201000000000|13|18205|1895952|0.96
01|000201000000000|5|17699|1895952|0.93
01|000201000000000|86|1913|1895952|0.10
01|000201000000000|87|59449|1895952|3.13
01|000201000000000|88|1979|1895952|0.10
01|000301000000000|01-187|31347|1895638|1.65
01|000301000000000|01-262|5139|1895638|0.27
01|000301000000000|01-343|3829|1895638|0.20
01|000301000000000|01-501|89224|1895638|4.70
01|000301000000000|01-502|589808|1895638|31.11
01|000301000000000|01-503|854442|1895638|45.07
01|000301000000000|01-504|142178|1895638|7.50
01|000301000000000|13|17735|1895638|0.93
01|000301000000000|5|17744|1895638|0.93
01|000301000000000|86|1944|1895638|0.10
01|000301000000000|87|58591|1895638|3.09
01|000301000000000|88|2120|1895638|0.11
01|000501000000000|01-187|23005|1899464|1.21
01|000501000000000|01-501|76162|1899464|4.00
01|000501000000000|01-502|606861|1899464|31.94
01|000501000000000|01-503|882477|1899464|46.45
01|000501000000000|01-504|137146|1899464|7.22
01|000501000000000|13|17246|1899464|0.90
01|000501000000000|87|948|1899464|0.04
01|000501000000000|88|2177|1899464|0.11
02|000100000000000|13|67347|8644229|0.77
02|000100000000000|131|161016|8644229|1.86
02|000100000000000|132|21186|8644229|0.24
02|000100000000000|133|299285|8644229|3.46
02|000100000000000|135|2589766|8644229|29.95
02|000100000000000|136|4373511|8644229|50.59
02|000100000000000|137|667961|8644229|7.72
02|000100000000000|36|8264|8644229|0.09
02|000100000000000|57|5556|8644229|0.06
02|000100000000000|87|164404|8644229|1.90
02|000302000000000|02-207|14508|8614383|0.16
02|000302000000000|02-276|64452|8614383|0.74
02|000302000000000|02-309|10271|8614383|0.11
02|000302000000000|02-312|22031|8614383|0.25
02|000302000000000|02-314|7385|8614383|0.08
02|000302000000000|02-315|1691|8614383|0.01
02|000302000000000|02-503|4201742|8614383|48.77
02|000302000000000|02-816|19054|8614383|0.22
02|000302000000000|133|316201|8614383|3.67
02|000302000000000|135|2675540|8614383|31.05
02|000302000000000|137|583470|8614383|6.77
02|000302000000000|79|8313|8614383|0.09
02|000402000000000|02-1911|148290|8781732|1.68
02|000402000000000|02-276|59894|8781732|0.68
02|000402000000000|02-309|10494|8781732|0.11
02|000402000000000|02-503|4328123|8781732|49.28
02|000402000000000|02-816|19165|8781732|0.21
02|000402000000000|02-865|19507|8781732|0.22
02|000402000000000|133|285466|8781732|3.25
02|000402000000000|135|2866650|8781732|32.64
02|000402000000000|137|511721|8781732|5.82
03|000100000000000|13|612|160080|0.38
03|000100000000000|131|1671|160080|1.04
03|000100000000000|132|318|160080|0.19
03|000100000000000|133|2073|160080|1.29
03|000100000000000|135|41323|160080|25.81
03|000100000000000|136|91562|160080|57.19
03|000100000000000|137|10213|160080|6.37
03|000100000000000|36|5|160080|0.00
03|000100000000000|57|247|160080|0.15
03|000100000000000|87|132|160080|0.08
03|000303000000000|03-183|839|155385|0.53
03|000303000000000|03-198|480|155385|0.30
03|000303000000000|03-218|647|155385|0.41
03|000303000000000|03-501|940|155385|0.60
03|000303000000000|03-503|88627|155385|57.03
03|000303000000000|03-504|7515|155385|4.83
03|000303000000000|03-505|1915|155385|1.23
03|000303000000000|03-506|39692|155385|25.54
03|000403000000000|03-501|560|157510|0.35
03|000403000000000|03-503|90198|157510|57.26
03|000403000000000|03-504|6825|157510|4.33
03|000403000000000|03-505|2024|157510|1.28
03|000403000000000|03-506|40299|157510|25.58
03|000403000000000|03-69|3886|157510|2.46
04|000100000000000|13|16699|2040584|0.81
04|000100000000000|131|58132|2040584|2.84
04|000100000000000|132|4107|2040584|0.20
04|000100000000000|133|54668|2040584|2.67
04|000100000000000|135|983275|2040584|48.18
04|000100000000000|136|620292|2040584|30.39
04|000100000000000|137|161590|2040584|7.91
04|000100000000000|36|2977|2040584|0.14
04|000100000000000|57|7234|2040584|0.35
04|000100000000000|87|52984|2040584|2.59
04|000304000000000|04-217|48569|2009464|2.41
04|000304000000000|04-501|9263|2009464|0.46
04|000304000000000|04-502|826709|2009464|41.14
04|000304000000000|04-503|336635|2009464|16.75
04|000304000000000|04-504|61274|2009464|3.04
04|000304000000000|04-505|467014|2009464|23.24
04|000304000000000|04-506|103909|2009464|5.17
04|000304000000000|13|15921|2009464|0.79
04|000304000000000|23|2865|2009464|0.14
04|000304000000000|57|7325|2009464|0.36
04|000304000000000|87|41869|2009464|2.08
05|000100000000000|13|2746|609719|0.45
05|000100000000000|131|21245|609719|3.48
05|000100000000000|132|1089|609719|0.17
05|000100000000000|133|6803|609719|1.11
05|000100000000000|135|202043|609719|33.13
05|000100000000000|136|323198|609719|53.00
05|000100000000000|137|30092|609719|4.93
05|000100000000000|36|4685|609719|0.76
05|000100000000000|57|926|609719|0.15
05|000100000000000|87|9219|609719|1.51
05|000305000000000|05-216|18665|578367|3.22
05|000305000000000|05-501|302438|578367|52.29
05|000305000000000|05-502|207443|578367|35.86
05|000305000000000|05-503|26589|578367|4.59
06|000100000000000|13|1842|542473|0.33
06|000100000000000|131|26031|542473|4.79
06|000100000000000|132|1194|542473|0.22
06|000100000000000|133|7237|542473|1.33
06|000100000000000|135|138382|542473|25.50
06|000100000000000|136|303591|542473|55.96
06|000100000000000|137|18674|542473|3.44
06|000100000000000|36|616|542473|0.11
06|000100000000000|57|843|542473|0.15
06|000100000000000|87|8774|542473|1.61
06|000206000000000|06-156|18250|542099|3.36
06|000206000000000|06-179|2586|542099|0.47
06|000206000000000|06-180|1657|542099|0.30
06|000206000000000|06-501|330133|542099|60.89
06|000206000000000|06-502|2643|542099|0.48
06|000206000000000|06-503|136288|542099|25.14
06|000206000000000|06-504|12400|542099|2.28
06|000206000000000|33|4261|542099|0.78
06|000206000000000|71|6652|542099|1.22
06|000306000000000|06-156|18063|538776|3.35
06|000306000000000|06-179|2685|538776|0.49
06|000306000000000|06-180|1724|538776|0.31
06|000306000000000|06-501|324137|538776|60.16
06|000306000000000|06-502|2862|538776|0.53
06|000306000000000|06-503|136369|538776|25.31
06|000306000000000|06-504|12274|538776|2.27
06|000306000000000|33|4266|538776|0.79
06|000306000000000|71|6680|538776|1.23
07|000100000000000|13|2923|297523|0.98
07|000100000000000|131|13462|297523|4.52
07|000100000000000|132|978|297523|0.32
07|000100000000000|133|10625|297523|3.57
07|000100000000000|135|67903|297523|22.82
07|000100000000000|136|151446|297523|50.90
07|000100000000000|137|24457|297523|8.22
07|000100000000000|36|545|297523|0.18
07|000100000000000|57|701|297523|0.23
07|000100000000000|87|7305|297523|2.45
07|000307000000000|07-151|6686|288921|2.31
07|000307000000000|07-152|17558|288921|6.07
07|000307000000000|07-501|118680|288921|41.07
07|000307000000000|07-502|31953|288921|11.05
07|000307000000000|07-503|65446|288921|22.65
07|000307000000000|07-504|10941|288921|3.78
08|000100000000000|13|7206|798356|0.90
08|000100000000000|131|20409|798356|2.55
08|000100000000000|132|2019|798356|0.25
08|000100000000000|133|15883|798356|1.98
08|000100000000000|135|287345|798356|35.99
08|000100000000000|136|360153|798356|45.11
08|000100000000000|137|68526|798356|8.58
08|000100000000000|36|1187|798356|0.14
08|000100000000000|57|1888|798356|0.23
08|000100000000000|87|18658|798356|2.33
08|000208000000000|08-501|352065|793392|44.37
08|000208000000000|08-502|289888|793392|36.53
08|000208000000000|13|7212|793392|0.90
08|000208000000000|50|68300|793392|8.60
08|000208000000000|68|17364|793392|2.18
08|000308000000000|08-501|348947|791739|44.07
08|000308000000000|08-502|289214|791739|36.52
08|000308000000000|13|7204|791739|0.90
08|000308000000000|50|68527|791739|8.65
08|000308000000000|68|17865|791739|2.25
09|000100000000000|13|861|314338|0.27
09|000100000000000|131|7588|314338|2.41
09|000100000000000|132|608|314338|0.19
09|000100000000000|133|2506|314338|0.79
09|000100000000000|135|76280|314338|24.26
09|000100000000000|136|207064|314338|65.87
09|000100000000000|137|11618|314338|3.69
09|000100000000000|36|295|314338|0.09
09|000100000000000|57|357|314338|0.11
09|000100000000000|87|4130|314338|1.31
09|000309000000000|09-501|199904|310393|64.40
09|000309000000000|09-502|11053|310393|3.56
09|000309000000000|09-503|79819|310393|25.71
09|000309000000000|38|2817|310393|0.90
10|000100000000000|13|1538|338557|0.45
10|000100000000000|131|14240|338557|4.20
10|000100000000000|132|873|338557|0.25
10|000100000000000|133|10992|338557|3.24
10|000100000000000|135|98528|338557|29.10
10|000100000000000|136|156040|338557|46.08
10|000100000000000|137|33881|338557|10.00
10|000100000000000|36|297|338557|0.08
10|000100000000000|57|839|338557|0.24
10|000100000000000|87|9117|338557|2.69
10|000310000000000|10-501|155916|332242|46.92
10|000310000000000|10-502|92566|332242|27.86
10|000310000000000|10-503|27571|332242|8.29
10|000310000000000|10-504|16008|332242|4.81
10|000310000000000|33|3913|332242|1.17
11|000100000000000|13|2394|206927|1.15
11|000100000000000|131|5275|206927|2.54
11|000100000000000|132|596|206927|0.28
11|000100000000000|133|4647|206927|2.24
11|000100000000000|135|67036|206927|32.39
11|000100000000000|136|103604|206927|50.06
11|000100000000000|137|16456|206927|7.95
11|000100000000000|36|398|206927|0.19
11|000100000000000|57|476|206927|0.23
11|000100000000000|87|3887|206927|1.87
11|000311000000000|11-501|102812|204484|50.27
11|000311000000000|11-502|67804|204484|33.15
11|000311000000000|11-503|4718|204484|2.30
11|000311000000000|13|2426|204484|1.18
11|000311000000000|50|15309|204484|7.48
12|000100000000000|13|1374|180919|0.75
12|000100000000000|131|3829|180919|2.11
12|000100000000000|132|479|180919|0.26
12|000100000000000|133|3485|180919|1.92
12|000100000000000|135|57339|180919|31.69
12|000100000000000|136|91148|180919|50.38
12|000100000000000|137|13279|180919|7.33
12|000100000000000|36|334|180919|0.18
12|000100000000000|57|472|180919|0.26
12|000100000000000|87|3680|180919|2.03
12|000312000000000|12-501|3949|175849|2.24
12|000312000000000|12-502|57451|175849|32.67
12|000312000000000|12-503|89327|175849|50.79
12|000312000000000|13|1460|175849|0.83
12|000312000000000|33|137|175849|0.07
12|000312000000000|82|4501|175849|2.55
13|000100000000000|13|5956|1070193|0.55
13|000100000000000|131|41297|1070193|3.85
13|000100000000000|132|3249|1070193|0.30
13|000100000000000|133|44697|1070193|4.17
13|000100000000000|135|399438|1070193|37.32
13|000100000000000|136|433264|1070193|40.48
13|000100000000000|137|98991|1070193|9.24
13|000100000000000|36|1950|1070193|0.18
13|000100000000000|57|2692|1070193|0.25
13|000100000000000|87|25532|1070193|2.38
13|000313000000000|13-222|96901|1054223|9.19
13|000313000000000|13-501|46500|1054223|4.41
13|000313000000000|13-502|421387|1054223|39.97
13|000313000000000|13-503|412013|1054223|39.08
14|000100000000000|13|2986|643972|0.46
14|000100000000000|131|34673|643972|5.38
14|000100000000000|132|1499|643972|0.23
14|000100000000000|133|7913|643972|1.22
14|000100000000000|135|169158|643972|26.26
14|000100000000000|136|361359|643972|56.11
14|000100000000000|137|33293|643972|5.16
14|000100000000000|36|663|643972|0.10
14|000100000000000|57|1212|643972|0.18
14|000100000000000|87|11295|643972|1.75
14|000314000000000|14-501|146154|630359|23.18
14|000314000000000|14-502|224469|630359|35.60
14|000314000000000|14-503|163734|630359|25.97
14|000314000000000|50|20636|630359|3.27
14|000314000000000|71|7802|630359|1.23
15|000100000000000|13|3643|378962|0.96
15|000100000000000|131|16321|378962|4.30
15|000100000000000|132|1731|378962|0.45
15|000100000000000|133|17201|378962|4.53
15|000100000000000|135|104112|378962|27.47
15|000100000000000|136|167662|378962|44.24
15|000100000000000|137|28350|378962|7.48
15|000100000000000|36|862|378962|0.22
15|000100000000000|57|1224|378962|0.32
15|000100000000000|87|8719|378962|2.30
15|000215000000000|13|4146|372058|1.11
15|000215000000000|15-151|76058|372058|20.44
15|000215000000000|15-501|89146|372058|23.96
15|000215000000000|15-502|18436|372058|4.95
15|000215000000000|15-503|129591|372058|34.83
15|000215000000000|15-504|18614|372058|5.00
15|000315000000000|13|3932|371875|1.05
15|000315000000000|15-151|71933|371875|19.34
15|000315000000000|15-501|87494|371875|23.52
15|000315000000000|15-502|19467|371875|5.23
15|000315000000000|15-503|130107|371875|34.98
15|000315000000000|15-504|18777|371875|5.04
16|000100000000000|13|3263|396028|0.82
16|000100000000000|131|18044|396028|4.55
16|000100000000000|132|1080|396028|0.27
16|000100000000000|133|11750|396028|2.96
16|000100000000000|135|89288|396028|22.54
16|000100000000000|136|214129|396028|54.06
16|000100000000000|137|27863|396028|7.03
16|000100000000000|36|608|396028|0.15
16|000100000000000|57|972|396028|0.24
16|000100000000000|87|8969|396028|2.26
16|000216000000000|13|3751|377416|0.99
16|000216000000000|16-169|111368|377416|29.50
16|000216000000000|16-502|165922|377416|43.96
16|000216000000000|16-503|12299|377416|3.25
16|000316000000000|13|3840|373856|1.02
16|000316000000000|16-169|86736|373856|23.20
16|000316000000000|16-501|52611|373856|14.07
16|000316000000000|16-502|164868|373856|44.09
16|000316000000000|16-503|12754|373856|3.41
17|000100000000000|13|3869|670744|0.57
17|000100000000000|131|26367|670744|3.93
17|000100000000000|132|2097|670744|0.31
17|000100000000000|133|16677|670744|2.48
17|000100000000000|135|139166|670744|20.74
17|000100000000000|136|327649|670744|48.84
17|000100000000000|137|125222|670744|18.66
17|000100000000000|36|885|670744|0.13
17|000100000000000|57|1729|670744|0.25
17|000100000000000|87|17883|670744|2.66
17|000217000000000|17-501|302329|624029|48.44
17|000217000000000|17-502|113050|624029|18.11
17|000217000000000|17-503|141099|624029|22.61
17|000217000000000|17-504|21112|624029|3.38
17|000217000000000|19|28591|624029|4.58
17|000317000000000|17-501|300509|619099|48.53
17|000317000000000|17-502|111190|619099|17.95
17|000317000000000|17-503|138454|619099|22.36
17|000317000000000|17-504|22578|619099|3.64
17|000317000000000|19|27914|619099|4.50
18|000100000000000|13|1924|417650|0.46
18|000100000000000|131|12267|417650|2.93
18|000100000000000|132|770|417650|0.18
18|000100000000000|133|5962|417650|1.42
18|000100000000000|135|110290|417650|26.40
18|000100000000000|136|229437|417650|54.93
18|000100000000000|137|41517|417650|9.94
18|000100000000000|36|218|417650|0.05
18|000100000000000|57|781|417650|0.18
18|000100000000000|87|6091|417650|1.45
18|000318000000000|18-168|5821|414703|1.40
18|000318000000000|18-177|1093|414703|0.26
18|000318000000000|18-501|225220|414703|54.30
18|000318000000000|18-502|6029|414703|1.45
18|000318000000000|18-503|126831|414703|30.58
18|000318000000000|18-504|31910|414703|7.69
19|000100000000000|13|2398|269118|0.89
19|000100000000000|131|10222|269118|3.79
19|000100000000000|132|978|269118|0.36
19|000100000000000|133|7608|269118|2.82
19|000100000000000|135|91874|269118|34.13
19|000100000000000|136|118918|269118|44.18
19|000100000000000|137|23625|269118|8.77
19|000100000000000|36|623|269118|0.23
19|000100000000000|57|957|269118|0.35
19|000100000000000|87|6148|269118|2.28
19|000319000000000|137|20172|265038|7.61
19|000319000000000|19-213|2374|265038|0.89
19|000319000000000|19-501|7991|265038|3.01
19|000319000000000|19-502|93094|265038|35.12
19|000319000000000|19-503|116276|265038|43.87
20|000100000000000|13|910|160034|0.56
20|000100000000000|131|4948|160034|3.09
20|000100000000000|132|287|160034|0.17
20|000100000000000|133|4602|160034|2.87
20|000100000000000|135|31028|160034|19.38
20|000100000000000|136|74991|160034|46.85
20|000100000000000|137|10302|160034|6.43
20|000100000000000|36|109|160034|0.06
20|000100000000000|57|127|160034|0.07
20|000100000000000|87|2804|160034|1.75
20|000320000000000|13|919|160144|0.57
20|000320000000000|20-176|7260|160144|4.53
20|000320000000000|20-501|4481|160144|2.79
20|000320000000000|20-502|66249|160144|41.36
20|000320000000000|20-503|28363|160144|17.71
21|000100000000000|13|10786|1910891|0.56
21|000100000000000|131|57588|1910891|3.01
21|000100000000000|132|3554|1910891|0.18
21|000100000000000|133|37261|1910891|1.94
21|000100000000000|135|647451|1910891|33.88
21|000100000000000|136|833540|1910891|43.62
21|000100000000000|137|232581|1910891|12.17
21|000100000000000|36|2903|1910891|0.15
21|000100000000000|57|2206|1910891|0.11
21|000100000000000|87|56359|1910891|2.94
21|000321000000000|13|10412|1894558|0.54
21|000321000000000|21-177|2131|1894558|0.11
21|000321000000000|21-199|2274|1894558|0.12
21|000321000000000|21-501|62334|1894558|3.29
21|000321000000000|21-502|231561|1894558|12.22
21|000321000000000|21-503|42348|1894558|2.23
