CODIGO_DISTRITO|CODIGO_SECCION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|CODIGO_LISTA|VOTOS_LISTA
01|01003|000801000000000|5|000801000000000.5.A.000801000000000.5|971
01|01003|000801000000000|87|000801000000000.87.A.000801000000000.87|3404
01|01003|000801000000000|87|000801000000000.87.B.000801000000000.87|5
01|01003|000801000000000|88|000801000000000.88.1A.000801000000000.88|186
01|01003|000901003000000|01-501|000901003000000.01-501.A.000901003000000.01-501|5760
01|01003|000901003000000|01-502|000901003000000.01-502.A.000901003000000.01-502|40052
01|01003|000901003000000|01-503|000901003000000.01-503.A.000901003000000.01-503|46206
01|01003|000901003000000|01-504|000901003000000.01-504.A.000901003000000.01-504|7785
01|01003|000901003000000|13|000901003000000.13.A.000901003000000.13|1169
01|01003|000901003000000|5|000901003000000.5.A.000901003000000.5|990
01|01004|000100000000000|13|000100000000000.13.A.000100000000000.13|1450
01|01004|000100000000000|131|000100000000000.131.A.000100000000000.131|1601
01|01004|000100000000000|132|000100000000000.132.A.000100000000000.132|437
01|01004|000100000000000|133|000100000000000.133.A.000100000000000.133|5695
01|01004|000100000000000|135|000100000000000.135.A.000100000000000.135|46234
01|01004|000100000000000|136|000100000000000.136.A.000100000000000.136|56704
01|01004|000100000000000|137|000100000000000.137.A.000100000000000.137|10438
01|01004|000100000000000|36|000100000000000.36.A.000100000000000.36|195
01|01004|000100000000000|57|000100000000000.57.A.000100000000000.57|229
01|01004|000100000000000|87|000100000000000.87.A.000100000000000.87|4046
01|01004|000201000000000|01-187|000201000000000.01-187.A.000201000000000.01-187|1437
01|01004|000201000000000|01-262|000201000000000.01-262.A.000201000000000.01-262|443
01|01004|000201000000000|01-343|000201000000000.01-343.A.000201000000000.01-343|360
01|01004|000201000000000|01-501|000201000000000.01-501.A.000201000000000.01-501|5903
01|01004|000201000000000|01-502|000201000000000.01-502.A.000201000000000.01-502|53687
01|01004|000201000000000|01-503|000201000000000.01-503.A.000201000000000.01-503|47186
01|01004|000201000000000|01-504|000201000000000.01-504.A.000201000000000.01-504|9189
01|01004|000201000000000|13|000201000000000.13.A.000201000000000.13|1281
01|01004|000201000000000|5|000201000000000.5.A.000201000000000.5|993
01|01004|000201000000000|86|000201000000000.86.A.000201000000000.86|238
01|01004|000201000000000|87|000201000000000.87.A.000201000000000.87|3620
01|01004|000201000000000|88|000201000000000.88.1A.000201000000000.88|203
01|01004|000301000000000|01-187|000301000000000.01-187.A.000301000000000.01-187|1731
01|01004|000301000000000|01-262|000301000000000.01-262.A.000301000000000.01-262|429
01|01004|000301000000000|01-343|000301000000000.01-343.A.000301000000000.01-343|361
01|01004|000301000000000|01-501|000301000000000.01-501.A.000301000000000.01-501|6306
01|01004|000301000000000|01-502|000301000000000.01-502.A.000301000000000.01-502|52982
01|01004|000301000000000|01-503|000301000000000.01-503.A.000301000000000.01-503|46671
01|01004|000301000000000|01-504|000301000000000.01-504.A.000301000000000.01-504|9164
01|01004|000301000000000|13|000301000000000.13.A.000301000000000.13|1282
01|01004|000301000000000|5|000301000000000.5.A.000301000000000.5|997
01|01004|000301000000000|86|000301000000000.86.A.000301000000000.86|247
01|01004|000301000000000|87|000301000000000.87.A.000301000000000.87|3583
01|01004|000301000000000|88|000301000000000.88.1A.000301000000000.88|211
01|01004|000501000000000|01-187|000501000000000.01-187.A.000501000000000.01-187|1345
01|01004|000501000000000|01-501|000501000000000.01-501.A.000501000000000.01-501|5710
01|01004|000501000000000|01-502|000501000000000.01-502.A.000501000000000.01-502|53734
01|01004|000501000000000|01-503|000501000000000.01-503.A.000501000000000.01-503|48211
01|01004|000501000000000|01-504|000501000000000.01-504.A.000501000000000.01-504|8821
01|01004|000501000000000|13|000501000000000.13.A.000501000000000.13|1249
01|01004|000501000000000|87|000501000000000.87.B.000501000000000.87|44
01|01004|000501000000000|88|000501000000000.88.1A.000501000000000.88|218
01|01004|000801000000000|01-187|000801000000000.01-187.A.000801000000000.01-187|1386
01|01004|000801000000000|01-501|000801000000000.01-501.A.000801000000000.01-501|5931
01|01004|000801000000000|01-502|000801000000000.01-502.A.000801000000000.01-502|53313
01|01004|000801000000000|01-503|000801000000000.01-503.A.000801000000000.01-503|47181
01|01004|000801000000000|01-504|000801000000000.01-504.A.000801000000000.01-504|8601
01|01004|000801000000000|13|000801000000000.13.A.000801000000000.13|1279
01|01004|000801000000000|5|000801000000000.5.A.000801000000000.5|1003
01|01004|000801000000000|87|000801000000000.87.A.000801000000000.87|3473
01|01004|000801000000000|87|000801000000000.87.B.000801000000000.87|12
01|01004|000801000000000|88|000801000000000.88.1A.000801000000000.88|228
01|01004|000901004000000|01-501|000901004000000.01-501.A.000901004000000.01-501|5972
01|01004|000901004000000|01-502|000901004000000.01-502.A.000901004000000.01-502|52046
01|01004|000901004000000|01-502|000901004000000.01-502.B.000901004000000.01-502|1486
01|01004|000901004000000|01-503|000901004000000.01-503.A.000901004000000.01-503|47094
01|01004|000901004000000|01-504|000901004000000.01-504.A.000901004000000.01-504|8640
01|01004|000901004000000|13|000901004000000.13.A.000901004000000.13|1327
01|01004|000901004000000|5|000901004000000.5.A.000901004000000.5|1000
01|01004|000901004000000|88|000901004000000.88.1A.000901004000000.88|236
01|01005|000100000000000|13|000100000000000.13.A.000100000000000.13|1610
01|01005|000100000000000|131|000100000000000.131.A.000100000000000.131|1234
01|01005|000100000000000|132|000100000000000.132.A.000100000000000.132|331
01|01005|000100000000000|133|000100000000000.133.A.000100000000000.133|5591
01|01005|000100000000000|135|000100000000000.135.A.000100000000000.135|47051
01|01005|000100000000000|136|000100000000000.136.A.000100000000000.136|42548
01|01005|000100000000000|137|000100000000000.137.A.000100000000000.137|10771
01|01005|000100000000000|36|000100000000000.36.A.000100000000000.36|158
01|01005|000100000000000|57|000100000000000.57.A.000100000000000.57|146
01|01005|000100000000000|87|000100000000000.87.A.000100000000000.87|4173
01|01005|000201000000000|01-187|000201000000000.01-187.A.000201000000000.01-187|1819
01|01005|000201000000000|01-262|000201000000000.01-262.A.000201000000000.01-262|322
01|01005|000201000000000|01-343|000201000000000.01-343.A.000201000000000.01-343|235
01|01005|000201000000000|01-501|000201000000000.01-501.A.000201000000000.01-501|6028
01|01005|000201000000000|01-502|000201000000000.01-502.A.000201000000000.01-502|40894
01|01005|000201000000000|01-503|000201000000000.01-503.A.000201000000000.01-503|48154
01|01005|000201000000000|01-504|000201000000000.01-504.A.000201000000000.01-504|9211
01|01005|000201000000000|13|000201000000000.13.A.000201000000000.13|1359
01|01005|000201000000000|5|000201000000000.5.A.000201000000000.5|832
01|01005|000201000000000|86|000201000000000.86.A.000201000000000.86|96
01|01005|000201000000000|87|000201000000000.87.A.000201000000000.87|3696
01|01005|000201000000000|88|000201000000000.88.1A.000201000000000.88|138
01|01005|000301000000000|01-187|000301000000000.01-187.A.000301000000000.01-187|2358
01|01005|000301000000000|01-262|000301000000000.01-262.A.000301000000000.01-262|317
01|01005|000301000000000|01-343|000301000000000.01-343.A.000301000000000.01-343|234
01|01005|000301000000000|01-501|000301000000000.01-501.A.000301000000000.01-501|6869
01|01005|000301000000000|01-502|000301000000000.01-502.A.000301000000000.01-502|39939
01|01005|000301000000000|01-503|000301000000000.01-503.A.000301000000000.01-503|47617
01|01005|000301000000000|01-504|000301000000000.01-504.A.000301000000000.01-504|9212
01|01005|000301000000000|13|000301000000000.13.A.000301000000000.13|1320
01|01005|000301000000000|5|000301000000000.5.A.000301000000000.5|844
01|01005|000301000000000|86|000301000000000.86.A.000301000000000.86|96
01|01005|000301000000000|87|000301000000000.87.A.000301000000000.87|3669
01|01005|000301000000000|88|000301000000000.88.1A.000301000000000.88|140
01|01005|000501000000000|01-187|000501000000000.01-187.A.000501000000000.01-187|1746
01|01005|000501000000000|01-501|000501000000000.01-501.A.000501000000000.01-501|5863
01|01005|000501000000000|01-502|000501000000000.01-502.A.000501000000000.01-502|41044
01|01005|000501000000000|01-503|000501000000000.01-503.A.000501000000000.01-503|49212
01|01005|000501000000000|01-504|000501000000000.01-504.A.000501000000000.01-504|8951
01|01005|000501000000000|13|000501000000000.13.A.000501000000000.13|1292
01|01005|000501000000000|87|000501000000000.87.B.000501000000000.87|41
01|01005|000501000000000|88|000501000000000.88.1A.000501000000000.88|141
01|01005|000801000000000|01-187|000801000000000.01-187.A.000801000000000.01-187|1784
01|01005|000801000000000|01-501|000801000000000.01-501.A.000801000000000.01-501|6404
01|01005|000801000000000|01-502|000801000000000.01-502.A.000801000000000.01-502|40332
01|01005|000801000000000|01-503|000801000000000.01-503.A.000801000000000.01-503|48219
01|01005|000801000000000|01-504|000801000000000.01-504.A.000801000000000.01-504|8678
01|01005|000801000000000|13|000801000000000.13.A.000801000000000.13|1325
01|01005|000801000000000|5|000801000000000.5.A.000801000000000.5|821
01|01005|000801000000000|87|000801000000000.87.A.000801000000000.87|3539
01|01005|000801000000000|87|000801000000000.87.B.000801000000000.87|23
01|01005|000801000000000|88|000801000000000.88.1A.000801000000000.88|158
01|01005|000901005000000|01-501|000901005000000.01-501.A.000901005000000.01-501|6411
01|01005|000901005000000|01-502|000901005000000.01-502.A.000901005000000.01-502|40418
01|01005|000901005000000|01-503|000901005000000.01-503.A.000901005000000.01-503|48276
01|01005|000901005000000|01-504|000901005000000.01-504.A.000901005000000.01-504|8736
01|01005|000901005000000|13|000901005000000.13.A.000901005000000.13|1382
01|01005|000901005000000|5|000901005000000.5.A.000901005000000.5|807
01|01006|000100000000000|13|000100000000000.13.A.000100000000000.13|1704
01|01006|000100000000000|131|000100000000000.131.A.000100000000000.131|1076
01|01006|000100000000000|132|000100000000000.132.A.000100000000000.132|277
01|01006|000100000000000|133|000100000000000.133.A.000100000000000.133|5179
01|01006|000100000000000|135|000100000000000.135.A.000100000000000.135|57676
01|01006|000100000000000|136|000100000000000.136.A.000100000000000.136|38086
01|01006|000100000000000|137|000100000000000.137.A.000100000000000.137|11914
01|01006|000100000000000|36|000100000000000.36.A.000100000000000.36|94
01|01006|000100000000000|57|000100000000000.57.A.000100000000000.57|122
01|01006|000100000000000|87|000100000000000.87.A.000100000000000.87|4695
01|01006|000201000000000|01-187|000201000000000.01-187.A.000201000000000.01-187|2088
01|01006|000201000000000|01-262|000201000000000.01-262.A.000201000000000.01-262|280
01|01006|000201000000000|01-343|000201000000000.01-343.A.000201000000000.01-343|216
01|01006|000201000000000|01-501|000201000000000.01-501.A.000201000000000.01-501|5741
01|01006|000201000000000|01-502|000201000000000.01-502.A.000201000000000.01-502|36498
01|01006|000201000000000|01-503|000201000000000.01-503.A.000201000000000.01-503|59225
01|01006|000201000000000|01-504|000201000000000.01-504.A.000201000000000.01-504|9998
01|01006|000201000000000|13|000201000000000.13.A.000201000000000.13|1401
01|01006|000201000000000|5|000201000000000.5.A.000201000000000.5|821
01|01006|000201000000000|86|000201000000000.86.A.000201000000000.86|92
01|01006|000201000000000|87|000201000000000.87.A.000201000000000.87|4014
01|01006|000201000000000|88|000201000000000.88.1A.000201000000000.88|95
01|01006|000301000000000|01-187|000301000000000.01-187.A.000301000000000.01-187|2812
01|01006|000301000000000|01-262|000301000000000.01-262.A.000301000000000.01-262|278
01|01006|000301000000000|01-343|000301000000000.01-343.A.000301000000000.01-343|220
01|01006|000301000000000|01-501|000301000000000.01-501.A.000301000000000.01-501|6514
01|01006|000301000000000|01-502|000301000000000.01-502.A.000301000000000.01-502|35585
01|01006|000301000000000|01-503|000301000000000.01-503.A.000301000000000.01-503|58475
01|01006|000301000000000|01-504|000301000000000.01-504.A.000301000000000.01-504|10009
01|01006|000301000000000|13|000301000000000.13.A.000301000000000.13|1351
01|01006|000301000000000|5|000301000000000.5.A.000301000000000.5|835
01|01006|000301000000000|86|000301000000000.86.A.000301000000000.86|101
01|01006|000301000000000|87|000301000000000.87.A.000301000000000.87|3980
01|01006|000301000000000|88|000301000000000.88.1A.000301000000000.88|106
01|01006|000501000000000|01-187|000501000000000.01-187.A.000501000000000.01-187|1943
01|01006|000501000000000|01-501|000501000000000.01-501.A.000501000000000.01-501|5452
01|01006|000501000000000|01-502|000501000000000.01-502.A.000501000000000.01-502|36905
01|01006|000501000000000|01-503|000501000000000.01-503.A.000501000000000.01-503|60357
01|01006|000501000000000|01-504|000501000000000.01-504.A.000501000000000.01-504|9695
01|01006|000501000000000|13|000501000000000.13.A.000501000000000.13|1320
01|01006|000501000000000|87|000501000000000.87.B.000501000000000.87|83
01|01006|000501000000000|88|000501000000000.88.1A.000501000000000.88|97
01|01006|000801000000000|01-187|000801000000000.01-187.A.000801000000000.01-187|2042
01|01006|000801000000000|01-501|000801000000000.01-501.A.000801000000000.01-501|5984
01|01006|000801000000000|01-502|000801000000000.01-502.A.000801000000000.01-502|36189
01|01006|000801000000000|01-503|000801000000000.01-503.A.000801000000000.01-503|59195
01|01006|000801000000000|01-504|000801000000000.01-504.A.000801000000000.01-504|9466
01|01006|000801000000000|13|000801000000000.13.A.000801000000000.13|1363
01|01006|000801000000000|5|000801000000000.5.A.000801000000000.5|814
01|01006|000801000000000|87|000801000000000.87.A.000801000000000.87|3871
01|01006|000801000000000|87|000801000000000.87.B.000801000000000.87|19
01|01006|000801000000000|88|000801000000000.88.1A.000801000000000.88|100
01|01006|000901006000000|01-501|000901006000000.01-501.A.000901006000000.01-501|6187
01|01006|000901006000000|01-502|000901006000000.01-502.A.000901006000000.01-502|36085
01|01006|000901006000000|01-503|000901006000000.01-503.A.000901006000000.01-503|59191
01|01006|000901006000000|01-504|000901006000000.01-504.A.000901006000000.01-504|9493
01|01006|000901006000000|13|000901006000000.13.A.000901006000000.13|1399
01|01006|000901006000000|5|000901006000000.5.A.000901006000000.5|794
01|01006|000901006000000|87|000901006000000.87.A.000901006000000.87|3890
01|01006|000901006000000|88|000901006000000.88.1A.000901006000000.88|115
01|01007|000100000000000|13|000100000000000.13.A.000100000000000.13|1623
01|01007|000100000000000|131|000100000000000.131.A.000100000000000.131|1424
01|01007|000100000000000|132|000100000000000.132.A.000100000000000.132|353
01|01007|000100000000000|133|000100000000000.133.A.000100000000000.133|5140
01|01007|000100000000000|135|000100000000000.135.A.000100000000000.135|52353
01|01007|000100000000000|136|000100000000000.136.A.000100000000000.136|47153
01|01007|000100000000000|137|000100000000000.137.A.000100000000000.137|12541
01|01007|000100000000000|36|000100000000000.36.A.000100000000000.36|161
01|01007|000100000000000|57|000100000000000.57.A.000100000000000.57|178
01|01007|000100000000000|87|000100000000000.87.A.000100000000000.87|5007
01|01007|000201000000000|01-187|000201000000000.01-187.A.000201000000000.01-187|1807
01|01007|000201000000000|01-262|000201000000000.01-262.A.000201000000000.01-262|359
01|01007|000201000000000|01-343|000201000000000.01-343.A.000201000000000.01-343|277
01|01007|000201000000000|01-501|000201000000000.01-501.A.000201000000000.01-501|5515
01|01007|000201000000000|01-502|000201000000000.01-502.A.000201000000000.01-502|45230
01|01007|000201000000000|01-503|000201000000000.01-503.A.000201000000000.01-503|53683
01|01007|000201000000000|01-504|000201000000000.01-504.A.000201000000000.01-504|10730
01|01007|000201000000000|13|000201000000000.13.A.000201000000000.13|1392
01|01007|000201000000000|5|000201000000000.5.A.000201000000000.5|959
01|01007|000201000000000|86|000201000000000.86.A.000201000000000.86|166
01|01007|000201000000000|87|000201000000000.87.A.000201000000000.87|4398
01|01007|000201000000000|88|000201000000000.88.1A.000201000000000.88|151
01|01007|000301000000000|01-187|000301000000000.01-187.A.000301000000000.01-187|2333
01|01007|000301000000000|01-262|000301000000000.01-262.A.000301000000000.01-262|376
01|01007|000301000000000|01-343|000301000000000.01-343.A.000301000000000.01-343|286
01|01007|000301000000000|01-501|000301000000000.01-501.A.000301000000000.01-501|6242
