CODIGO_DISTRITO|CODIGO_SECCION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|VOTOS_AGRUPACION|VOTOS_VALIDOS|PORCENTAJE
01|01002|000301000000000|88|60|79393|0.07
01|01002|000501000000000|01-187|611|79307|0.77
01|01002|000501000000000|01-501|2193|79307|2.76
01|01002|000501000000000|01-502|15175|79307|19.13
01|01002|000501000000000|01-503|50625|79307|63.83
01|01002|000501000000000|01-504|4303|79307|5.42
01|01002|000501000000000|13|551|79307|0.69
01|01002|000501000000000|87|4|79307|0.00
01|01002|000501000000000|88|67|79307|0.08
01|01002|000801000000000|01-187|634|79583|0.79
01|01002|000801000000000|01-501|2321|79583|2.91
01|01002|000801000000000|01-502|14943|79583|18.77
01|01002|000801000000000|01-503|49135|79583|61.74
01|01002|000801000000000|01-504|4139|79583|5.20
01|01002|000801000000000|13|567|79583|0.71
01|01002|000801000000000|5|2096|79583|2.63
01|01002|000801000000000|87|2308|79583|2.90
01|01002|000801000000000|88|82|79583|0.10
01|01002|000901002000000|01-501|2348|79439|2.95
01|01002|000901002000000|01-502|14955|79439|18.82
01|01002|000901002000000|01-503|49196|79439|61.92
01|01002|000901002000000|01-504|4140|79439|5.21
01|01002|000901002000000|13|576|79439|0.72
01|01002|000901002000000|5|2079|79439|2.61
01|01003|000100000000000|13|1352|113044|1.19
01|01003|000100000000000|131|1390|113044|1.22
01|01003|000100000000000|132|397|113044|0.35
01|01003|000100000000000|133|4991|113044|4.41
01|01003|000100000000000|135|45429|113044|40.18
01|01003|000100000000000|136|42036|113044|37.18
01|01003|000100000000000|137|9448|113044|8.35
01|01003|000100000000000|36|184|113044|0.16
01|01003|000100000000000|57|145|113044|0.12
01|01003|000100000000000|87|3976|113044|3.51
01|01003|000201000000000|01-187|1477|112892|1.30
01|01003|000201000000000|01-262|388|112892|0.34
01|01003|000201000000000|01-343|265|112892|0.23
01|01003|000201000000000|01-501|5299|112892|4.69
01|01003|000201000000000|01-502|40281|112892|35.68
01|01003|000201000000000|01-503|46125|112892|40.85
01|01003|000201000000000|01-504|8127|112892|7.19
01|01003|000201000000000|13|1150|112892|1.01
01|01003|000201000000000|5|958|112892|0.84
01|01003|000201000000000|86|158|112892|0.13
01|01003|000201000000000|87|3556|112892|3.14
01|01003|000201000000000|88|161|112892|0.14
01|01003|000301000000000|01-187|1867|112932|1.65
01|01003|000301000000000|01-262|389|112932|0.34
01|01003|000301000000000|01-343|265|112932|0.23
01|01003|000301000000000|01-501|5910|112932|5.23
01|01003|000301000000000|01-502|39538|112932|35.01
01|01003|000301000000000|01-503|45651|112932|40.42
01|01003|000301000000000|01-504|8082|112932|7.15
01|01003|000301000000000|13|1120|112932|0.99
01|01003|000301000000000|5|978|112932|0.86
01|01003|000301000000000|86|157|112932|0.13
01|01003|000301000000000|87|3511|112932|3.10
01|01003|000301000000000|88|177|112932|0.15
01|01003|000501000000000|01-187|1458|113155|1.28
01|01003|000501000000000|01-501|5163|113155|4.56
01|01003|000501000000000|01-502|40419|113155|35.72
01|01003|000501000000000|01-503|47062|113155|41.59
01|01003|000501000000000|01-504|7928|113155|7.00
01|01003|000501000000000|13|1110|113155|0.98
01|01003|000501000000000|87|23|113155|0.02
01|01003|000501000000000|88|171|113155|0.15
01|01003|000801000000000|01-187|1495|113259|1.31
01|01003|000801000000000|01-501|5548|113259|4.89
01|01003|000801000000000|01-502|39793|113259|35.13
01|01003|000801000000000|01-503|45984|113259|40.60
01|01003|000801000000000|01-504|7698|113259|6.79
01|01003|000801000000000|13|1124|113259|0.99
01|01003|000801000000000|5|966|113259|0.85
01|01003|000801000000000|87|3388|113259|2.99
01|01003|000801000000000|88|185|113259|0.16
01|01003|000901003000000|01-501|5720|112970|5.06
01|01003|000901003000000|01-502|39755|112970|35.19
01|01003|000901003000000|01-503|45928|112970|40.65
01|01003|000901003000000|01-504|7725|112970|6.83
01|01003|000901003000000|13|1159|112970|1.02
01|01003|000901003000000|5|985|112970|0.87
01|01004|000100000000000|13|1410|129624|1.08
01|01004|000100000000000|131|1560|129624|1.20
01|01004|000100000000000|132|432|129624|0.33
01|01004|000100000000000|133|5561|129624|4.29
01|01004|000100000000000|135|45113|129624|34.80
01|01004|000100000000000|136|55409|129624|42.74
01|01004|000100000000000|137|10188|129624|7.85
01|01004|000100000000000|36|192|129624|0.14
01|01004|000100000000000|57|225|129624|0.17
01|01004|000100000000000|87|3948|129624|3.04
01|01004|000201000000000|01-187|1398|129610|1.07
01|01004|000201000000000|01-262|437|129610|0.33
01|01004|000201000000000|01-343|346|129610|0.26
01|01004|000201000000000|01-501|5758|129610|4.44
01|01004|000201000000000|01-502|52449|129610|40.46
01|01004|000201000000000|01-503|46040|129610|35.52
01|01004|000201000000000|01-504|8976|129610|6.92
01|01004|000201000000000|13|1244|129610|0.95
01|01004|000201000000000|5|967|129610|0.74
01|01004|000201000000000|86|232|129610|0.17
01|01004|000201000000000|87|3539|129610|2.73
01|01004|000201000000000|88|197|129610|0.15
01|01004|000301000000000|01-187|1682|129733|1.29
01|01004|000301000000000|01-262|423|129733|0.32
01|01004|000301000000000|01-343|347|129733|0.26
01|01004|000301000000000|01-501|6156|129733|4.74
01|01004|000301000000000|01-502|51757|129733|39.89
01|01004|000301000000000|01-503|45536|129733|35.09
01|01004|000301000000000|01-504|8950|129733|6.89
01|01004|000301000000000|13|1247|129733|0.96
01|01004|000301000000000|5|970|129733|0.74
01|01004|000301000000000|86|241|129733|0.18
01|01004|000301000000000|87|3504|129733|2.70
01|01004|000301000000000|88|204|129733|0.15
01|01004|000501000000000|01-187|1304|130203|1.00
01|01004|000501000000000|01-501|5571|130203|4.27
01|01004|000501000000000|01-502|52508|130203|40.32
01|01004|000501000000000|01-503|47032|130203|36.12
01|01004|000501000000000|01-504|8615|130203|6.61
01|01004|000501000000000|13|1215|130203|0.93
01|01004|000501000000000|87|37|130203|0.02
01|01004|000501000000000|88|212|130203|0.16
01|01004|000801000000000|01-187|1346|130354|1.03
01|01004|000801000000000|01-501|5785|130354|4.43
01|01004|000801000000000|01-502|52093|130354|39.96
01|01004|000801000000000|01-503|46030|130354|35.31
01|01004|000801000000000|01-504|8402|130354|6.44
01|01004|000801000000000|13|1243|130354|0.95
01|01004|000801000000000|5|974|130354|0.74
01|01004|000801000000000|87|3415|130354|2.61
01|01004|000801000000000|88|222|130354|0.17
01|01004|000901004000000|01-501|5822|129452|4.49
01|01004|000901004000000|01-502|52304|129452|40.40
01|01004|000901004000000|01-503|45954|129452|35.49
01|01004|000901004000000|01-504|8454|129452|6.53
01|01004|000901004000000|13|1289|129452|0.99
01|01004|000901004000000|5|973|129452|0.75
01|01004|000901004000000|88|229|129452|0.17
01|01005|000100000000000|13|1586|114928|1.37
01|01005|000100000000000|131|1203|114928|1.04
01|01005|000100000000000|132|325|114928|0.28
01|01005|000100000000000|133|5494|114928|4.78
01|01005|000100000000000|135|46088|114928|40.10
01|01005|000100000000000|136|41652|114928|36.24
01|01005|000100000000000|137|10571|114928|9.19
01|01005|000100000000000|36|152|114928|0.13
01|01005|000100000000000|57|144|114928|0.12
01|01005|000100000000000|87|4104|114928|3.57
01|01005|000201000000000|01-187|1769|114878|1.53
01|01005|000201000000000|01-262|317|114878|0.27
01|01005|000201000000000|01-343|230|114878|0.20
01|01005|000201000000000|01-501|5927|114878|5.15
01|01005|000201000000000|01-502|40039|114878|34.85
01|01005|000201000000000|01-503|47169|114878|41.06
01|01005|000201000000000|01-504|9038|114878|7.86
01|01005|000201000000000|13|1338|114878|1.16
01|01005|000201000000000|5|813|114878|0.70
01|01005|000201000000000|86|96|114878|0.08
01|01005|000201000000000|87|3632|114878|3.16
01|01005|000201000000000|88|138|114878|0.12
01|01005|000301000000000|01-187|2299|114921|2.00
01|01005|000301000000000|01-262|312|114921|0.27
01|01005|000301000000000|01-343|229|114921|0.19
01|01005|000301000000000|01-501|6745|114921|5.86
01|01005|000301000000000|01-502|39108|114921|34.03
01|01005|000301000000000|01-503|46643|114921|40.58
01|01005|000301000000000|01-504|9040|114921|7.86
01|01005|000301000000000|13|1300|114921|1.13
01|01005|000301000000000|5|823|114921|0.71
01|01005|000301000000000|86|96|114921|0.08
01|01005|000301000000000|87|3608|114921|3.13
01|01005|000301000000000|88|140|114921|0.12
01|01005|000501000000000|01-187|1694|114949|1.47
01|01005|000501000000000|01-501|5761|114949|5.01
01|01005|000501000000000|01-502|40184|114949|34.95
01|01005|000501000000000|01-503|48211|114949|41.94
01|01005|000501000000000|01-504|8794|114949|7.65
01|01005|000501000000000|13|1275|114949|1.10
01|01005|000501000000000|87|41|114949|0.03
01|01005|000501000000000|88|141|114949|0.12
01|01005|000801000000000|01-187|1728|115239|1.49
01|01005|000801000000000|01-501|6292|115239|5.45
01|01005|000801000000000|01-502|39487|115239|34.26
01|01005|000801000000000|01-503|47237|115239|40.99
01|01005|000801000000000|01-504|8525|115239|7.39
01|01005|000801000000000|13|1305|115239|1.13
01|01005|000801000000000|5|800|115239|0.69
01|01005|000801000000000|87|3508|115239|3.04
01|01005|000801000000000|88|158|115239|0.13
01|01005|000901005000000|01-501|6296|114982|5.47
01|01005|000901005000000|01-502|39574|114982|34.41
01|01005|000901005000000|01-503|47291|114982|41.12
01|01005|000901005000000|01-504|8581|114982|7.46
01|01005|000901005000000|13|1357|114982|1.18
01|01005|000901005000000|5|787|114982|0.68
01|01006|000100000000000|13|1589|115782|1.37
01|01006|000100000000000|131|987|115782|0.85
01|01006|000100000000000|132|256|115782|0.22
01|01006|000100000000000|133|4847|115782|4.18
01|01006|000100000000000|135|53454|115782|46.16
01|01006|000100000000000|136|35416|115782|30.58
01|01006|000100000000000|137|11066|115782|9.55
01|01006|000100000000000|36|85|115782|0.07
01|01006|000100000000000|57|109|115782|0.09
01|01006|000100000000000|87|4349|115782|3.75
01|01006|000201000000000|01-187|1924|115831|1.66
01|01006|000201000000000|01-262|259|115831|0.22
01|01006|000201000000000|01-343|204|115831|0.17
01|01006|000201000000000|01-501|5385|115831|4.64
01|01006|000201000000000|01-502|33959|115831|29.31
01|01006|000201000000000|01-503|54884|115831|47.38
01|01006|000201000000000|01-504|9278|115831|8.00
01|01006|000201000000000|13|1305|115831|1.12
01|01006|000201000000000|5|758|115831|0.65
01|01006|000201000000000|86|83|115831|0.07
01|01006|000201000000000|87|3712|115831|3.20
01|01006|000201000000000|88|90|115831|0.07
01|01006|000301000000000|01-187|2588|115757|2.23
01|01006|000301000000000|01-262|257|115757|0.22
01|01006|000301000000000|01-343|208|115757|0.17
01|01006|000301000000000|01-501|6095|115757|5.26
01|01006|000301000000000|01-502|33091|115757|28.58
01|01006|000301000000000|01-503|54202|115757|46.82
01|01006|000301000000000|01-504|9291|115757|8.02
01|01006|000301000000000|13|1258|115757|1.08
01|01006|000301000000000|5|763|115757|0.65
01|01006|000301000000000|86|90|115757|0.07
01|01006|000301000000000|87|3679|115757|3.17
01|01006|000301000000000|88|98|115757|0.08
01|01006|000501000000000|01-187|1783|115864|1.53
01|01006|000501000000000|01-501|5118|115864|4.41
01|01006|000501000000000|01-502|34338|115864|29.63
01|01006|000501000000000|01-503|55946|115864|48.28
01|01006|000501000000000|01-504|8980|115864|7.75
01|01006|000501000000000|13|1228|115864|1.05
01|01006|000501000000000|87|83|115864|0.07
01|01006|000501000000000|88|92|115864|0.07
01|01006|000801000000000|01-187|1878|116000|1.61
01|01006|000801000000000|01-501|5592|116000|4.82
01|01006|000801000000000|01-502|33674|116000|29.02
01|01006|000801000000000|01-503|54883|116000|47.31
01|01006|000801000000000|01-504|8779|116000|7.56
01|01006|000801000000000|13|1266|116000|1.09
01|01006|000801000000000|5|756|116000|0.65
01|01006|000801000000000|87|3594|116000|3.09
01|01006|000801000000000|88|94|116000|0.08
01|01006|000901006000000|01-501|5685|115891|4.90
01|01006|000901006000000|01-502|33648|115891|29.03
01|01006|000901006000000|01-503|54891|115891|47.36
01|01006|000901006000000|01-504|8821|115891|7.61
01|01006|000901006000000|13|1300|115891|1.12
01|01006|000901006000000|5|735|115891|0.63
01|01006|000901006000000|87|3591|115891|3.09
01|01006|000901006000000|88|99|115891|0.08
01|01007|000100000000000|13|1523|124204|1.22
01|01007|000100000000000|131|1355|124204|1.09
01|01007|000100000000000|132|340|124204|0.27
01|01007|000100000000000|133|4931|124204|3.97
01|01007|000100000000000|135|50128|124204|40.35
01|01007|000100000000000|136|44522|124204|35.84
01|01007|000100000000000|137|11991|124204|9.65
01|01007|000100000000000|36|154|124204|0.12
01|01007|000100000000000|57|168|124204|0.13
01|01007|000100000000000|87|4762|124204|3.83
01|01007|000201000000000|01-187|1724|124164|1.38
01|01007|000201000000000|01-262|343|124164|0.27
01|01007|000201000000000|01-343|267|124164|0.21
01|01007|000201000000000|01-501|5292|124164|4.26
01|01007|000201000000000|01-502|42717|124164|34.40
01|01007|000201000000000|01-503|51391|124164|41.38
01|01007|000201000000000|01-504|10264|124164|8.26
01|01007|000201000000000|13|1306|124164|1.05
01|01007|000201000000000|5|914|124164|0.73
01|01007|000201000000000|86|160|124164|0.12
01|01007|000201000000000|87|4179|124164|3.36
01|01007|000201000000000|88|142|124164|0.11
01|01007|000301000000000|01-187|2222|124020|1.79
01|01007|000301000000000|01-262|360|124020|0.29
01|01007|000301000000000|01-343|276|124020|0.22
01|01007|000301000000000|01-501|5980|124020|4.82
01|01007|000301000000000|01-502|41843|124020|33.73
01|01007|000301000000000|01-503|50733|124020|40.90
01|01007|000301000000000|01-504|10203|124020|8.22
01|01007|000301000000000|13|1290|124020|1.04
01|01007|000301000000000|5|944|124020|0.76
01|01007|000301000000000|86|161|124020|0.12
01|01007|000301000000000|87|4131|124020|3.33
01|01007|000301000000000|88|159|124020|0.12
01|01007|000501000000000|01-187|1647|124912|1.31
01|01007|000501000000000|01-501|5119|124912|4.09
01|01007|000501000000000|01-502|43752|124912|35.02
01|01007|000501000000000|01-503|52313|124912|41.87
01|01007|000501000000000|01-504|9869|124912|7.90
01|01007|000501000000000|13|1239|124912|0.99
01|01007|000501000000000|87|26|124912|0.02
01|01007|000501000000000|88|157|124912|0.12
01|01007|000801000000000|01-187|1714|125323|1.36
01|01007|000801000000000|01-501|5468|125323|4.36
01|01007|000801000000000|01-502|43047|125323|34.34
01|01007|000801000000000|01-503|51420|125323|41.02
01|01007|000801000000000|01-504|9679|125323|7.72
01|01007|000801000000000|13|1282|125323|1.02
01|01007|000801000000000|5|939|125323|0.74
01|01007|000801000000000|87|4015|125323|3.20
01|01007|000801000000000|88|162|125323|0.12
01|01007|000901007000000|01-501|5511|124918|4.41
01|01007|000901007000000|01-502|43033|124918|34.44
01|01007|000901007000000|01-503|51472|124918|41.20
01|01007|000901007000000|01-504|9730|124918|7.78
01|01007|000901007000000|13|1353|124918|1.08
01|01007|000901007000000|5|940|124918|0.75
01|01007|000901007000000|88|167|124918|0.13
01|01008|000100000000000|13|836|103608|0.80
01|01008|000100000000000|131|1402|103608|1.35
01|01008|000100000000000|132|350|103608|0.33
01|01008|000100000000000|133|3948|103608|3.81
01|01008|000100000000000|135|31145|103608|30.06
01|01008|000100000000000|136|50784|103608|49.01
01|01008|000100000000000|137|8131|103608|7.84
01|01008|000100000000000|36|190|103608|0.18
01|01008|000100000000000|57|219|103608|0.21
01|01008|000100000000000|87|2896|103608|2.79
01|01008|000201000000000|01-187|821|103039|0.79
01|01008|000201000000000|01-262|354|103039|0.34
01|01008|000201000000000|01-343|311|103039|0.30
01|01008|000201000000000|01-501|3969|103039|3.85
01|01008|000201000000000|01-502|48490|103039|47.05
01|01008|000201000000000|01-503|31671|103039|30.73
01|01008|000201000000000|01-504|7248|103039|7.03
01|01008|000201000000000|13|788|103039|0.76
01|01008|000201000000000|5|552|103039|0.53
01|01008|000201000000000|86|213|103039|0.20
01|01008|000201000000000|87|2668|103039|2.58
01|01008|000201000000000|88|170|103039|0.16
01|01008|000301000000000|01-187|984|103004|0.95
01|01008|000301000000000|01-262|349|103004|0.33
01|01008|000301000000000|01-343|314|103004|0.30
01|01008|000301000000000|01-501|4093|103004|3.97
01|01008|000301000000000|01-502|47963|103004|46.56
01|01008|000301000000000|01-503|31465|103004|30.54
01|01008|000301000000000|01-504|7257|103004|7.04
01|01008|000301000000000|13|777|103004|0.75
01|01008|000301000000000|5|571|103004|0.55
01|01008|000301000000000|86|217|103004|0.21
01|01008|000301000000000|87|2634|103004|2.55
01|01008|000301000000000|88|174|103004|0.16
01|01008|000501000000000|01-187|807|104103|0.77
01|01008|000501000000000|01-501|3940|104103|3.78
01|01008|000501000000000|01-502|49246|104103|47.30
01|01008|000501000000000|01-503|32606|104103|31.32
01|01008|000501000000000|01-504|6964|104103|6.68
01|01008|000501000000000|13|771|104103|0.74
01|01008|000501000000000|87|84|104103|0.08
01|01008|000501000000000|88|199|104103|0.19
01|01008|000801000000000|01-187|832|104519|0.79
01|01008|000801000000000|01-501|4061|104519|3.88
01|01008|000801000000000|01-502|48859|104519|46.74
01|01008|000801000000000|01-503|31898|104519|30.51
01|01008|000801000000000|01-504|6939|104519|6.63
01|01008|000801000000000|13|781|104519|0.74
01|01008|000801000000000|5|577|104519|0.55
01|01008|000801000000000|87|2635|104519|2.52
01|01008|000801000000000|88|209|104519|0.19
01|01008|000901008000000|01-501|4112|104379|3.93
01|01008|000901008000000|01-502|48611|104379|46.57
01|01008|000901008000000|01-503|31954|104379|30.61
01|01008|000901008000000|01-504|6989|104379|6.69
01|01008|000901008000000|13|816|104379|0.78
01|01008|000901008000000|5|580|104379|0.55
01|01008|000901008000000|87|2626|104379|2.51
01|01008|000901008000000|88|205|104379|0.19
01|01009|000100000000000|13|1179|112914|1.04
01|01009|000100000000000|131|1355|112914|1.20
01|01009|000100000000000|132|384|112914|0.34
01|01009|000100000000000|133|4466|112914|3.95
01|01009|000100000000000|135|41592|112914|36.83
01|01009|000100000000000|136|43947|112914|38.92
01|01009|000100000000000|137|11744|112914|10.40
01|01009|000100000000000|36|135|112914|0.11
01|01009|000100000000000|57|156|112914|0.13
01|01009|000100000000000|87|4217|112914|3.73
01|01009|000201000000000|01-187|1276|112872|1.13
01|01009|000201000000000|01-262|391|112872|0.34
01|01009|000201000000000|01-343|250|112872|0.22
01|01009|000201000000000|01-501|4649|112872|4.11
01|01009|000201000000000|01-502|42450|112872|37.60
01|01009|000201000000000|01-503|42689|112872|37.82
01|01009|000201000000000|01-504|10331|112872|9.15
01|01009|000201000000000|13|1051|112872|0.93
01|01009|000201000000000|5|751|112872|0.66
01|01009|000201000000000|86|139|112872|0.12
01|01009|000201000000000|87|3779|112872|3.34
01|01009|000201000000000|88|135|112872|0.11
01|01009|000301000000000|01-187|1617|112919|1.43
01|01009|000301000000000|01-262|385|112919|0.34
01|01009|000301000000000|01-343|254|112919|0.22
01|01009|000301000000000|01-501|4939|112919|4.37
01|01009|000301000000000|01-502|42024|112919|37.21
01|01009|000301000000000|01-503|42291|112919|37.45
01|01009|000301000000000|01-504|10345|112919|9.16
01|01009|000301000000000|13|1043|112919|0.92
01|01009|000301000000000|5|773|112919|0.68
01|01009|000301000000000|86|144|112919|0.12
01|01009|000301000000000|87|3726|112919|3.29
01|01009|000301000000000|88|137|112919|0.12
01|01009|000501000000000|01-187|1254|113207|1.10
01|01009|000501000000000|01-501|4465|113207|3.94
01|01009|000501000000000|01-502|42996|113207|37.97
01|01009|000501000000000|01-503|43499|113207|38.42
01|01009|000501000000000|01-504|9921|113207|8.76
01|01009|000501000000000|13|1009|113207|0.89
01|01009|000501000000000|87|95|113207|0.08
01|01009|000501000000000|88|152|113207|0.13
01|01009|000801000000000|01-187|1280|113538|1.12
01|01009|000801000000000|01-501|4687|113538|4.12
01|01009|000801000000000|01-502|42522|113538|37.45
01|01009|000801000000000|01-503|42784|113538|37.68
01|01009|000801000000000|01-504|9675|113538|8.52
01|01009|000801000000000|13|1039|113538|0.91
01|01009|000801000000000|5|766|113538|0.67
01|01009|000801000000000|87|3698|113538|3.25
01|01009|000801000000000|88|154|113538|0.13
01|01009|000901009000000|01-501|4759|113357|4.19
01|01009|000901009000000|01-502|42520|113357|37.50
01|01009|000901009000000|01-503|42757|113357|37.71
01|01009|000901009000000|01-504|9678|113357|8.53
01|01009|000901009000000|13|1060|113357|0.93
01|01009|000901009000000|5|770|113357|0.67
01|01009|000901009000000|87|3657|113357|3.22
01|01009|000901009000000|88|159|113357|0.14
01|01010|000100000000000|13|1427|114026|1.25
01|01010|000100000000000|131|1439|114026|1.26
01|01010|000100000000000|132|331|114026|0.29
01|01010|000100000000000|133|5006|114026|4.39
01|01010|000100000000000|135|45702|114026|40.08
01|01010|000100000000000|136|39442|114026|34.59
01|01010|000100000000000|137|12238|114026|10.73
01|01010|000100000000000|36|118|114026|0.10
01|01010|000100000000000|57|159|114026|0.13
01|01010|000100000000000|87|4232|114026|3.71
01|01010|000201000000000|01-187|1719|114069|1.50
01|01010|000201000000000|01-262|342|114069|0.29
01|01010|000201000000000|01-343|257|114069|0.22
01|01010|000201000000000|01-501|5279|114069|4.62
01|01010|000201000000000|01-502|38045|114069|33.35
01|01010|000201000000000|01-503|46953|114069|41.16
01|01010|000201000000000|01-504|10632|114069|9.32
01|01010|000201000000000|13|1247|114069|1.09
01|01010|000201000000000|5|960|114069|0.84
01|01010|000201000000000|86|107|114069|0.09
01|01010|000201000000000|87|3699|114069|3.24
01|01010|000201000000000|88|122|114069|0.10
01|01010|000301000000000|01-187|2155|114074|1.88
01|01010|000301000000000|01-262|339|114074|0.29
01|01010|000301000000000|01-343|264|114074|0.23
01|01010|000301000000000|01-501|5730|114074|5.02
01|01010|000301000000000|01-502|37497|114074|32.87
01|01010|000301000000000|01-503|46354|114074|40.63
01|01010|000301000000000|01-504|10583|114074|9.27
01|01010|000301000000000|13|1216|114074|1.06
01|01010|000301000000000|5|994|114074|0.87
01|01010|000301000000000|86|118|114074|0.10
01|01010|000301000000000|87|3608|114074|3.16
01|01010|000301000000000|88|125|114074|0.10
01|01010|000501000000000|01-187|1619|114258|1.41
01|01010|000501000000000|01-501|4913|114258|4.29
01|01010|000501000000000|01-502|38422|114258|33.62
01|01010|000501000000000|01-503|47866|114258|41.89
01|01010|000501000000000|01-504|10303|114258|9.01
01|01010|000501000000000|13|1160|114258|1.01
01|01010|000501000000000|87|57|114258|0.04
01|01010|000501000000000|88|148|114258|0.12
01|01010|000801000000000|01-187|1654|114416|1.44
01|01010|000801000000000|01-501|5213|114416|4.55
01|01010|000801000000000|01-502|37869|114416|33.09
01|01010|000801000000000|01-503|46847|114416|40.94
01|01010|000801000000000|01-504|10101|114416|8.82
01|01010|000801000000000|13|1197|114416|1.04
01|01010|000801000000000|5|949|114416|0.82
01|01010|000801000000000|87|3555|114416|3.10
01|01010|000801000000000|88|143|114416|0.12
01|01010|000901010000000|01-501|5261|114329|4.60
01|01010|000901010000000|01-502|37859|114329|33.11
01|01010|000901010000000|01-503|46803|114329|40.93
01|01010|000901010000000|01-504|10146|114329|8.87
01|01010|000901010000000|13|1226|114329|1.07
01|01010|000901010000000|5|935|114329|0.81
01|01010|000901010000000|87|3536|114329|3.09
01|01011|000100000000000|13|1515|132608|1.14
01|01011|000100000000000|131|1498|132608|1.12
01|01011|000100000000000|132|384|132608|0.28
01|01011|000100000000000|133|5288|132608|3.98
01|01011|000100000000000|135|58623|132608|44.20
01|01011|000100000000000|136|41691|132608|31.43
