CODIGO_DISTRITO|CODIGO_SECCION|MESAS_HABILITADAS|MESAS_COMPUTADAS|CODIGO_CATEGORIA|CONTADOR|VALOR
01|01003|472|457|000100000000000|VR|25
01|01003|472|457|000201000000000|VB|4947
01|01003|472|457|000201000000000|VII|5
01|01003|472|457|000201000000000|VN|1226
01|01003|472|457|000201000000000|VR|24
01|01003|472|457|000301000000000|VB|5287
01|01003|472|457|000301000000000|VII|5
01|01003|472|457|000301000000000|VN|1208
01|01003|472|457|000301000000000|VR|24
01|01003|472|457|000501000000000|VB|9821
01|01003|472|457|000501000000000|VII|5
01|01003|472|457|000501000000000|VN|1132
01|01003|472|457|000501000000000|VR|23
01|01003|472|457|000801000000000|VB|7078
01|01003|472|457|000801000000000|VII|5
01|01003|472|457|000801000000000|VN|1138
01|01003|472|457|000801000000000|VR|24
01|01003|472|457|000901003000000|VB|11698
01|01003|472|457|000901003000000|VII|11
01|01003|472|457|000901003000000|VN|1117
01|01003|472|457|000901003000000|VR|29
01|01004|529|503|000100000000000|VB|5586
01|01004|529|503|000100000000000|VII|35
01|01004|529|503|000100000000000|VN|1353
01|01004|529|503|000100000000000|VR|35
01|01004|529|503|000201000000000|VB|8027
01|01004|529|503|000201000000000|VII|36
01|01004|529|503|000201000000000|VN|1281
01|01004|529|503|000201000000000|VR|38
01|01004|529|503|000301000000000|VB|8716
01|01004|529|503|000301000000000|VII|36
01|01004|529|503|000301000000000|VN|1256
01|01004|529|503|000301000000000|VR|31
01|01004|529|503|000501000000000|VB|13709
01|01004|529|503|000501000000000|VII|34
01|01004|529|503|000501000000000|VN|1207
01|01004|529|503|000501000000000|VR|72
01|01004|529|503|000801000000000|VB|10844
01|01004|529|503|000801000000000|VII|34
01|01004|529|503|000801000000000|VN|1214
01|01004|529|503|000801000000000|VR|27
01|01004|529|503|000901004000000|VB|14427
01|01004|529|503|000901004000000|VII|48
01|01004|529|503|000901004000000|VN|1848
01|01004|529|503|000901004000000|VR|60
01|01005|460|434|000100000000000|VB|3609
01|01005|460|434|000100000000000|VII|15
01|01005|460|434|000100000000000|VN|1132
01|01005|460|434|000100000000000|VR|35
01|01005|460|434|000201000000000|VB|4372
01|01005|460|434|000201000000000|VII|13
01|01005|460|434|000201000000000|VN|1111
01|01005|460|434|000201000000000|VR|34
01|01005|460|434|000301000000000|VB|4578
01|01005|460|434|000301000000000|VII|14
01|01005|460|434|000301000000000|VN|1096
01|01005|460|434|000301000000000|VR|35
01|01005|460|434|000501000000000|VB|8848
01|01005|460|434|000501000000000|VII|14
01|01005|460|434|000501000000000|VN|1035
01|01005|460|434|000501000000000|VR|33
01|01005|460|434|000801000000000|VB|6199
01|01005|460|434|000801000000000|VII|14
01|01005|460|434|000801000000000|VN|1031
01|01005|460|434|000801000000000|VR|33
01|01005|460|434|000901005000000|VB|11096
01|01005|460|434|000901005000000|VII|15
01|01005|460|434|000901005000000|VN|1004
01|01005|460|434|000901005000000|VR|35
01|01006|469|425|000100000000000|VB|3611
01|01006|469|425|000100000000000|VII|8
01|01006|469|425|000100000000000|VN|1090
01|01006|469|425|000100000000000|VR|37
01|01006|469|425|000201000000000|VB|3979
01|01006|469|425|000201000000000|VII|8
01|01006|469|425|000201000000000|VN|1051
01|01006|469|425|000201000000000|VR|40
01|01006|469|425|000301000000000|VB|4124
01|01006|469|425|000301000000000|VII|8
01|01006|469|425|000301000000000|VN|1090
01|01006|469|425|000301000000000|VR|34
01|01006|469|425|000501000000000|VB|8267
01|01006|469|425|000501000000000|VII|8
01|01006|469|425|000501000000000|VN|1009
01|01006|469|425|000501000000000|VR|31
01|01006|469|425|000801000000000|VB|5470
01|01006|469|425|000801000000000|VII|8
01|01006|469|425|000801000000000|VN|1010
01|01006|469|425|000801000000000|VR|39
01|01006|469|425|000901006000000|VB|7096
01|01006|469|425|000901006000000|VII|8
01|01006|469|425|000901006000000|VN|1000
01|01006|469|425|000901006000000|VR|40
01|01007|513|475|000100000000000|VB|4330
01|01007|513|475|000100000000000|VII|55
01|01007|513|475|000100000000000|VN|1212
01|01007|513|475|000100000000000|VR|51
01|01007|513|475|000201000000000|VB|5465
01|01007|513|475|000201000000000|VII|60
01|01007|513|475|000201000000000|VN|1154
01|01007|513|475|000201000000000|VR|49
01|01007|513|475|000301000000000|VB|5718
01|01007|513|475|000301000000000|VII|57
01|01007|513|475|000301000000000|VN|1169
01|01007|513|475|000301000000000|VR|53
01|01007|513|475|000501000000000|VB|10790
01|01007|513|475|000501000000000|VII|68
01|01007|513|475|000501000000000|VN|1090
01|01007|513|475|000501000000000|VR|47
01|01007|513|475|000801000000000|VB|7597
01|01007|513|475|000801000000000|VII|60
01|01007|513|475|000801000000000|VN|1108
01|01007|513|475|000801000000000|VR|47
01|01007|513|475|000901007000000|VB|12712
01|01007|513|475|000901007000000|VII|76
01|01007|513|475|000901007000000|VN|1090
01|01007|513|475|000901007000000|VR|64
01|01008|416|400|000100000000000|VB|3707
01|01008|416|400|000100000000000|VII|68
01|01008|416|400|000100000000000|VN|1220
01|01008|416|400|000100000000000|VR|45
01|01008|416|400|000201000000000|VB|5784
01|01008|416|400|000201000000000|VII|50
01|01008|416|400|000201000000000|VN|1098
01|01008|416|400|000201000000000|VR|41
01|01008|416|400|000301000000000|VB|6206
01|01008|416|400|000301000000000|VII|49
01|01008|416|400|000301000000000|VN|1077
01|01008|416|400|000301000000000|VR|42
01|01008|416|400|000501000000000|VB|9486
01|01008|416|400|000501000000000|VII|80
01|01008|416|400|000501000000000|VN|1078
01|01008|416|400|000501000000000|VR|52
01|01008|416|400|000801000000000|VB|7728
01|01008|416|400|000801000000000|VII|55
01|01008|416|400|000801000000000|VN|1058
01|01008|416|400|000801000000000|VR|47
01|01008|416|400|000901008000000|VB|8486
01|01008|416|400|000901008000000|VII|59
01|01008|416|400|000901008000000|VN|1095
01|01008|416|400|000901008000000|VR|50
01|01009|432|419|000100000000000|VB|3739
01|01009|432|419|000100000000000|VII|30
01|01009|432|419|000100000000000|VN|1233
01|01009|432|419|000100000000000|VR|27
01|01009|432|419|000201000000000|VB|4981
01|01009|432|419|000201000000000|VII|28
01|01009|432|419|000201000000000|VN|1158
01|01009|432|419|000201000000000|VR|26
01|01009|432|419|000301000000000|VB|5241
01|01009|432|419|000301000000000|VII|32
01|01009|432|419|000301000000000|VN|1154
01|01009|432|419|000301000000000|VR|25
01|01009|432|419|000501000000000|VB|9816
01|01009|432|419|000501000000000|VII|66
01|01009|432|419|000501000000000|VN|1134
01|01009|432|419|000501000000000|VR|29
01|01009|432|419|000801000000000|VB|6933
01|01009|432|419|000801000000000|VII|33
01|01009|432|419|000801000000000|VN|1145
01|01009|432|419|000801000000000|VR|24
01|01009|432|419|000901009000000|VB|7997
01|01009|432|419|000901009000000|VII|35
01|01009|432|419|000901009000000|VN|1140
01|01009|432|419|000901009000000|VR|32
01|01010|436|421|000100000000000|VB|3932
01|01010|436|421|000100000000000|VII|23
01|01010|436|421|000100000000000|VN|1326
01|01010|436|421|000100000000000|VR|64
01|01010|436|421|000201000000000|VB|4707
01|01010|436|421|000201000000000|VII|26
01|01010|436|421|000201000000000|VN|1264
01|01010|436|421|000201000000000|VR|50
01|01010|436|421|000301000000000|VB|5091
01|01010|436|421|000301000000000|VII|29
01|01010|436|421|000301000000000|VN|1256
01|01010|436|421|000301000000000|VR|60
01|01010|436|421|000501000000000|VB|9770
01|01010|436|421|000501000000000|VII|42
01|01010|436|421|000501000000000|VN|1207
01|01010|436|421|000501000000000|VR|78
01|01010|436|421|000801000000000|VB|6888
01|01010|436|421|000801000000000|VII|27
01|01010|436|421|000801000000000|VN|1224
01|01010|436|421|000801000000000|VR|65
01|01010|436|421|000901010000000|VB|8563
01|01010|436|421|000901010000000|VII|31
01|01010|436|421|000901010000000|VN|1207
01|01010|436|421|000901010000000|VR|75
01|01011|503|487|000100000000000|VB|4254
01|01011|503|487|000100000000000|VII|21
01|01011|503|487|000100000000000|VN|1500
01|01011|503|487|000100000000000|VR|42
01|01011|503|487|000201000000000|VB|4850
01|01011|503|487|000201000000000|VII|20
01|01011|503|487|000201000000000|VN|1436
01|01011|503|487|000201000000000|VR|36
01|01011|503|487|000301000000000|VB|5075
01|01011|503|487|000301000000000|VII|20
01|01011|503|487|000301000000000|VN|1415
01|01011|503|487|000301000000000|VR|36
01|01011|503|487|000501000000000|VB|10463
01|01011|503|487|000501000000000|VII|20
01|01011|503|487|000501000000000|VN|1345
01|01011|503|487|000501000000000|VR|35
01|01011|503|487|000801000000000|VB|7020
01|01011|503|487|000801000000000|VII|20
01|01011|503|487|000801000000000|VN|1326
01|01011|503|487|000801000000000|VR|36
01|01011|503|487|000901011000000|VB|8786
01|01011|503|487|000901011000000|VII|20
01|01011|503|487|000901011000000|VN|1338
01|01011|503|487|000901011000000|VR|43
01|01012|554|531|000100000000000|VB|4576
01|01012|554|531|000100000000000|VII|27
01|01012|554|531|000100000000000|VN|1470
01|01012|554|531|000100000000000|VR|32
01|01012|554|531|000201000000000|VB|5192
01|01012|554|531|000201000000000|VII|22
01|01012|554|531|000201000000000|VN|1440
01|01012|554|531|000201000000000|VR|33
01|01012|554|531|000301000000000|VB|5485
01|01012|554|531|000301000000000|VII|23
01|01012|554|531|000301000000000|VN|1444
01|01012|554|531|000301000000000|VR|33
01|01012|554|531|000501000000000|VB|11054
01|01012|554|531|000501000000000|VII|30
01|01012|554|531|000501000000000|VN|1429
01|01012|554|531|000501000000000|VR|34
01|01012|554|531|000801000000000|VB|7426
01|01012|554|531|000801000000000|VII|32
01|01012|554|531|000801000000000|VN|1368
01|01012|554|531|000801000000000|VR|35
01|01012|554|531|000901012000000|VB|13573
01|01012|554|531|000901012000000|VII|43
01|01012|554|531|000901012000000|VN|1327
01|01012|554|531|000901012000000|VR|36
01|01013|640|572|000100000000000|VB|4473
01|01013|640|572|000100000000000|VII|15
01|01013|640|572|000100000000000|VN|1282
01|01013|640|572|000100000000000|VR|31
01|01013|640|572|000201000000000|VB|5226
01|01013|640|572|000201000000000|VII|13
01|01013|640|572|000201000000000|VN|1251
01|01013|640|572|000201000000000|VR|29
01|01013|640|572|000301000000000|VB|5307
01|01013|640|572|000301000000000|VII|14
01|01013|640|572|000301000000000|VN|1256
01|01013|640|572|000301000000000|VR|29
01|01013|640|572|000501000000000|VB|10668
01|01013|640|572|000501000000000|VII|14
01|01013|640|572|000501000000000|VN|1169
01|01013|640|572|000501000000000|VR|26
01|01013|640|572|000801000000000|VB|6841
01|01013|640|572|000801000000000|VII|12
01|01013|640|572|000801000000000|VN|1199
01|01013|640|572|000801000000000|VR|26
01|01013|640|572|000901013000000|VB|12525
01|01013|640|572|000901013000000|VII|13
01|01013|640|572|000901013000000|VN|1145
01|01013|640|572|000901013000000|VR|33
01|01014|615|589|000100000000000|VB|3925
01|01014|615|589|000100000000000|VII|26
01|01014|615|589|000100000000000|VN|1156
01|01014|615|589|000100000000000|VR|36
01|01014|615|589|000201000000000|VB|4902
01|01014|615|589|000201000000000|VII|21
01|01014|615|589|000201000000000|VN|1199
01|01014|615|589|000201000000000|VR|30
01|01014|615|589|000301000000000|VB|5124
01|01014|615|589|000301000000000|VII|21
01|01014|615|589|000301000000000|VN|1188
01|01014|615|589|000301000000000|VR|33
01|01014|615|589|000501000000000|VB|10290
01|01014|615|589|000501000000000|VII|22
01|01014|615|589|000501000000000|VN|1077
01|01014|615|589|000501000000000|VR|32
01|01014|615|589|000801000000000|VB|6634
01|01014|615|589|000801000000000|VII|22
01|01014|615|589|000801000000000|VN|1098
01|01014|615|589|000801000000000|VR|30
01|01014|615|589|000901014000000|VB|7889
01|01014|615|589|000901014000000|VII|41
01|01014|615|589|000901014000000|VN|1073
01|01014|615|589|000901014000000|VR|38
01|01015|485|456|000100000000000|VB|4226
01|01015|485|456|000100000000000|VII|15
01|01015|485|456|000100000000000|VN|1271
01|01015|485|456|000100000000000|VR|61
01|01015|485|456|000201000000000|VB|4635
01|01015|485|456|000201000000000|VII|16
01|01015|485|456|000201000000000|VN|1264
01|01015|485|456|000201000000000|VR|59
01|01015|485|456|000301000000000|VB|4880
01|01015|485|456|000301000000000|VII|17
01|01015|485|456|000301000000000|VN|1259
01|01015|485|456|000301000000000|VR|57
01|01015|485|456|000501000000000|VB|9104
01|01015|485|456|000501000000000|VII|15
01|01015|485|456|000501000000000|VN|1190
01|01015|485|456|000501000000000|VR|58
01|01015|485|456|000801000000000|VB|6436
01|01015|485|456|000801000000000|VII|16
01|01015|485|456|000801000000000|VN|1173
01|01015|485|456|000801000000000|VR|59
01|01015|485|456|000901015000000|VB|8515
01|01015|485|456|000901015000000|VII|18
01|01015|485|456|000901015000000|VN|1218
01|01015|485|456|000901015000000|VR|70
02|000602000010000|13048|10144|000602000010000|CSCCC|1947
02|000602000010000|13048|10144|000602000010000|VB|189721
02|000602000010000|13048|10144|000602000010000|VII|1420
02|000602000010000|13048|10144|000602000010000|VN|17208
02|000602000010000|13048|10144|000602000010000|VR|1145
02|000602000040000|1600|1479|000602000040000|CSCCC|370
02|000602000040000|1600|1479|000602000040000|VB|28422
02|000602000040000|1600|1479|000602000040000|VII|61
02|000602000040000|1600|1479|000602000040000|VN|2247
02|000602000040000|1600|1479|000602000040000|VR|59
02|000602000050000|3608|2735|000602000050000|CSCCC|679
02|000602000050000|3608|2735|000602000050000|VB|64219
02|000602000050000|3608|2735|000602000050000|VII|377
02|000602000050000|3608|2735|000602000050000|VN|5636
02|000602000050000|3608|2735|000602000050000|VR|250
02|000602000070000|833|742|000602000070000|CSCCC|190
02|000602000070000|833|742|000602000070000|VB|18783
02|000602000070000|833|742|000602000070000|VII|24
02|000602000070000|833|742|000602000070000|VN|1391
02|000602000070000|833|742|000602000070000|VR|58
02|000702000020000|1825|1601|000702000020000|CSCCC|353
02|000702000020000|1825|1601|000702000020000|VB|37257
02|000702000020000|1825|1601|000702000020000|VII|77
02|000702000020000|1825|1601|000702000020000|VN|2514
02|000702000020000|1825|1601|000702000020000|VR|74
02|000702000030000|13187|10251|000702000030000|CSCCC|2316
02|000702000030000|13187|10251|000702000030000|VB|191902
02|000702000030000|13187|10251|000702000030000|VII|1507
02|000702000030000|13187|10251|000702000030000|VN|15631
02|000702000030000|13187|10251|000702000030000|VR|895
02|000702000060000|1920|1710|000702000060000|CSCCC|536
02|000702000060000|1920|1710|000702000060000|VB|42184
02|000702000060000|1920|1710|000702000060000|VII|210
02|000702000060000|1920|1710|000702000060000|VN|3502
02|000702000060000|1920|1710|000702000060000|VR|119
02|000702000080000|1683|750|000702000080000|CSCCC|260
02|000702000080000|1683|750|000702000080000|VB|10223
02|000702000080000|1683|750|000702000080000|VII|69
02|000702000080000|1683|750|000702000080000|VN|1402
02|000702000080000|1683|750|000702000080000|VR|88
02|02001|46|44|000100000000000|CSCCC|20
02|02001|46|44|000100000000000|VB|501
02|02001|46|44|000100000000000|VII|0
02|02001|46|44|000100000000000|VN|60
02|02001|46|44|000100000000000|VR|1
02|02001|46|44|000302000000000|CSCCC|12
02|02001|46|44|000302000000000|VB|912
02|02001|46|44|000302000000000|VII|2
02|02001|46|44|000302000000000|VN|60
02|02001|46|44|000302000000000|VR|1
02|02001|46|44|000402000000000|CSCCC|12
02|02001|46|44|000402000000000|VB|767
02|02001|46|44|000402000000000|VII|3
02|02001|46|44|000402000000000|VN|58
02|02001|46|44|000402000000000|VR|1
02|02001|46|44|001002001000000|CSCCC|12
02|02001|46|44|001002001000000|VB|600
02|02001|46|44|001002001000000|VII|3
02|02001|46|44|001002001000000|VN|58
02|02001|46|44|001002001000000|VR|1
02|02002|30|29|000100000000000|CSCCC|19
02|02002|30|29|000100000000000|VB|407
02|02002|30|29|000100000000000|VII|1
02|02002|30|29|000100000000000|VN|19
02|02002|30|29|000100000000000|VR|0
02|02002|30|29|000302000000000|CSCCC|19
02|02002|30|29|000302000000000|VB|683
02|02002|30|29|000302000000000|VII|1
02|02002|30|29|000302000000000|VN|21
02|02002|30|29|000302000000000|VR|0
02|02002|30|29|000402000000000|CSCCC|19
02|02002|30|29|000402000000000|VB|590
02|02002|30|29|000402000000000|VII|1
02|02002|30|29|000402000000000|VN|20
02|02002|30|29|000402000000000|VR|0
02|02002|30|29|001002002000000|CSCCC|17
02|02002|30|29|001002002000000|VB|456
02|02002|30|29|001002002000000|VII|1
02|02002|30|29|001002002000000|VN|20
02|02002|30|29|001002002000000|VR|0
02|02003|1294|1038|000100000000000|CSCCC|157
02|02003|1294|1038|000100000000000|VB|8013
02|02003|1294|1038|000100000000000|VII|75
02|02003|1294|1038|000100000000000|VN|2125
02|02003|1294|1038|000100000000000|VR|79
02|02003|1294|1038|000302000000000|CSCCC|212
02|02003|1294|1038|000302000000000|VB|20704
02|02003|1294|1038|000302000000000|VII|74
02|02003|1294|1038|000302000000000|VN|2195
02|02003|1294|1038|000302000000000|VR|80
02|02003|1294|1038|000402000000000|CSCCC|217
02|02003|1294|1038|000402000000000|VB|16251
02|02003|1294|1038|000402000000000|VII|103
02|02003|1294|1038|000402000000000|VN|2116
02|02003|1294|1038|000402000000000|VR|81
02|02003|1294|1038|001002003000000|CSCCC|226
02|02003|1294|1038|001002003000000|VB|19153
02|02003|1294|1038|001002003000000|VII|105
02|02003|1294|1038|001002003000000|VN|2166
02|02003|1294|1038|001002003000000|VR|83
02|02004|860|747|000100000000000|CSCCC|243
02|02004|860|747|000100000000000|VB|4836
02|02004|860|747|000100000000000|VII|36
02|02004|860|747|000100000000000|VN|968
02|02004|860|747|000100000000000|VR|27
02|02004|860|747|000302000000000|CSCCC|230
02|02004|860|747|000302000000000|VB|11755
02|02004|860|747|000302000000000|VII|34
02|02004|860|747|000302000000000|VN|964
02|02004|860|747|000302000000000|VR|29
02|02004|860|747|000402000000000|CSCCC|229
02|02004|860|747|000402000000000|VB|9279
02|02004|860|747|000402000000000|VII|44
02|02004|860|747|000402000000000|VN|966
02|02004|860|747|000402000000000|VR|35
02|02004|860|747|001002004000000|CSCCC|261
02|02004|860|747|001002004000000|VB|12676
02|02004|860|747|001002004000000|VII|44
02|02004|860|747|001002004000000|VN|995
02|02004|860|747|001002004000000|VR|30
02|02005|60|55|000100000000000|CSCCC|15
02|02005|60|55|000100000000000|VB|663
02|02005|60|55|000100000000000|VII|4
02|02005|60|55|000100000000000|VN|68
02|02005|60|55|000100000000000|VR|0
02|02005|60|55|000302000000000|CSCCC|12
02|02005|60|55|000302000000000|VB|1461
02|02005|60|55|000302000000000|VII|4
02|02005|60|55|000302000000000|VN|58
02|02005|60|55|000302000000000|VR|0
02|02005|60|55|000402000000000|CSCCC|12
02|02005|60|55|000402000000000|VB|1207
02|02005|60|55|000402000000000|VII|4
02|02005|60|55|000402000000000|VN|60
02|02005|60|55|000402000000000|VR|0
02|02005|60|55|001002005000000|CSCCC|8
02|02005|60|55|001002005000000|VB|923
02|02005|60|55|001002005000000|VII|4
02|02005|60|55|001002005000000|VN|59
02|02005|60|55|001002005000000|VR|0
02|02006|173|157|000100000000000|CSCCC|24
02|02006|173|157|000100000000000|VB|1873
02|02006|173|157|000100000000000|VII|2
02|02006|173|157|000100000000000|VN|460
02|02006|173|157|000100000000000|VR|5
02|02006|173|157|000302000000000|CSCCC|23
02|02006|173|157|000302000000000|VB|4095
02|02006|173|157|000302000000000|VII|2
02|02006|173|157|000302000000000|VN|412
02|02006|173|157|000302000000000|VR|5
02|02006|173|157|000402000000000|CSCCC|23
02|02006|173|157|000402000000000|VB|3159
02|02006|173|157|000402000000000|VII|2
02|02006|173|157|000402000000000|VN|420
02|02006|173|157|000402000000000|VR|5
02|02006|173|157|001002006000000|CSCCC|23
02|02006|173|157|001002006000000|VB|2643
02|02006|173|157|001002006000000|VII|3
02|02006|173|157|001002006000000|VN|486
02|02006|173|157|001002006000000|VR|4
02|02007|734|639|000100000000000|CSCCC|161
02|02007|734|639|000100000000000|VB|5916
02|02007|734|639|000100000000000|VII|134
02|02007|734|639|000100000000000|VN|1862
02|02007|734|639|000100000000000|VR|47
02|02007|734|639|000302000000000|CSCCC|146
02|02007|734|639|000302000000000|VB|16763
02|02007|734|639|000302000000000|VII|133
02|02007|734|639|000302000000000|VN|1730
02|02007|734|639|000302000000000|VR|40
02|02007|734|639|000402000000000|CSCCC|146
02|02007|734|639|000402000000000|VB|10167
02|02007|734|639|000402000000000|VII|146
02|02007|734|639|000402000000000|VN|1735
02|02007|734|639|000402000000000|VR|40
02|02007|734|639|001002007000000|CSCCC|145
02|02007|734|639|001002007000000|VB|18555
02|02007|734|639|001002007000000|VII|219
02|02007|734|639|001002007000000|VN|1708
02|02007|734|639|001002007000000|VR|44
02|02008|116|99|000100000000000|CSCCC|21
02|02008|116|99|000100000000000|VB|1327
02|02008|116|99|000100000000000|VII|8
02|02008|116|99|000100000000000|VN|199
02|02008|116|99|000100000000000|VR|2
02|02008|116|99|000302000000000|CSCCC|19
02|02008|116|99|000302000000000|VB|2760
02|02008|116|99|000302000000000|VII|8
02|02008|116|99|000302000000000|VN|191
02|02008|116|99|000302000000000|VR|2
02|02008|116|99|000402000000000|CSCCC|19
02|02008|116|99|000402000000000|VB|2180
02|02008|116|99|000402000000000|VII|8
02|02008|116|99|000402000000000|VN|180
02|02008|116|99|000402000000000|VR|2
02|02008|116|99|001002008000000|CSCCC|19
02|02008|116|99|001002008000000|VB|1555
02|02008|116|99|001002008000000|VII|8
02|02008|116|99|001002008000000|VN|232
02|02008|116|99|001002008000000|VR|3
02|02009|89|83|000100000000000|CSCCC|8
02|02009|89|83|000100000000000|VB|1158
02|02009|89|83|000100000000000|VII|0
02|02009|89|83|000100000000000|VN|180
02|02009|89|83|000100000000000|VR|14
02|02009|89|83|000302000000000|CSCCC|8
02|02009|89|83|000302000000000|VB|2207
02|02009|89|83|000302000000000|VII|0
02|02009|89|83|000302000000000|VN|169
02|02009|89|83|000302000000000|VR|14
02|02009|89|83|000402000000000|CSCCC|8
02|02009|89|83|000402000000000|VB|1836
02|02009|89|83|000402000000000|VII|0
02|02009|89|83|000402000000000|VN|169
02|02009|89|83|000402000000000|VR|15
02|02009|89|83|001002009000000|CSCCC|8
02|02009|89|83|001002009000000|VB|1113
02|02009|89|83|001002009000000|VII|0
02|02009|89|83|001002009000000|VN|199
02|02009|89|83|001002009000000|VR|18
02|02010|75|69|000100000000000|CSCCC|17
02|02010|75|69|000100000000000|VB|714
02|02010|75|69|000100000000000|VII|1
02|02010|75|69|000100000000000|VN|76
02|02010|75|69|000100000000000|VR|1
02|02010|75|69|000302000000000|CSCCC|17
02|02010|75|69|000302000000000|VB|1612
02|02010|75|69|000302000000000|VII|1
02|02010|75|69|000302000000000|VN|71
02|02010|75|69|000302000000000|VR|1
02|02010|75|69|000402000000000|CSCCC|17
02|02010|75|69|000402000000000|VB|1337
02|02010|75|69|000402000000000|VII|1
02|02010|75|69|000402000000000|VN|66
02|02010|75|69|000402000000000|VR|1
02|02010|75|69|001002010000000|CSCCC|17
02|02010|75|69|001002010000000|VB|1023
02|02010|75|69|001002010000000|VII|1
02|02010|75|69|001002010000000|VN|70
02|02010|75|69|001002010000000|VR|1
02|02011|769|569|000100000000000|CSCCC|149
02|02011|769|569|000100000000000|VB|4972
02|02011|769|569|000100000000000|VII|66
02|02011|769|569|000100000000000|VN|656
02|02011|769|569|000100000000000|VR|55
02|02011|769|569|000302000000000|CSCCC|185
02|02011|769|569|000302000000000|VB|13075
02|02011|769|569|000302000000000|VII|66
02|02011|769|569|000302000000000|VN|634
02|02011|769|569|000302000000000|VR|56
02|02011|769|569|000402000000000|CSCCC|163
02|02011|769|569|000402000000000|VB|9678
02|02011|769|569|000402000000000|VII|77
02|02011|769|569|000402000000000|VN|641
02|02011|769|569|000402000000000|VR|59
02|02011|769|569|001002011000000|CSCCC|169
02|02011|769|569|001002011000000|VB|11893
02|02011|769|569|001002011000000|VII|75
02|02011|769|569|001002011000000|VN|699
02|02011|769|569|001002011000000|VR|56
02|02012|233|171|000100000000000|CSCCC|96
02|02012|233|171|000100000000000|VB|1626
02|02012|233|171|000100000000000|VII|15
02|02012|233|171|000100000000000|VN|238
02|02012|233|171|000100000000000|VR|18
02|02012|233|171|000302000000000|CSCCC|131
02|02012|233|171|000302000000000|VB|3027
02|02012|233|171|000302000000000|VII|15
02|02012|233|171|000302000000000|VN|230
02|02012|233|171|000302000000000|VR|16
02|02012|233|171|000402000000000|CSCCC|116
02|02012|233|171|000402000000000|VB|2509
02|02012|233|171|000402000000000|VII|13
02|02012|233|171|000402000000000|VN|232
02|02012|233|171|000402000000000|VR|16
02|02012|233|171|001002012000000|CSCCC|118
02|02012|233|171|001002012000000|VB|2856
02|02012|233|171|001002012000000|VII|14
02|02012|233|171|001002012000000|VN|239
02|02012|233|171|001002012000000|VR|18
02|02013|97|89|000100000000000|CSCCC|42
02|02013|97|89|000100000000000|VB|969
02|02013|97|89|000100000000000|VII|8
02|02013|97|89|000100000000000|VN|134
02|02013|97|89|000100000000000|VR|12
02|02013|97|89|000302000000000|CSCCC|35
02|02013|97|89|000302000000000|VB|2090
02|02013|97|89|000302000000000|VII|8
02|02013|97|89|000302000000000|VN|135
02|02013|97|89|000302000000000|VR|12
02|02013|97|89|000402000000000|CSCCC|35
02|02013|97|89|000402000000000|VB|1325
02|02013|97|89|000402000000000|VII|8
02|02013|97|89|000402000000000|VN|155
02|02013|97|89|000402000000000|VR|13
02|02013|97|89|001002013000000|CSCCC|35
02|02013|97|89|001002013000000|VB|1348
02|02013|97|89|001002013000000|VII|8
02|02013|97|89|001002013000000|VN|116
02|02013|97|89|001002013000000|VR|12
