CODIGO_REGION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|VOTOS_AGRUPACION|VOTOS_VALIDOS|PORCENTAJE
00000000|000216000000000|13|3724|375165|0.99
00000000|000216000000000|16-169|110616|375165|29.48
00000000|000216000000000|16-502|164968|375165|43.97
00000000|000216000000000|16-503|12236|375165|3.26
00000000|000217000000000|17-501|299791|619992|48.35
00000000|000217000000000|17-502|112414|619992|18.13
00000000|000217000000000|17-503|140504|619992|22.66
00000000|000217000000000|17-504|21013|619992|3.38
00000000|000217000000000|19|28477|619992|4.59
00000000|000222000000000|22-178|3725|530086|0.70
00000000|000222000000000|22-179|2945|530086|0.55
00000000|000222000000000|22-501|299581|530086|56.51
00000000|000222000000000|22-502|106357|530086|20.06
00000000|000222000000000|22-503|71405|530086|13.47
00000000|000222000000000|38|5384|530086|1.01
00000000|000222000000000|40|14388|530086|2.71
00000000|000222000000000|87|3777|530086|0.71
00000000|000224000000000|24-187|4562|89131|5.11
00000000|000224000000000|24-203|2530|89131|2.83
00000000|000224000000000|24-501|36867|89131|41.36
00000000|000224000000000|24-502|15411|89131|17.29
00000000|000224000000000|24-503|11136|89131|12.49
00000000|000224000000000|69|8174|89131|9.17
00000000|000301000000000|01-187|30795|1859431|1.65
00000000|000301000000000|01-262|5044|1859431|0.27
00000000|000301000000000|01-343|3782|1859431|0.20
00000000|000301000000000|01-501|87795|1859431|4.72
00000000|000301000000000|01-502|580692|1859431|31.22
00000000|000301000000000|01-503|835398|1859431|44.92
00000000|000301000000000|01-504|139816|1859431|7.51
00000000|000301000000000|13|17430|1859431|0.93
00000000|000301000000000|5|17129|1859431|0.92
00000000|000301000000000|86|1922|1859431|0.10
00000000|000301000000000|87|57480|1859431|3.09
00000000|000301000000000|88|2080|1859431|0.11
00000000|000302000000000|02-207|13705|8175211|0.16
00000000|000302000000000|02-276|60706|8175211|0.74
00000000|000302000000000|02-309|9630|8175211|0.11
00000000|000302000000000|02-312|20670|8175211|0.25
00000000|000302000000000|02-314|7083|8175211|0.08
00000000|000302000000000|02-315|1606|8175211|0.01
00000000|000302000000000|02-503|3985826|8175211|48.75
00000000|000302000000000|02-816|18112|8175211|0.22
00000000|000302000000000|133|298533|8175211|3.65
00000000|000302000000000|135|2541827|8175211|31.09
00000000|000302000000000|137|552351|8175211|6.75
00000000|000302000000000|79|7889|8175211|0.09
00000000|000303000000000|03-183|544|119902|0.45
00000000|000303000000000|03-198|360|119902|0.30
00000000|000303000000000|03-218|383|119902|0.31
00000000|000303000000000|03-501|806|119902|0.67
00000000|000303000000000|03-503|68571|119902|57.18
00000000|000303000000000|03-504|5616|119902|4.68
00000000|000303000000000|03-505|1410|119902|1.17
00000000|000303000000000|03-506|30739|119902|25.63
00000000|000304000000000|04-217|48447|2004935|2.41
00000000|000304000000000|04-501|9250|2004935|0.46
00000000|000304000000000|04-502|824872|2004935|41.14
00000000|000304000000000|04-503|335893|2004935|16.75
00000000|000304000000000|04-504|61152|2004935|3.05
00000000|000304000000000|04-505|465917|2004935|23.23
00000000|000304000000000|04-506|103677|2004935|5.17
00000000|000304000000000|13|15877|2004935|0.79
00000000|000304000000000|23|2859|2004935|0.14
00000000|000304000000000|57|7301|2004935|0.36
00000000|000304000000000|87|41791|2004935|2.08
00000000|000305000000000|05-216|273|13325|2.04
00000000|000305000000000|05-501|9077|13325|68.12
00000000|000305000000000|05-502|3185|13325|23.90
00000000|000305000000000|05-503|420|13325|3.15
00000000|000306000000000|06-156|16569|477683|3.46
00000000|000306000000000|06-179|2584|477683|0.54
00000000|000306000000000|06-180|1661|477683|0.34
00000000|000306000000000|06-501|282174|477683|59.07
00000000|000306000000000|06-502|2647|477683|0.55
00000000|000306000000000|06-503|123012|477683|25.75
00000000|000306000000000|06-504|11379|477683|2.38
00000000|000306000000000|33|4037|477683|0.84
00000000|000306000000000|71|6330|477683|1.32
00000000|000307000000000|07-151|6034|267268|2.25
00000000|000307000000000|07-152|16625|267268|6.22
00000000|000307000000000|07-501|109534|267268|40.98
00000000|000307000000000|07-502|29214|267268|10.93
00000000|000307000000000|07-503|60868|267268|22.77
00000000|000307000000000|07-504|10306|267268|3.85
00000000|000308000000000|08-501|347079|787685|44.06
00000000|000308000000000|08-502|287793|787685|36.53
00000000|000308000000000|13|7176|787685|0.91
00000000|000308000000000|50|68168|787685|8.65
00000000|000308000000000|68|17764|787685|2.25
00000000|000309000000000|09-501|198676|308588|64.38
00000000|000309000000000|09-502|11024|308588|3.57
00000000|000309000000000|09-503|79359|308588|25.71
00000000|000309000000000|38|2795|308588|0.90
00000000|000310000000000|10-501|151071|321967|46.92
00000000|000310000000000|10-502|89427|321967|27.77
00000000|000310000000000|10-503|26821|321967|8.33
00000000|000310000000000|10-504|15551|321967|4.82
00000000|000310000000000|33|3796|321967|1.17
00000000|000311000000000|11-501|102661|204228|50.26
00000000|000311000000000|11-502|67725|204228|33.16
00000000|000311000000000|11-503|4710|204228|2.30
00000000|000311000000000|13|2424|204228|1.18
00000000|000311000000000|50|15293|204228|7.48
00000000|000312000000000|12-501|3949|175849|2.24
00000000|000312000000000|12-502|57451|175849|32.67
00000000|000312000000000|12-503|89327|175849|50.79
00000000|000312000000000|13|1460|175849|0.83
00000000|000312000000000|33|137|175849|0.07
00000000|000312000000000|82|4501|175849|2.55
00000000|000313000000000|13-222|96549|1050241|9.19
00000000|000313000000000|13-501|46324|1050241|4.41
00000000|000313000000000|13-502|419580|1050241|39.95
00000000|000313000000000|13-503|410596|1050241|39.09
00000000|000314000000000|14-501|145369|627106|23.18
00000000|000314000000000|14-502|223467|627106|35.63
00000000|000314000000000|14-503|162842|627106|25.96
00000000|000314000000000|50|20508|627106|3.27
00000000|000314000000000|71|7749|627106|1.23
00000000|000315000000000|13|3547|334341|1.06
00000000|000315000000000|15-151|62324|334341|18.64
00000000|000315000000000|15-501|79995|334341|23.92
00000000|000315000000000|15-502|17572|334341|5.25
00000000|000315000000000|15-503|117488|334341|35.14
00000000|000315000000000|15-504|17251|334341|5.15
00000000|000316000000000|13|3811|371674|1.02
00000000|000316000000000|16-169|86157|371674|23.18
00000000|000316000000000|16-501|52324|371674|14.07
00000000|000316000000000|16-502|163921|371674|44.10
00000000|000316000000000|16-503|12689|371674|3.41
00000000|000317000000000|17-501|298102|615276|48.45
00000000|000317000000000|17-502|110599|615276|17.97
00000000|000317000000000|17-503|137896|615276|22.41
00000000|000317000000000|17-504|22474|615276|3.65
00000000|000317000000000|19|27801|615276|4.51
00000000|000318000000000|18-168|5816|413169|1.40
00000000|000318000000000|18-177|1088|413169|0.26
00000000|000318000000000|18-501|224243|413169|54.27
00000000|000318000000000|18-502|6012|413169|1.45
00000000|000318000000000|18-503|126447|413169|30.60
00000000|000318000000000|18-504|31815|413169|7.70
00000000|000319000000000|137|20154|264805|7.61
00000000|000319000000000|19-213|2370|264805|0.89
00000000|000319000000000|19-501|7983|264805|3.01
00000000|000319000000000|19-502|93024|264805|35.12
00000000|000319000000000|19-503|116164|264805|43.86
00000000|000320000000000|13|358|65567|0.54
00000000|000320000000000|20-176|2752|65567|4.19
00000000|000320000000000|20-501|1694|65567|2.58
00000000|000320000000000|20-502|28267|65567|43.11
00000000|000320000000000|20-503|11394|65567|17.37
00000000|000321000000000|13|10377|1889582|0.54
00000000|000321000000000|21-177|2121|1889582|0.11
00000000|000321000000000|21-199|2267|1889582|0.11
00000000|000321000000000|21-501|62129|1889582|3.28
00000000|000321000000000|21-502|230967|1889582|12.22
00000000|000321000000000|21-503|42266|1889582|2.23
00000000|000321000000000|21-504|628567|1889582|33.26
00000000|000321000000000|21-505|801084|1889582|42.39
00000000|000321000000000|21-506|2734|1889582|0.14
00000000|000321000000000|36|3550|1889582|0.18
00000000|000321000000000|65|2895|1889582|0.15
00000000|000321000000000|87|52982|1889582|2.80
00000000|000322000000000|22-178|3575|526484|0.67
00000000|000322000000000|22-179|2674|526484|0.50
00000000|000322000000000|22-501|295233|526484|56.07
00000000|000322000000000|22-502|105391|526484|20.01
00000000|000322000000000|22-503|70258|526484|13.34
00000000|000322000000000|38|5409|526484|1.02
00000000|000322000000000|40|14496|526484|2.75
00000000|000322000000000|87|3693|526484|0.70
00000000|000323000000000|23-181|55170|908785|6.07
00000000|000323000000000|23-501|484886|908785|53.35
00000000|000323000000000|23-502|219673|908785|24.17
00000000|000323000000000|23-503|19450|908785|2.14
00000000|000323000000000|23-504|62405|908785|6.86
00000000|000324000000000|24-187|4540|90481|5.01
00000000|000324000000000|24-203|3085|90481|3.40
00000000|000324000000000|24-501|34672|90481|38.31
00000000|000324000000000|24-502|14441|90481|15.96
00000000|000324000000000|24-503|11817|90481|13.06
00000000|000324000000000|69|6244|90481|6.90
01|000100000000000|13|20755|1861274|1.11
01|000100000000000|131|21725|1861274|1.16
01|000100000000000|132|5018|1861274|0.26
01|000100000000000|133|73312|1861274|3.93
01|000100000000000|135|828861|1861274|44.53
01|000100000000000|136|617689|1861274|33.18
01|000100000000000|137|162922|1861274|8.75
01|000100000000000|36|2053|1861274|0.11
01|000100000000000|57|2321|1861274|0.12
01|000100000000000|87|66301|1861274|3.56
01|000201000000000|01-187|23839|1859748|1.28
01|000201000000000|01-262|5075|1859748|0.27
01|000201000000000|01-343|3770|1859748|0.20
01|000201000000000|01-501|78415|1859748|4.21
01|000201000000000|01-502|591892|1859748|31.82
01|000201000000000|01-503|843675|1859748|45.36
01|000201000000000|01-504|139775|1859748|7.51
01|000201000000000|13|17883|1859748|0.96
01|000201000000000|5|17083|1859748|0.91
01|000201000000000|86|1891|1859748|0.10
01|000201000000000|87|58320|1859748|3.13
01|000201000000000|88|1944|1859748|0.10
01|000301000000000|01-187|30795|1859431|1.65
01|000301000000000|01-262|5044|1859431|0.27
01|000301000000000|01-343|3782|1859431|0.20
01|000301000000000|01-501|87795|1859431|4.72
01|000301000000000|01-502|580692|1859431|31.22
01|000301000000000|01-503|835398|1859431|44.92
01|000301000000000|01-504|139816|1859431|7.51
01|000301000000000|13|17430|1859431|0.93
01|000301000000000|5|17129|1859431|0.92
01|000301000000000|86|1922|1859431|0.10
01|000301000000000|87|57480|1859431|3.09
01|000301000000000|88|2080|1859431|0.11
01|000501000000000|01-187|22606|1863228|1.21
01|000501000000000|01-501|74980|1863228|4.02
01|000501000000000|01-502|597490|1863228|32.06
01|000501000000000|01-503|862721|1863228|46.30
01|000501000000000|01-504|134870|1863228|7.23
01|000501000000000|13|16948|1863228|0.90
01|000501000000000|87|946|1863228|0.05
01|000501000000000|88|2140|1863228|0.11
02|000100000000000|13|63372|8204116|0.77
02|000100000000000|131|152814|8204116|1.86
02|000100000000000|132|19899|8204116|0.24
02|000100000000000|133|282945|8204116|3.44
02|000100000000000|135|2461071|8204116|29.99
02|000100000000000|136|4149266|8204116|50.57
02|000100000000000|137|633014|8204116|7.71
02|000100000000000|36|7846|8204116|0.09
02|000100000000000|57|5137|8204116|0.06
02|000100000000000|87|156132|8204116|1.90
02|000302000000000|02-207|13705|8175211|0.16
02|000302000000000|02-276|60706|8175211|0.74
02|000302000000000|02-309|9630|8175211|0.11
02|000302000000000|02-312|20670|8175211|0.25
02|000302000000000|02-314|7083|8175211|0.08
02|000302000000000|02-315|1606|8175211|0.01
02|000302000000000|02-503|3985826|8175211|48.75
02|000302000000000|02-816|18112|8175211|0.22
02|000302000000000|133|298533|8175211|3.65
02|000302000000000|135|2541827|8175211|31.09
02|000302000000000|137|552351|8175211|6.75
02|000302000000000|79|7889|8175211|0.09
02|000402000000000|02-1911|140467|8317241|1.68
02|000402000000000|02-276|56319|8317241|0.67
02|000402000000000|02-309|9818|8317241|0.11
02|000402000000000|02-503|4094086|8317241|49.22
02|000402000000000|02-816|18232|8317241|0.21
02|000402000000000|02-865|18273|8317241|0.21
02|000402000000000|133|269547|8317241|3.24
02|000402000000000|135|2720975|8317241|32.71
02|000402000000000|137|483763|8317241|5.81
03|000100000000000|13|446|123152|0.36
03|000100000000000|131|1139|123152|0.92
03|000100000000000|132|231|123152|0.18
03|000100000000000|133|1572|123152|1.27
03|000100000000000|135|31930|123152|25.92
03|000100000000000|136|70495|123152|57.24
03|000100000000000|137|7780|123152|6.31
03|000100000000000|36|4|123152|0.00
03|000100000000000|57|191|123152|0.15
03|000100000000000|87|88|123152|0.07
03|000303000000000|03-183|544|119902|0.45
03|000303000000000|03-198|360|119902|0.30
03|000303000000000|03-218|383|119902|0.31
03|000303000000000|03-501|806|119902|0.67
03|000303000000000|03-503|68571|119902|57.18
03|000303000000000|03-504|5616|119902|4.68
03|000303000000000|03-505|1410|119902|1.17
03|000303000000000|03-506|30739|119902|25.63
03|000403000000000|03-501|402|121421|0.33
03|000403000000000|03-503|69548|121421|57.27
03|000403000000000|03-504|5015|121421|4.13
03|000403000000000|03-505|1514|121421|1.24
03|000403000000000|03-506|31174|121421|25.67
03|000403000000000|03-69|3008|121421|2.47
04|000100000000000|13|16657|2035987|0.81
04|000100000000000|131|57983|2035987|2.84
04|000100000000000|132|4097|2035987|0.20
04|000100000000000|133|54551|2035987|2.67
04|000100000000000|135|981084|2035987|48.18
04|000100000000000|136|618853|2035987|30.39
04|000100000000000|137|161248|2035987|7.91
04|000100000000000|36|2972|2035987|0.14
04|000100000000000|57|7212|2035987|0.35
04|000100000000000|87|52894|2035987|2.59
04|000304000000000|04-217|48447|2004935|2.41
04|000304000000000|04-501|9250|2004935|0.46
04|000304000000000|04-502|824872|2004935|41.14
04|000304000000000|04-503|335893|2004935|16.75
04|000304000000000|04-504|61152|2004935|3.05
04|000304000000000|04-505|465917|2004935|23.23
04|000304000000000|04-506|103677|2004935|5.17
04|000304000000000|13|15877|2004935|0.79
04|000304000000000|23|2859|2004935|0.14
04|000304000000000|57|7301|2004935|0.36
04|000304000000000|87|41791|2004935|2.08
05|000100000000000|13|45|13650|0.32
05|000100000000000|131|307|13650|2.24
05|000100000000000|132|29|13650|0.21
05|000100000000000|133|104|13650|0.76
05|000100000000000|135|3737|13650|27.37
05|000100000000000|136|8587|13650|62.90
05|000100000000000|137|510|13650|3.73
05|000100000000000|36|63|13650|0.46
05|000100000000000|57|18|13650|0.13
05|000100000000000|87|126|13650|0.92
05|000305000000000|05-216|273|13325|2.04
05|000305000000000|05-501|9077|13325|68.12
05|000305000000000|05-502|3185|13325|23.90
05|000305000000000|05-503|420|13325|3.15
06|000100000000000|13|1700|481380|0.35
06|000100000000000|131|24244|481380|5.03
06|000100000000000|132|1121|481380|0.23
06|000100000000000|133|6847|481380|1.42
06|000100000000000|135|124841|481380|25.93
06|000100000000000|136|263159|481380|54.66
06|000100000000000|137|17260|481380|3.58
06|000100000000000|36|559|481380|0.11
06|000100000000000|57|723|481380|0.15
06|000100000000000|87|8354|481380|1.73
06|000206000000000|06-156|16752|480579|3.48
06|000206000000000|06-179|2486|480579|0.51
06|000206000000000|06-180|1595|480579|0.33
06|000206000000000|06-501|287343|480579|59.79
06|000206000000000|06-502|2424|480579|0.50
06|000206000000000|06-503|122882|480579|25.56
06|000206000000000|06-504|11514|480579|2.39
06|000206000000000|33|4031|480579|0.83
06|000206000000000|71|6320|480579|1.31
06|000306000000000|06-156|16569|477683|3.46
06|000306000000000|06-179|2584|477683|0.54
06|000306000000000|06-180|1661|477683|0.34
06|000306000000000|06-501|282174|477683|59.07
06|000306000000000|06-502|2647|477683|0.55
06|000306000000000|06-503|123012|477683|25.75
06|000306000000000|06-504|11379|477683|2.38
06|000306000000000|33|4037|477683|0.84
06|000306000000000|71|6330|477683|1.32
07|000100000000000|13|2741|274849|0.99
07|000100000000000|131|12684|274849|4.61
07|000100000000000|132|928|274849|0.33
07|000100000000000|133|9944|274849|3.61
07|000100000000000|135|63034|274849|22.93
07|000100000000000|136|139597|274849|50.79
07|000100000000000|137|23043|274849|8.38
07|000100000000000|36|515|274849|0.18
07|000100000000000|57|658|274849|0.23
07|000100000000000|87|6718|274849|2.44
07|000307000000000|07-151|6034|267268|2.25
07|000307000000000|07-152|16625|267268|6.22
07|000307000000000|07-501|109534|267268|40.98
07|000307000000000|07-502|29214|267268|10.93
07|000307000000000|07-503|60868|267268|22.77
07|000307000000000|07-504|10306|267268|3.85
08|000100000000000|13|7176|794274|0.90
08|000100000000000|131|20298|794274|2.55
08|000100000000000|132|2009|794274|0.25
08|000100000000000|133|15790|794274|1.98
08|000100000000000|135|285904|794274|35.99
08|000100000000000|136|358242|794274|45.10
08|000100000000000|137|68195|794274|8.58
08|000100000000000|36|1183|794274|0.14
08|000100000000000|57|1885|794274|0.23
08|000100000000000|87|18567|794274|2.33
08|000208000000000|08-501|350192|789327|44.36
08|000208000000000|08-502|288468|789327|36.54
08|000208000000000|13|7184|789327|0.91
08|000208000000000|50|67943|789327|8.60
08|000208000000000|68|17256|789327|2.18
08|000308000000000|08-501|347079|787685|44.06
08|000308000000000|08-502|287793|787685|36.53
08|000308000000000|13|7176|787685|0.91
08|000308000000000|50|68168|787685|8.65
08|000308000000000|68|17764|787685|2.25
09|000100000000000|13|857|312527|0.27
09|000100000000000|131|7557|312527|2.41
09|000100000000000|132|607|312527|0.19
09|000100000000000|133|2490|312527|0.79
09|000100000000000|135|75836|312527|24.26
09|000100000000000|136|205815|312527|65.85
09|000100000000000|137|11584|312527|3.70
09|000100000000000|36|293|312527|0.09
09|000100000000000|57|356|312527|0.11
09|000100000000000|87|4112|312527|1.31
09|000309000000000|09-501|198676|308588|64.38
09|000309000000000|09-502|11024|308588|3.57
09|000309000000000|09-503|79359|308588|25.71
09|000309000000000|38|2795|308588|0.90
10|000100000000000|13|1489|328060|0.45
10|000100000000000|131|13869|328060|4.22
10|000100000000000|132|843|328060|0.25
10|000100000000000|133|10678|328060|3.25
10|000100000000000|135|95322|328060|29.05
10|000100000000000|136|151039|328060|46.04
10|000100000000000|137|33007|328060|10.06
10|000100000000000|36|282|328060|0.08
10|000100000000000|57|814|328060|0.24
10|000100000000000|87|8889|328060|2.70
10|000310000000000|10-501|151071|321967|46.92
10|000310000000000|10-502|89427|321967|27.77
10|000310000000000|10-503|26821|321967|8.33
10|000310000000000|10-504|15551|321967|4.82
10|000310000000000|33|3796|321967|1.17
11|000100000000000|13|2393|206662|1.15
11|000100000000000|131|5269|206662|2.54
11|000100000000000|132|596|206662|0.28
11|000100000000000|133|4639|206662|2.24
11|000100000000000|135|66960|206662|32.40
11|000100000000000|136|103452|206662|50.05
11|000100000000000|137|16439|206662|7.95
11|000100000000000|36|398|206662|0.19
11|000100000000000|57|476|206662|0.23
11|000100000000000|87|3882|206662|1.87
11|000311000000000|11-501|102661|204228|50.26
11|000311000000000|11-502|67725|204228|33.16
11|000311000000000|11-503|4710|204228|2.30
11|000311000000000|13|2424|204228|1.18
11|000311000000000|50|15293|204228|7.48
12|000100000000000|13|1374|180919|0.75
12|000100000000000|131|3829|180919|2.11
12|000100000000000|132|479|180919|0.26
12|000100000000000|133|3485|180919|1.92
12|000100000000000|135|57339|180919|31.69
12|000100000000000|136|91148|180919|50.38
12|000100000000000|137|13279|180919|7.33
12|000100000000000|36|334|180919|0.18
12|000100000000000|57|472|180919|0.26
12|000100000000000|87|3680|180919|2.03
12|000312000000000|12-501|3949|175849|2.24
12|000312000000000|12-502|57451|175849|32.67
12|000312000000000|12-503|89327|175849|50.79
12|000312000000000|13|1460|175849|0.83
12|000312000000000|33|137|175849|0.07
12|000312000000000|82|4501|175849|2.55
13|000100000000000|13|5923|1065931|0.55
13|000100000000000|131|41068|1065931|3.85
13|000100000000000|132|3237|1065931|0.30
13|000100000000000|133|44526|1065931|4.17
13|000100000000000|135|398109|1065931|37.34
13|000100000000000|136|431283|1065931|40.46
13|000100000000000|137|98644|1065931|9.25
13|000100000000000|36|1941|1065931|0.18
13|000100000000000|57|2679|1065931|0.25
13|000100000000000|87|25435|1065931|2.38
13|000313000000000|13-222|96549|1050241|9.19
13|000313000000000|13-501|46324|1050241|4.41
13|000313000000000|13-502|419580|1050241|39.95
13|000313000000000|13-503|410596|1050241|39.09
14|000100000000000|13|2967|640582|0.46
14|000100000000000|131|34467|640582|5.38
14|000100000000000|132|1490|640582|0.23
14|000100000000000|133|7860|640582|1.22
14|000100000000000|135|168268|640582|26.26
14|000100000000000|136|359524|640582|56.12
14|000100000000000|137|33108|640582|5.16
14|000100000000000|36|658|640582|0.10
14|000100000000000|57|1202|640582|0.18
14|000100000000000|87|11220|640582|1.75
14|000314000000000|14-501|145369|627106|23.18
14|000314000000000|14-502|223467|627106|35.63
14|000314000000000|14-503|162842|627106|25.96
14|000314000000000|50|20508|627106|3.27
14|000314000000000|71|7749|627106|1.23
15|000100000000000|13|3302|340871|0.96
15|000100000000000|131|14763|340871|4.33
15|000100000000000|132|1555|340871|0.45
15|000100000000000|133|15550|340871|4.56
15|000100000000000|135|94954|340871|27.85
15|000100000000000|136|150274|340871|44.08
15|000100000000000|137|25831|340871|7.57
15|000100000000000|36|776|340871|0.22
15|000100000000000|57|1090|340871|0.31
15|000100000000000|87|7874|340871|2.30
15|000215000000000|13|3727|334526|1.11
15|000215000000000|15-151|66105|334526|19.76
15|000215000000000|15-501|81485|334526|24.35
15|000215000000000|15-502|16619|334526|4.96
15|000215000000000|15-503|117064|334526|34.99
15|000215000000000|15-504|17119|334526|5.11
15|000315000000000|13|3547|334341|1.06
15|000315000000000|15-151|62324|334341|18.64
15|000315000000000|15-501|79995|334341|23.92
15|000315000000000|15-502|17572|334341|5.25
15|000315000000000|15-503|117488|334341|35.14
15|000315000000000|15-504|17251|334341|5.15
16|000100000000000|13|3239|393730|0.82
16|000100000000000|131|17966|393730|4.56
16|000100000000000|132|1071|393730|0.27
16|000100000000000|133|11680|393730|2.96
16|000100000000000|135|88767|393730|22.54
16|000100000000000|136|212888|393730|54.06
16|000100000000000|137|27716|393730|7.03
16|000100000000000|36|606|393730|0.15
16|000100000000000|57|965|393730|0.24
16|000100000000000|87|8899|393730|2.26
16|000216000000000|13|3724|375165|0.99
16|000216000000000|16-169|110616|375165|29.48
16|000216000000000|16-502|164968|375165|43.97
16|000216000000000|16-503|12236|375165|3.26
16|000316000000000|13|3811|371674|1.02
16|000316000000000|16-169|86157|371674|23.18
16|000316000000000|16-501|52324|371674|14.07
16|000316000000000|16-502|163921|371674|44.10
16|000316000000000|16-503|12689|371674|3.41
17|000100000000000|13|3839|666376|0.57
17|000100000000000|131|26244|666376|3.93
17|000100000000000|132|2085|666376|0.31
17|000100000000000|133|16600|666376|2.49
17|000100000000000|135|138601|666376|20.79
17|000100000000000|136|324959|666376|48.76
17|000100000000000|137|124490|666376|18.68
17|000100000000000|36|884|666376|0.13
17|000100000000000|57|1718|666376|0.25
17|000100000000000|87|17809|666376|2.67
17|000217000000000|17-501|299791|619992|48.35
17|000217000000000|17-502|112414|619992|18.13
17|000217000000000|17-503|140504|619992|22.66
17|000217000000000|17-504|21013|619992|3.38
17|000217000000000|19|28477|619992|4.59
17|000317000000000|17-501|298102|615276|48.45
17|000317000000000|17-502|110599|615276|17.97
17|000317000000000|17-503|137896|615276|22.41
17|000317000000000|17-504|22474|615276|3.65
17|000317000000000|19|27801|615276|4.51
18|000100000000000|13|1918|416112|0.46
18|000100000000000|131|12252|416112|2.94
18|000100000000000|132|769|416112|0.18
18|000100000000000|133|5943|416112|1.42
18|000100000000000|135|109948|416112|26.42
18|000100000000000|136|228444|416112|54.89
18|000100000000000|137|41406|416112|9.95
18|000100000000000|36|218|416112|0.05
18|000100000000000|57|779|416112|0.18
18|000100000000000|87|6081|416112|1.46
18|000318000000000|18-168|5816|413169|1.40
18|000318000000000|18-177|1088|413169|0.26
18|000318000000000|18-501|224243|413169|54.27
18|000318000000000|18-502|6012|413169|1.45
18|000318000000000|18-503|126447|413169|30.60
18|000318000000000|18-504|31815|413169|7.70
19|000100000000000|13|2394|268888|0.89
19|000100000000000|131|10216|268888|3.79
19|000100000000000|132|978|268888|0.36
19|000100000000000|133|7600|268888|2.82
19|000100000000000|135|91800|268888|34.14
19|000100000000000|136|118807|268888|44.18
19|000100000000000|137|23604|268888|8.77
19|000100000000000|36|623|268888|0.23
19|000100000000000|57|956|268888|0.35
19|000100000000000|87|6147|268888|2.28
19|000319000000000|137|20154|264805|7.61
19|000319000000000|19-213|2370|264805|0.89
19|000319000000000|19-501|7983|264805|3.01
19|000319000000000|19-502|93024|264805|35.12
19|000319000000000|19-503|116164|264805|43.86
20|000100000000000|13|348|65275|0.53
20|000100000000000|131|1958|65275|2.99
20|000100000000000|132|101|65275|0.15
20|000100000000000|133|1699|65275|2.60
20|000100000000000|135|12419|65275|19.02
20|000100000000000|136|31539|65275|48.31
20|000100000000000|137|3800|65275|5.82
20|000100000000000|36|42|65275|0.06
20|000100000000000|57|51|65275|0.07
20|000100000000000|87|1096|65275|1.67
20|000320000000000|13|358|65567|0.54
20|000320000000000|20-176|2752|65567|4.19
20|000320000000000|20-501|1694|65567|2.58
20|000320000000000|20-502|28267|65567|43.11
20|000320000000000|20-503|11394|65567|17.37
21|000100000000000|13|10750|1905675|0.56
21|000100000000000|131|57407|1905675|3.01
21|000100000000000|132|3549|1905675|0.18
21|000100000000000|133|37179|1905675|1.95
21|000100000000000|135|645575|1905675|33.87
21|000100000000000|136|831351|1905675|43.62
21|000100000000000|137|231970|1905675|12.17
21|000100000000000|36|2891|1905675|0.15
21|000100000000000|57|2193|1905675|0.11
21|000100000000000|87|56219|1905675|2.95
21|000321000000000|13|10377|1889582|0.54
21|000321000000000|21-177|2121|1889582|0.11
21|000321000000000|21-199|2267|1889582|0.11
21|000321000000000|21-501|62129|1889582|3.28
21|000321000000000|21-502|230967|1889582|12.22
21|000321000000000|21-503|42266|1889582|2.23
