CODIGO_DISTRITO|CODIGO_SECCION|MESAS_HABILITADAS|MESAS_COMPUTADAS|CODIGO_CATEGORIA|CONTADOR|VALOR
01|01004|529|348|000301000000000|VR|2415
01|01004|529|348|000501000000000|VB|2436
01|01004|529|348|000501000000000|VII|2436
01|01004|529|348|000501000000000|VN|2436
01|01004|529|348|000501000000000|VR|2436
01|01004|529|348|000801000000000|VB|2436
01|01004|529|348|000801000000000|VII|2436
01|01004|529|348|000801000000000|VN|2436
01|01004|529|348|000801000000000|VR|2436
01|01004|529|348|000901004000000|VB|2436
01|01004|529|348|000901004000000|VII|2436
01|01004|529|348|000901004000000|VN|2436
01|01004|529|348|000901004000000|VR|2436
01|01005|460|293|000100000000000|VB|2037
01|01005|460|293|000100000000000|VII|2037
01|01005|460|293|000100000000000|VN|2037
01|01005|460|293|000100000000000|VR|2037
01|01005|460|293|000201000000000|VB|2037
01|01005|460|293|000201000000000|VII|2037
01|01005|460|293|000201000000000|VN|2037
01|01005|460|293|000201000000000|VR|2037
01|01005|460|293|000301000000000|VB|2037
01|01005|460|293|000301000000000|VII|2037
01|01005|460|293|000301000000000|VN|2037
01|01005|460|293|000301000000000|VR|2037
01|01005|460|293|000501000000000|VB|2051
01|01005|460|293|000501000000000|VII|2051
01|01005|460|293|000501000000000|VN|2051
01|01005|460|293|000501000000000|VR|2051
01|01005|460|293|000801000000000|VB|2051
01|01005|460|293|000801000000000|VII|2051
01|01005|460|293|000801000000000|VN|2051
01|01005|460|293|000801000000000|VR|2051
01|01005|460|293|000901005000000|VB|2051
01|01005|460|293|000901005000000|VII|2051
01|01005|460|293|000901005000000|VN|2051
01|01005|460|293|000901005000000|VR|2051
01|01013|640|274|000100000000000|VB|1918
01|01013|640|274|000100000000000|VII|1918
01|01013|640|274|000100000000000|VN|1918
01|01013|640|274|000100000000000|VR|1918
01|01013|640|274|000201000000000|VB|1918
01|01013|640|274|000201000000000|VII|1918
01|01013|640|274|000201000000000|VN|1918
01|01013|640|274|000201000000000|VR|1918
01|01013|640|274|000301000000000|VB|1918
01|01013|640|274|000301000000000|VII|1918
01|01013|640|274|000301000000000|VN|1918
01|01013|640|274|000301000000000|VR|1918
01|01013|640|274|000501000000000|VB|1918
01|01013|640|274|000501000000000|VII|1918
01|01013|640|274|000501000000000|VN|1918
01|01013|640|274|000501000000000|VR|1918
01|01013|640|274|000801000000000|VB|1918
01|01013|640|274|000801000000000|VII|1918
01|01013|640|274|000801000000000|VN|1918
01|01013|640|274|000801000000000|VR|1918
01|01013|640|274|000901013000000|VB|1918
01|01013|640|274|000901013000000|VII|1918
01|01013|640|274|000901013000000|VN|1918
01|01013|640|274|000901013000000|VR|1918
01|01014|615|393|000100000000000|VB|2751
01|01014|615|393|000100000000000|VII|2751
01|01014|615|393|000100000000000|VN|2751
01|01014|615|393|000100000000000|VR|2751
01|01014|615|393|000201000000000|VB|2751
01|01014|615|393|000201000000000|VII|2751
01|01014|615|393|000201000000000|VN|2751
01|01014|615|393|000201000000000|VR|2751
01|01014|615|393|000301000000000|VB|2751
01|01014|615|393|000301000000000|VII|2751
01|01014|615|393|000301000000000|VN|2751
01|01014|615|393|000301000000000|VR|2751
01|01014|615|393|000501000000000|VB|2751
01|01014|615|393|000501000000000|VII|2751
01|01014|615|393|000501000000000|VN|2751
01|01014|615|393|000501000000000|VR|2751
01|01014|615|393|000801000000000|VB|2751
01|01014|615|393|000801000000000|VII|2751
01|01014|615|393|000801000000000|VN|2751
01|01014|615|393|000801000000000|VR|2751
01|01014|615|393|000901014000000|VB|2751
01|01014|615|393|000901014000000|VII|2751
01|01014|615|393|000901014000000|VN|2751
01|01014|615|393|000901014000000|VR|2751
01|01015|485|308|000100000000000|VB|2149
01|01015|485|308|000100000000000|VII|2149
01|01015|485|308|000100000000000|VN|2149
01|01015|485|308|000100000000000|VR|2149
01|01015|485|308|000201000000000|VB|2149
01|01015|485|308|000201000000000|VII|2149
01|01015|485|308|000201000000000|VN|2149
01|01015|485|308|000201000000000|VR|2149
01|01015|485|308|000301000000000|VB|2149
01|01015|485|308|000301000000000|VII|2149
01|01015|485|308|000301000000000|VN|2149
01|01015|485|308|000301000000000|VR|2149
01|01015|485|308|000501000000000|VB|2156
01|01015|485|308|000501000000000|VII|2156
01|01015|485|308|000501000000000|VN|2156
01|01015|485|308|000501000000000|VR|2156
01|01015|485|308|000801000000000|VB|2156
01|01015|485|308|000801000000000|VII|2156
01|01015|485|308|000801000000000|VN|2156
01|01015|485|308|000801000000000|VR|2156
01|01015|485|308|000901015000000|VB|2156
01|01015|485|308|000901015000000|VII|2156
01|01015|485|308|000901015000000|VN|2156
01|01015|485|308|000901015000000|VR|2156
02|000602000010000|13048|3338|000602000010000|CSCCC|22694
02|000602000010000|13048|3338|000602000010000|VB|23366
02|000602000010000|13048|3338|000602000010000|VII|23366
02|000602000010000|13048|3338|000602000010000|VN|22694
02|000602000010000|13048|3338|000602000010000|VR|22694
02|000602000040000|1600|486|000602000040000|CSCCC|3367
02|000602000040000|1600|486|000602000040000|VB|3402
02|000602000040000|1600|486|000602000040000|VII|3402
02|000602000040000|1600|486|000602000040000|VN|3367
02|000602000040000|1600|486|000602000040000|VR|3367
02|000602000050000|3608|1573|000602000050000|CSCCC|10955
02|000602000050000|3608|1573|000602000050000|VB|11011
02|000602000050000|3608|1573|000602000050000|VII|11011
02|000602000050000|3608|1573|000602000050000|VN|10955
02|000602000050000|3608|1573|000602000050000|VR|10955
02|000602000070000|833|249|000602000070000|CSCCC|1729
02|000602000070000|833|249|000602000070000|VB|1743
02|000602000070000|833|249|000602000070000|VII|1743
02|000602000070000|833|249|000602000070000|VN|1729
02|000602000070000|833|249|000602000070000|VR|1729
02|000702000020000|1825|366|000702000020000|CSCCC|2527
02|000702000020000|1825|366|000702000020000|VB|2562
02|000702000020000|1825|366|000702000020000|VII|2562
02|000702000020000|1825|366|000702000020000|VN|2527
02|000702000020000|1825|366|000702000020000|VR|2527
02|000702000030000|13187|2518|000702000030000|CSCCC|16884
02|000702000030000|13187|2518|000702000030000|VB|17626
02|000702000030000|13187|2518|000702000030000|VII|17626
02|000702000030000|13187|2518|000702000030000|VN|16884
02|000702000030000|13187|2518|000702000030000|VR|16884
02|000702000060000|1920|938|000702000060000|CSCCC|6426
02|000702000060000|1920|938|000702000060000|VB|6566
02|000702000060000|1920|938|000702000060000|VII|6566
02|000702000060000|1920|938|000702000060000|VN|6426
02|000702000060000|1920|938|000702000060000|VR|6426
02|02001|46|30|000100000000000|CSCCC|210
02|02001|46|30|000100000000000|VB|210
02|02001|46|30|000100000000000|VII|210
02|02001|46|30|000100000000000|VN|210
02|02001|46|30|000100000000000|VR|210
02|02001|46|30|000302000000000|CSCCC|210
02|02001|46|30|000302000000000|VB|210
02|02001|46|30|000302000000000|VII|210
02|02001|46|30|000302000000000|VN|210
02|02001|46|30|000302000000000|VR|210
02|02001|46|30|000402000000000|CSCCC|210
02|02001|46|30|000402000000000|VB|210
02|02001|46|30|000402000000000|VII|210
02|02001|46|30|000402000000000|VN|210
02|02001|46|30|000402000000000|VR|210
02|02001|46|30|001002001000000|CSCCC|210
02|02001|46|30|001002001000000|VB|210
02|02001|46|30|001002001000000|VII|210
02|02001|46|30|001002001000000|VN|210
02|02001|46|30|001002001000000|VR|210
02|02002|30|16|000100000000000|CSCCC|105
02|02002|30|16|000100000000000|VB|105
02|02002|30|16|000100000000000|VII|105
02|02002|30|16|000100000000000|VN|105
02|02002|30|16|000100000000000|VR|105
02|02002|30|16|000302000000000|CSCCC|105
02|02002|30|16|000302000000000|VB|105
02|02002|30|16|000302000000000|VII|105
02|02002|30|16|000302000000000|VN|105
02|02002|30|16|000302000000000|VR|105
02|02002|30|16|000402000000000|CSCCC|105
02|02002|30|16|000402000000000|VB|112
02|02002|30|16|000402000000000|VII|112
02|02002|30|16|000402000000000|VN|105
02|02002|30|16|000402000000000|VR|105
02|02002|30|16|001002002000000|CSCCC|105
02|02002|30|16|001002002000000|VB|112
02|02002|30|16|001002002000000|VII|112
02|02002|30|16|001002002000000|VN|105
02|02002|30|16|001002002000000|VR|105
02|02003|1294|829|000100000000000|CSCCC|5600
02|02003|1294|829|000100000000000|VB|5600
02|02003|1294|829|000100000000000|VII|5600
02|02003|1294|829|000100000000000|VN|5600
02|02003|1294|829|000100000000000|VR|5600
02|02003|1294|829|000302000000000|CSCCC|5600
02|02003|1294|829|000302000000000|VB|5600
02|02003|1294|829|000302000000000|VII|5600
02|02003|1294|829|000302000000000|VN|5600
02|02003|1294|829|000302000000000|VR|5600
02|02003|1294|829|000402000000000|CSCCC|5600
02|02003|1294|829|000402000000000|VB|5803
02|02003|1294|829|000402000000000|VII|5803
02|02003|1294|829|000402000000000|VN|5600
02|02003|1294|829|000402000000000|VR|5600
02|02003|1294|829|001002003000000|CSCCC|5600
02|02003|1294|829|001002003000000|VB|5803
02|02003|1294|829|001002003000000|VII|5803
02|02003|1294|829|001002003000000|VN|5600
02|02003|1294|829|001002003000000|VR|5600
02|02004|860|574|000100000000000|CSCCC|3857
02|02004|860|574|000100000000000|VB|3857
02|02004|860|574|000100000000000|VII|3857
02|02004|860|574|000100000000000|VN|3857
02|02004|860|574|000100000000000|VR|3857
02|02004|860|574|000302000000000|CSCCC|3857
02|02004|860|574|000302000000000|VB|3857
02|02004|860|574|000302000000000|VII|3857
02|02004|860|574|000302000000000|VN|3857
02|02004|860|574|000302000000000|VR|3857
02|02004|860|574|000402000000000|CSCCC|3857
02|02004|860|574|000402000000000|VB|4018
02|02004|860|574|000402000000000|VII|4018
02|02004|860|574|000402000000000|VN|3857
02|02004|860|574|000402000000000|VR|3857
02|02004|860|574|001002004000000|CSCCC|3857
02|02004|860|574|001002004000000|VB|4018
02|02004|860|574|001002004000000|VII|4018
02|02004|860|574|001002004000000|VN|3857
02|02004|860|574|001002004000000|VR|3857
02|02005|60|32|000100000000000|CSCCC|217
02|02005|60|32|000100000000000|VB|217
02|02005|60|32|000100000000000|VII|217
02|02005|60|32|000100000000000|VN|217
02|02005|60|32|000100000000000|VR|217
02|02005|60|32|000302000000000|CSCCC|217
02|02005|60|32|000302000000000|VB|217
02|02005|60|32|000302000000000|VII|217
02|02005|60|32|000302000000000|VN|217
02|02005|60|32|000302000000000|VR|217
02|02005|60|32|000402000000000|CSCCC|217
02|02005|60|32|000402000000000|VB|224
02|02005|60|32|000402000000000|VII|224
02|02005|60|32|000402000000000|VN|217
02|02005|60|32|000402000000000|VR|217
02|02005|60|32|001002005000000|CSCCC|217
02|02005|60|32|001002005000000|VB|224
02|02005|60|32|001002005000000|VII|224
02|02005|60|32|001002005000000|VN|217
02|02005|60|32|001002005000000|VR|217
02|02006|173|107|000100000000000|CSCCC|749
02|02006|173|107|000100000000000|VB|749
02|02006|173|107|000100000000000|VII|749
02|02006|173|107|000100000000000|VN|749
02|02006|173|107|000100000000000|VR|749
02|02006|173|107|000302000000000|CSCCC|749
02|02006|173|107|000302000000000|VB|749
02|02006|173|107|000302000000000|VII|749
02|02006|173|107|000302000000000|VN|749
02|02006|173|107|000302000000000|VR|749
02|02006|173|107|000402000000000|CSCCC|749
02|02006|173|107|000402000000000|VB|749
02|02006|173|107|000402000000000|VII|749
02|02006|173|107|000402000000000|VN|749
02|02006|173|107|000402000000000|VR|749
02|02006|173|107|001002006000000|CSCCC|749
02|02006|173|107|001002006000000|VB|749
02|02006|173|107|001002006000000|VII|749
02|02006|173|107|001002006000000|VN|749
02|02006|173|107|001002006000000|VR|749
02|02007|734|451|000100000000000|CSCCC|3080
02|02007|734|451|000100000000000|VB|3080
02|02007|734|451|000100000000000|VII|3080
02|02007|734|451|000100000000000|VN|3080
02|02007|734|451|000100000000000|VR|3080
02|02007|734|451|000302000000000|CSCCC|3080
02|02007|734|451|000302000000000|VB|3080
02|02007|734|451|000302000000000|VII|3080
02|02007|734|451|000302000000000|VN|3080
02|02007|734|451|000302000000000|VR|3080
02|02007|734|451|000402000000000|CSCCC|3080
02|02007|734|451|000402000000000|VB|3157
02|02007|734|451|000402000000000|VII|3157
02|02007|734|451|000402000000000|VN|3080
02|02007|734|451|000402000000000|VR|3080
02|02007|734|451|001002007000000|CSCCC|3080
02|02007|734|451|001002007000000|VB|3157
02|02007|734|451|001002007000000|VII|3157
02|02007|734|451|001002007000000|VN|3080
02|02007|734|451|001002007000000|VR|3080
02|02008|116|61|000100000000000|CSCCC|420
02|02008|116|61|000100000000000|VB|420
02|02008|116|61|000100000000000|VII|420
02|02008|116|61|000100000000000|VN|420
02|02008|116|61|000100000000000|VR|420
02|02008|116|61|000302000000000|CSCCC|420
02|02008|116|61|000302000000000|VB|420
02|02008|116|61|000302000000000|VII|420
02|02008|116|61|000302000000000|VN|420
02|02008|116|61|000302000000000|VR|420
02|02008|116|61|000402000000000|CSCCC|420
02|02008|116|61|000402000000000|VB|427
02|02008|116|61|000402000000000|VII|427
02|02008|116|61|000402000000000|VN|420
02|02008|116|61|000402000000000|VR|420
02|02008|116|61|001002008000000|CSCCC|420
02|02008|116|61|001002008000000|VB|427
02|02008|116|61|001002008000000|VII|427
02|02008|116|61|001002008000000|VN|420
02|02008|116|61|001002008000000|VR|420
02|02009|89|53|000100000000000|CSCCC|364
02|02009|89|53|000100000000000|VB|364
02|02009|89|53|000100000000000|VII|364
02|02009|89|53|000100000000000|VN|364
02|02009|89|53|000100000000000|VR|364
02|02009|89|53|000302000000000|CSCCC|364
02|02009|89|53|000302000000000|VB|364
02|02009|89|53|000302000000000|VII|364
02|02009|89|53|000302000000000|VN|364
02|02009|89|53|000302000000000|VR|364
02|02009|89|53|000402000000000|CSCCC|364
02|02009|89|53|000402000000000|VB|371
02|02009|89|53|000402000000000|VII|371
02|02009|89|53|000402000000000|VN|364
02|02009|89|53|000402000000000|VR|364
02|02009|89|53|001002009000000|CSCCC|364
02|02009|89|53|001002009000000|VB|371
02|02009|89|53|001002009000000|VII|371
02|02009|89|53|001002009000000|VN|364
02|02009|89|53|001002009000000|VR|364
02|02010|75|39|000100000000000|CSCCC|266
02|02010|75|39|000100000000000|VB|266
02|02010|75|39|000100000000000|VII|266
02|02010|75|39|000100000000000|VN|266
02|02010|75|39|000100000000000|VR|266
02|02010|75|39|000302000000000|CSCCC|266
02|02010|75|39|000302000000000|VB|266
02|02010|75|39|000302000000000|VII|266
02|02010|75|39|000302000000000|VN|266
02|02010|75|39|000302000000000|VR|266
02|02010|75|39|000402000000000|CSCCC|266
02|02010|75|39|000402000000000|VB|273
02|02010|75|39|000402000000000|VII|273
02|02010|75|39|000402000000000|VN|266
02|02010|75|39|000402000000000|VR|266
02|02010|75|39|001002010000000|CSCCC|266
02|02010|75|39|001002010000000|VB|273
02|02010|75|39|001002010000000|VII|273
02|02010|75|39|001002010000000|VN|266
02|02010|75|39|001002010000000|VR|266
02|02011|769|501|000100000000000|CSCCC|3353
02|02011|769|501|000100000000000|VB|3353
02|02011|769|501|000100000000000|VII|3353
02|02011|769|501|000100000000000|VN|3353
02|02011|769|501|000100000000000|VR|3353
02|02011|769|501|000302000000000|CSCCC|3353
02|02011|769|501|000302000000000|VB|3353
02|02011|769|501|000302000000000|VII|3353
02|02011|769|501|000302000000000|VN|3353
02|02011|769|501|000302000000000|VR|3353
02|02011|769|501|000402000000000|CSCCC|3353
02|02011|769|501|000402000000000|VB|3507
02|02011|769|501|000402000000000|VII|3507
02|02011|769|501|000402000000000|VN|3353
02|02011|769|501|000402000000000|VR|3353
02|02011|769|501|001002011000000|CSCCC|3353
02|02011|769|501|001002011000000|VB|3507
02|02011|769|501|001002011000000|VII|3507
02|02011|769|501|001002011000000|VN|3353
02|02011|769|501|001002011000000|VR|3353
02|02012|233|146|000100000000000|CSCCC|994
02|02012|233|146|000100000000000|VB|994
02|02012|233|146|000100000000000|VII|994
02|02012|233|146|000100000000000|VN|994
02|02012|233|146|000100000000000|VR|994
02|02012|233|146|000302000000000|CSCCC|994
02|02012|233|146|000302000000000|VB|994
02|02012|233|146|000302000000000|VII|994
02|02012|233|146|000302000000000|VN|994
02|02012|233|146|000302000000000|VR|994
02|02012|233|146|000402000000000|CSCCC|994
02|02012|233|146|000402000000000|VB|1022
02|02012|233|146|000402000000000|VII|1022
02|02012|233|146|000402000000000|VN|994
02|02012|233|146|000402000000000|VR|994
02|02012|233|146|001002012000000|CSCCC|994
02|02012|233|146|001002012000000|VB|1022
02|02012|233|146|001002012000000|VII|1022
02|02012|233|146|001002012000000|VN|994
02|02012|233|146|001002012000000|VR|994
02|02013|97|60|000100000000000|CSCCC|413
02|02013|97|60|000100000000000|VB|413
02|02013|97|60|000100000000000|VII|413
02|02013|97|60|000100000000000|VN|413
02|02013|97|60|000100000000000|VR|413
02|02013|97|60|000302000000000|CSCCC|413
02|02013|97|60|000302000000000|VB|413
02|02013|97|60|000302000000000|VII|413
02|02013|97|60|000302000000000|VN|413
02|02013|97|60|000302000000000|VR|413
02|02013|97|60|000402000000000|CSCCC|413
02|02013|97|60|000402000000000|VB|420
02|02013|97|60|000402000000000|VII|420
02|02013|97|60|000402000000000|VN|413
02|02013|97|60|000402000000000|VR|413
02|02013|97|60|001002013000000|CSCCC|413
02|02013|97|60|001002013000000|VB|420
02|02013|97|60|001002013000000|VII|420
02|02013|97|60|001002013000000|VN|413
02|02013|97|60|001002013000000|VR|413
02|02014|111|66|000100000000000|CSCCC|462
02|02014|111|66|000100000000000|VB|462
02|02014|111|66|000100000000000|VII|462
02|02014|111|66|000100000000000|VN|462
02|02014|111|66|000100000000000|VR|462
02|02014|111|66|000302000000000|CSCCC|462
02|02014|111|66|000302000000000|VB|462
02|02014|111|66|000302000000000|VII|462
02|02014|111|66|000302000000000|VN|462
02|02014|111|66|000302000000000|VR|462
02|02014|111|66|000402000000000|CSCCC|462
02|02014|111|66|000402000000000|VB|462
02|02014|111|66|000402000000000|VII|462
02|02014|111|66|000402000000000|VN|462
02|02014|111|66|000402000000000|VR|462
02|02014|111|66|001002014000000|CSCCC|462
02|02014|111|66|001002014000000|VB|462
02|02014|111|66|001002014000000|VII|462
02|02014|111|66|001002014000000|VN|462
02|02014|111|66|001002014000000|VR|462
02|02015|72|44|000100000000000|CSCCC|308
02|02015|72|44|000100000000000|VB|308
02|02015|72|44|000100000000000|VII|308
02|02015|72|44|000100000000000|VN|308
02|02015|72|44|000100000000000|VR|308
02|02015|72|44|000302000000000|CSCCC|308
02|02015|72|44|000302000000000|VB|308
02|02015|72|44|000302000000000|VII|308
02|02015|72|44|000302000000000|VN|308
02|02015|72|44|000302000000000|VR|308
02|02015|72|44|000402000000000|CSCCC|308
02|02015|72|44|000402000000000|VB|308
02|02015|72|44|000402000000000|VII|308
02|02015|72|44|000402000000000|VN|308
02|02015|72|44|000402000000000|VR|308
02|02015|72|44|001002015000000|CSCCC|308
02|02015|72|44|001002015000000|VB|308
02|02015|72|44|001002015000000|VII|308
02|02015|72|44|001002015000000|VN|308
02|02015|72|44|001002015000000|VR|308
02|02016|237|145|000100000000000|CSCCC|1008
02|02016|237|145|000100000000000|VB|1008
02|02016|237|145|000100000000000|VII|1008
02|02016|237|145|000100000000000|VN|1008
02|02016|237|145|000100000000000|VR|1008
02|02016|237|145|000302000000000|CSCCC|1008
02|02016|237|145|000302000000000|VB|1008
02|02016|237|145|000302000000000|VII|1008
02|02016|237|145|000302000000000|VN|1008
02|02016|237|145|000302000000000|VR|1008
02|02016|237|145|000402000000000|CSCCC|1008
02|02016|237|145|000402000000000|VB|1015
02|02016|237|145|000402000000000|VII|1015
02|02016|237|145|000402000000000|VN|1008
02|02016|237|145|000402000000000|VR|1008
02|02016|237|145|001002016000000|CSCCC|1008
02|02016|237|145|001002016000000|VB|1015
02|02016|237|145|001002016000000|VII|1015
02|02016|237|145|001002016000000|VN|1008
02|02016|237|145|001002016000000|VR|1008
02|02017|136|82|000100000000000|CSCCC|560
02|02017|136|82|000100000000000|VB|560
02|02017|136|82|000100000000000|VII|560
02|02017|136|82|000100000000000|VN|560
02|02017|136|82|000100000000000|VR|560
02|02017|136|82|000302000000000|CSCCC|560
02|02017|136|82|000302000000000|VB|560
02|02017|136|82|000302000000000|VII|560
02|02017|136|82|000302000000000|VN|560
02|02017|136|82|000302000000000|VR|560
02|02017|136|82|000402000000000|CSCCC|560
02|02017|136|82|000402000000000|VB|574
02|02017|136|82|000402000000000|VII|574
02|02017|136|82|000402000000000|VN|560
02|02017|136|82|000402000000000|VR|560
02|02017|136|82|001002017000000|CSCCC|560
02|02017|136|82|001002017000000|VB|574
02|02017|136|82|001002017000000|VII|574
02|02017|136|82|001002017000000|VN|560
02|02017|136|82|001002017000000|VR|560
02|02018|38|29|000100000000000|CSCCC|203
02|02018|38|29|000100000000000|VB|203
02|02018|38|29|000100000000000|VII|203
02|02018|38|29|000100000000000|VN|203
02|02018|38|29|000100000000000|VR|203
02|02018|38|29|000302000000000|CSCCC|203
02|02018|38|29|000302000000000|VB|203
02|02018|38|29|000302000000000|VII|203
02|02018|38|29|000302000000000|VN|203
02|02018|38|29|000302000000000|VR|203
02|02018|38|29|000402000000000|CSCCC|203
02|02018|38|29|000402000000000|VB|203
02|02018|38|29|000402000000000|VII|203
02|02018|38|29|000402000000000|VN|203
02|02018|38|29|000402000000000|VR|203
02|02018|38|29|001002018000000|CSCCC|203
02|02018|38|29|001002018000000|VB|203
02|02018|38|29|001002018000000|VII|203
02|02018|38|29|001002018000000|VN|203
02|02018|38|29|001002018000000|VR|203
02|02019|61|38|000100000000000|CSCCC|259
02|02019|61|38|000100000000000|VB|259
02|02019|61|38|000100000000000|VII|259
02|02019|61|38|000100000000000|VN|259
02|02019|61|38|000100000000000|VR|259
02|02019|61|38|000302000000000|CSCCC|259
02|02019|61|38|000302000000000|VB|259
02|02019|61|38|000302000000000|VII|259
02|02019|61|38|000302000000000|VN|259
02|02019|61|38|000302000000000|VR|259
02|02019|61|38|000402000000000|CSCCC|259
02|02019|61|38|000402000000000|VB|266
02|02019|61|38|000402000000000|VII|266
02|02019|61|38|000402000000000|VN|259
02|02019|61|38|000402000000000|VR|259
02|02019|61|38|001002019000000|CSCCC|259
02|02019|61|38|001002019000000|VB|266
02|02019|61|38|001002019000000|VII|266
02|02019|61|38|001002019000000|VN|259
02|02019|61|38|001002019000000|VR|259
02|02020|33|20|000100000000000|CSCCC|140
02|02020|33|20|000100000000000|VB|140
02|02020|33|20|000100000000000|VII|140
02|02020|33|20|000100000000000|VN|140
02|02020|33|20|000100000000000|VR|140
02|02020|33|20|000302000000000|CSCCC|140
02|02020|33|20|000302000000000|VB|140
02|02020|33|20|000302000000000|VII|140
02|02020|33|20|000302000000000|VN|140
02|02020|33|20|000302000000000|VR|140
02|02020|33|20|000402000000000|CSCCC|140
02|02020|33|20|000402000000000|VB|140
02|02020|33|20|000402000000000|VII|140
02|02020|33|20|000402000000000|VN|140
02|02020|33|20|000402000000000|VR|140
02|02020|33|20|001002020000000|CSCCC|140
02|02020|33|20|001002020000000|VB|140
02|02020|33|20|001002020000000|VII|140
02|02020|33|20|001002020000000|VN|140
02|02020|33|20|001002020000000|VR|140
02|02021|39|24|000100000000000|CSCCC|161
02|02021|39|24|000100000000000|VB|161
02|02021|39|24|000100000000000|VII|161
02|02021|39|24|000100000000000|VN|161
02|02021|39|24|000100000000000|VR|161
02|02021|39|24|000302000000000|CSCCC|161
02|02021|39|24|000302000000000|VB|161
02|02021|39|24|000302000000000|VII|161
02|02021|39|24|000302000000000|VN|161
02|02021|39|24|000302000000000|VR|161
02|02021|39|24|000402000000000|CSCCC|161
02|02021|39|24|000402000000000|VB|168
02|02021|39|24|000402000000000|VII|168
02|02021|39|24|000402000000000|VN|161
02|02021|39|24|000402000000000|VR|161
02|02021|39|24|001002021000000|CSCCC|161
02|02021|39|24|001002021000000|VB|168
02|02021|39|24|001002021000000|VII|168
02|02021|39|24|001002021000000|VN|161
02|02021|39|24|001002021000000|VR|161
02|02023|25|16|000100000000000|CSCCC|105
02|02023|25|16|000100000000000|VB|105
02|02023|25|16|000100000000000|VII|105
02|02023|25|16|000100000000000|VN|105
02|02023|25|16|000100000000000|VR|105
02|02023|25|16|000302000000000|CSCCC|105
02|02023|25|16|000302000000000|VB|105
02|02023|25|16|000302000000000|VII|105
02|02023|25|16|000302000000000|VN|105
02|02023|25|16|000302000000000|VR|105
02|02023|25|16|000402000000000|CSCCC|105
02|02023|25|16|000402000000000|VB|112
02|02023|25|16|000402000000000|VII|112
02|02023|25|16|000402000000000|VN|105
02|02023|25|16|000402000000000|VR|105
02|02023|25|16|001002023000000|CSCCC|105
02|02023|25|16|001002023000000|VB|112
02|02023|25|16|001002023000000|VII|112
02|02023|25|16|001002023000000|VN|105
02|02023|25|16|001002023000000|VR|105
02|02024|64|39|000100000000000|CSCCC|273
02|02024|64|39|000100000000000|VB|273
02|02024|64|39|000100000000000|VII|273
02|02024|64|39|000100000000000|VN|273
02|02024|64|39|000100000000000|VR|273
02|02024|64|39|000302000000000|CSCCC|273
02|02024|64|39|000302000000000|VB|273
02|02024|64|39|000302000000000|VII|273
02|02024|64|39|000302000000000|VN|273
02|02024|64|39|000302000000000|VR|273
