CODIGO_DISTRITO|CODIGO_SECCION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|CODIGO_LISTA|VOTOS_LISTA
01|01003|000801000000000|5|000801000000000.5.A.000801000000000.5|966
01|01003|000801000000000|87|000801000000000.87.A.000801000000000.87|3383
01|01003|000801000000000|87|000801000000000.87.B.000801000000000.87|5
01|01003|000801000000000|88|000801000000000.88.1A.000801000000000.88|185
01|01003|000901003000000|01-501|000901003000000.01-501.A.000901003000000.01-501|5720
01|01003|000901003000000|01-502|000901003000000.01-502.A.000901003000000.01-502|39755
01|01003|000901003000000|01-503|000901003000000.01-503.A.000901003000000.01-503|45928
01|01003|000901003000000|01-504|000901003000000.01-504.A.000901003000000.01-504|7725
01|01003|000901003000000|13|000901003000000.13.A.000901003000000.13|1159
01|01003|000901003000000|5|000901003000000.5.A.000901003000000.5|985
01|01004|000100000000000|13|000100000000000.13.A.000100000000000.13|1416
01|01004|000100000000000|131|000100000000000.131.A.000100000000000.131|1574
01|01004|000100000000000|132|000100000000000.132.A.000100000000000.132|434
01|01004|000100000000000|133|000100000000000.133.A.000100000000000.133|5618
01|01004|000100000000000|135|000100000000000.135.A.000100000000000.135|45441
01|01004|000100000000000|136|000100000000000.136.A.000100000000000.136|55873
01|01004|000100000000000|137|000100000000000.137.A.000100000000000.137|10271
01|01004|000100000000000|36|000100000000000.36.A.000100000000000.36|193
01|01004|000100000000000|57|000100000000000.57.A.000100000000000.57|226
01|01004|000100000000000|87|000100000000000.87.A.000100000000000.87|3985
01|01004|000201000000000|01-187|000201000000000.01-187.A.000201000000000.01-187|1409
01|01004|000201000000000|01-262|000201000000000.01-262.A.000201000000000.01-262|439
01|01004|000201000000000|01-343|000201000000000.01-343.A.000201000000000.01-343|352
01|01004|000201000000000|01-501|000201000000000.01-501.A.000201000000000.01-501|5814
01|01004|000201000000000|01-502|000201000000000.01-502.A.000201000000000.01-502|52884
01|01004|000201000000000|01-503|000201000000000.01-503.A.000201000000000.01-503|46374
01|01004|000201000000000|01-504|000201000000000.01-504.A.000201000000000.01-504|9048
01|01004|000201000000000|13|000201000000000.13.A.000201000000000.13|1249
01|01004|000201000000000|5|000201000000000.5.A.000201000000000.5|974
01|01004|000201000000000|86|000201000000000.86.A.000201000000000.86|237
01|01004|000201000000000|87|000201000000000.87.A.000201000000000.87|3572
01|01004|000201000000000|88|000201000000000.88.1A.000201000000000.88|197
01|01004|000301000000000|01-187|000301000000000.01-187.A.000301000000000.01-187|1698
01|01004|000301000000000|01-262|000301000000000.01-262.A.000301000000000.01-262|425
01|01004|000301000000000|01-343|000301000000000.01-343.A.000301000000000.01-343|353
01|01004|000301000000000|01-501|000301000000000.01-501.A.000301000000000.01-501|6214
01|01004|000301000000000|01-502|000301000000000.01-502.A.000301000000000.01-502|52188
01|01004|000301000000000|01-503|000301000000000.01-503.A.000301000000000.01-503|45871
01|01004|000301000000000|01-504|000301000000000.01-504.A.000301000000000.01-504|9020
01|01004|000301000000000|13|000301000000000.13.A.000301000000000.13|1252
01|01004|000301000000000|5|000301000000000.5.A.000301000000000.5|977
01|01004|000301000000000|86|000301000000000.86.A.000301000000000.86|246
01|01004|000301000000000|87|000301000000000.87.A.000301000000000.87|3536
01|01004|000301000000000|88|000301000000000.88.1A.000301000000000.88|205
01|01004|000501000000000|01-187|000501000000000.01-187.A.000501000000000.01-187|1316
01|01004|000501000000000|01-501|000501000000000.01-501.A.000501000000000.01-501|5626
01|01004|000501000000000|01-502|000501000000000.01-502.A.000501000000000.01-502|52942
01|01004|000501000000000|01-503|000501000000000.01-503.A.000501000000000.01-503|47374
01|01004|000501000000000|01-504|000501000000000.01-504.A.000501000000000.01-504|8681
01|01004|000501000000000|13|000501000000000.13.A.000501000000000.13|1220
01|01004|000501000000000|87|000501000000000.87.B.000501000000000.87|38
01|01004|000501000000000|88|000501000000000.88.1A.000501000000000.88|212
01|01004|000801000000000|01-187|000801000000000.01-187.A.000801000000000.01-187|1358
01|01004|000801000000000|01-501|000801000000000.01-501.A.000801000000000.01-501|5841
01|01004|000801000000000|01-502|000801000000000.01-502.A.000801000000000.01-502|52526
01|01004|000801000000000|01-503|000801000000000.01-503.A.000801000000000.01-503|46367
01|01004|000801000000000|01-504|000801000000000.01-504.A.000801000000000.01-504|8466
01|01004|000801000000000|13|000801000000000.13.A.000801000000000.13|1248
01|01004|000801000000000|5|000801000000000.5.A.000801000000000.5|981
01|01004|000801000000000|87|000801000000000.87.A.000801000000000.87|3434
01|01004|000801000000000|87|000801000000000.87.B.000801000000000.87|12
01|01004|000801000000000|88|000801000000000.88.1A.000801000000000.88|222
01|01004|000901004000000|01-501|000901004000000.01-501.A.000901004000000.01-501|5879
01|01004|000901004000000|01-502|000901004000000.01-502.A.000901004000000.01-502|51276
01|01004|000901004000000|01-502|000901004000000.01-502.B.000901004000000.01-502|1474
01|01004|000901004000000|01-503|000901004000000.01-503.A.000901004000000.01-503|46283
01|01004|000901004000000|01-504|000901004000000.01-504.A.000901004000000.01-504|8505
01|01004|000901004000000|13|000901004000000.13.A.000901004000000.13|1294
01|01004|000901004000000|5|000901004000000.5.A.000901004000000.5|980
01|01004|000901004000000|88|000901004000000.88.1A.000901004000000.88|229
01|01005|000100000000000|13|000100000000000.13.A.000100000000000.13|1588
01|01005|000100000000000|131|000100000000000.131.A.000100000000000.131|1209
01|01005|000100000000000|132|000100000000000.132.A.000100000000000.132|326
01|01005|000100000000000|133|000100000000000.133.A.000100000000000.133|5512
01|01005|000100000000000|135|000100000000000.135.A.000100000000000.135|46175
01|01005|000100000000000|136|000100000000000.136.A.000100000000000.136|41749
01|01005|000100000000000|137|000100000000000.137.A.000100000000000.137|10603
01|01005|000100000000000|36|000100000000000.36.A.000100000000000.36|153
01|01005|000100000000000|57|000100000000000.57.A.000100000000000.57|145
01|01005|000100000000000|87|000100000000000.87.A.000100000000000.87|4110
01|01005|000201000000000|01-187|000201000000000.01-187.A.000201000000000.01-187|1776
01|01005|000201000000000|01-262|000201000000000.01-262.A.000201000000000.01-262|318
01|01005|000201000000000|01-343|000201000000000.01-343.A.000201000000000.01-343|230
01|01005|000201000000000|01-501|000201000000000.01-501.A.000201000000000.01-501|5946
01|01005|000201000000000|01-502|000201000000000.01-502.A.000201000000000.01-502|40129
01|01005|000201000000000|01-503|000201000000000.01-503.A.000201000000000.01-503|47257
01|01005|000201000000000|01-504|000201000000000.01-504.A.000201000000000.01-504|9067
01|01005|000201000000000|13|000201000000000.13.A.000201000000000.13|1340
01|01005|000201000000000|5|000201000000000.5.A.000201000000000.5|816
01|01005|000201000000000|86|000201000000000.86.A.000201000000000.86|96
01|01005|000201000000000|87|000201000000000.87.A.000201000000000.87|3637
01|01005|000201000000000|88|000201000000000.88.1A.000201000000000.88|138
01|01005|000301000000000|01-187|000301000000000.01-187.A.000301000000000.01-187|2306
01|01005|000301000000000|01-262|000301000000000.01-262.A.000301000000000.01-262|313
01|01005|000301000000000|01-343|000301000000000.01-343.A.000301000000000.01-343|229
01|01005|000301000000000|01-501|000301000000000.01-501.A.000301000000000.01-501|6765
01|01005|000301000000000|01-502|000301000000000.01-502.A.000301000000000.01-502|39195
01|01005|000301000000000|01-503|000301000000000.01-503.A.000301000000000.01-503|46728
01|01005|000301000000000|01-504|000301000000000.01-504.A.000301000000000.01-504|9070
01|01005|000301000000000|13|000301000000000.13.A.000301000000000.13|1302
01|01005|000301000000000|5|000301000000000.5.A.000301000000000.5|827
01|01005|000301000000000|86|000301000000000.86.A.000301000000000.86|96
01|01005|000301000000000|87|000301000000000.87.A.000301000000000.87|3613
01|01005|000301000000000|88|000301000000000.88.1A.000301000000000.88|140
01|01005|000501000000000|01-187|000501000000000.01-187.A.000501000000000.01-187|1701
01|01005|000501000000000|01-501|000501000000000.01-501.A.000501000000000.01-501|5778
01|01005|000501000000000|01-502|000501000000000.01-502.A.000501000000000.01-502|40278
01|01005|000501000000000|01-503|000501000000000.01-503.A.000501000000000.01-503|48303
01|01005|000501000000000|01-504|000501000000000.01-504.A.000501000000000.01-504|8822
01|01005|000501000000000|13|000501000000000.13.A.000501000000000.13|1276
01|01005|000501000000000|87|000501000000000.87.B.000501000000000.87|41
01|01005|000501000000000|88|000501000000000.88.1A.000501000000000.88|141
01|01005|000801000000000|01-187|000801000000000.01-187.A.000801000000000.01-187|1735
01|01005|000801000000000|01-501|000801000000000.01-501.A.000801000000000.01-501|6311
01|01005|000801000000000|01-502|000801000000000.01-502.A.000801000000000.01-502|39576
01|01005|000801000000000|01-503|000801000000000.01-503.A.000801000000000.01-503|47324
01|01005|000801000000000|01-504|000801000000000.01-504.A.000801000000000.01-504|8553
01|01005|000801000000000|13|000801000000000.13.A.000801000000000.13|1307
01|01005|000801000000000|5|000801000000000.5.A.000801000000000.5|803
01|01005|000801000000000|87|000801000000000.87.A.000801000000000.87|3490
01|01005|000801000000000|87|000801000000000.87.B.000801000000000.87|23
01|01005|000801000000000|88|000801000000000.88.1A.000801000000000.88|158
01|01005|000901005000000|01-501|000901005000000.01-501.A.000901005000000.01-501|6315
01|01005|000901005000000|01-502|000901005000000.01-502.A.000901005000000.01-502|39664
01|01005|000901005000000|01-503|000901005000000.01-503.A.000901005000000.01-503|47378
01|01005|000901005000000|01-504|000901005000000.01-504.A.000901005000000.01-504|8609
01|01005|000901005000000|13|000901005000000.13.A.000901005000000.13|1360
01|01005|000901005000000|5|000901005000000.5.A.000901005000000.5|790
01|01006|000100000000000|13|000100000000000.13.A.000100000000000.13|1611
01|01006|000100000000000|131|000100000000000.131.A.000100000000000.131|1001
01|01006|000100000000000|132|000100000000000.132.A.000100000000000.132|260
01|01006|000100000000000|133|000100000000000.133.A.000100000000000.133|4907
01|01006|000100000000000|135|000100000000000.135.A.000100000000000.135|54198
01|01006|000100000000000|136|000100000000000.136.A.000100000000000.136|35917
01|01006|000100000000000|137|000100000000000.137.A.000100000000000.137|11220
01|01006|000100000000000|36|000100000000000.36.A.000100000000000.36|86
01|01006|000100000000000|57|000100000000000.57.A.000100000000000.57|111
01|01006|000100000000000|87|000100000000000.87.A.000100000000000.87|4412
01|01006|000201000000000|01-187|000201000000000.01-187.A.000201000000000.01-187|1961
01|01006|000201000000000|01-262|000201000000000.01-262.A.000201000000000.01-262|263
01|01006|000201000000000|01-343|000201000000000.01-343.A.000201000000000.01-343|208
01|01006|000201000000000|01-501|000201000000000.01-501.A.000201000000000.01-501|5453
01|01006|000201000000000|01-502|000201000000000.01-502.A.000201000000000.01-502|34436
01|01006|000201000000000|01-503|000201000000000.01-503.A.000201000000000.01-503|55646
01|01006|000201000000000|01-504|000201000000000.01-504.A.000201000000000.01-504|9413
01|01006|000201000000000|13|000201000000000.13.A.000201000000000.13|1319
01|01006|000201000000000|5|000201000000000.5.A.000201000000000.5|767
01|01006|000201000000000|86|000201000000000.86.A.000201000000000.86|84
01|01006|000201000000000|87|000201000000000.87.A.000201000000000.87|3767
01|01006|000201000000000|88|000201000000000.88.1A.000201000000000.88|90
01|01006|000301000000000|01-187|000301000000000.01-187.A.000301000000000.01-187|2638
01|01006|000301000000000|01-262|000301000000000.01-262.A.000301000000000.01-262|261
01|01006|000301000000000|01-343|000301000000000.01-343.A.000301000000000.01-343|213
01|01006|000301000000000|01-501|000301000000000.01-501.A.000301000000000.01-501|6178
01|01006|000301000000000|01-502|000301000000000.01-502.A.000301000000000.01-502|33550
01|01006|000301000000000|01-503|000301000000000.01-503.A.000301000000000.01-503|54949
01|01006|000301000000000|01-504|000301000000000.01-504.A.000301000000000.01-504|9425
01|01006|000301000000000|13|000301000000000.13.A.000301000000000.13|1272
01|01006|000301000000000|5|000301000000000.5.A.000301000000000.5|771
01|01006|000301000000000|86|000301000000000.86.A.000301000000000.86|91
01|01006|000301000000000|87|000301000000000.87.A.000301000000000.87|3734
01|01006|000301000000000|88|000301000000000.88.1A.000301000000000.88|98
01|01006|000501000000000|01-187|000501000000000.01-187.A.000501000000000.01-187|1825
01|01006|000501000000000|01-501|000501000000000.01-501.A.000501000000000.01-501|5185
01|01006|000501000000000|01-502|000501000000000.01-502.A.000501000000000.01-502|34814
01|01006|000501000000000|01-503|000501000000000.01-503.A.000501000000000.01-503|56712
01|01006|000501000000000|01-504|000501000000000.01-504.A.000501000000000.01-504|9113
01|01006|000501000000000|13|000501000000000.13.A.000501000000000.13|1242
01|01006|000501000000000|87|000501000000000.87.B.000501000000000.87|83
01|01006|000501000000000|88|000501000000000.88.1A.000501000000000.88|92
01|01006|000801000000000|01-187|000801000000000.01-187.A.000801000000000.01-187|1922
01|01006|000801000000000|01-501|000801000000000.01-501.A.000801000000000.01-501|5671
01|01006|000801000000000|01-502|000801000000000.01-502.A.000801000000000.01-502|34138
01|01006|000801000000000|01-503|000801000000000.01-503.A.000801000000000.01-503|55638
01|01006|000801000000000|01-504|000801000000000.01-504.A.000801000000000.01-504|8903
01|01006|000801000000000|13|000801000000000.13.A.000801000000000.13|1282
01|01006|000801000000000|5|000801000000000.5.A.000801000000000.5|764
01|01006|000801000000000|87|000801000000000.87.A.000801000000000.87|3629
01|01006|000801000000000|87|000801000000000.87.B.000801000000000.87|19
01|01006|000801000000000|88|000801000000000.88.1A.000801000000000.88|94
01|01006|000901006000000|01-501|000901006000000.01-501.A.000901006000000.01-501|5770
01|01006|000901006000000|01-502|000901006000000.01-502.A.000901006000000.01-502|34111
01|01006|000901006000000|01-503|000901006000000.01-503.A.000901006000000.01-503|55647
01|01006|000901006000000|01-504|000901006000000.01-504.A.000901006000000.01-504|8945
01|01006|000901006000000|13|000901006000000.13.A.000901006000000.13|1316
01|01006|000901006000000|5|000901006000000.5.A.000901006000000.5|744
01|01006|000901006000000|87|000901006000000.87.A.000901006000000.87|3646
01|01006|000901006000000|88|000901006000000.88.1A.000901006000000.88|99
01|01007|000100000000000|13|000100000000000.13.A.000100000000000.13|1529
01|01007|000100000000000|131|000100000000000.131.A.000100000000000.131|1357
01|01007|000100000000000|132|000100000000000.132.A.000100000000000.132|341
01|01007|000100000000000|133|000100000000000.133.A.000100000000000.133|4937
01|01007|000100000000000|135|000100000000000.135.A.000100000000000.135|50237
01|01007|000100000000000|136|000100000000000.136.A.000100000000000.136|44617
01|01007|000100000000000|137|000100000000000.137.A.000100000000000.137|12028
01|01007|000100000000000|36|000100000000000.36.A.000100000000000.36|154
01|01007|000100000000000|57|000100000000000.57.A.000100000000000.57|168
01|01007|000100000000000|87|000100000000000.87.A.000100000000000.87|4773
01|01007|000201000000000|01-187|000201000000000.01-187.A.000201000000000.01-187|1730
01|01007|000201000000000|01-262|000201000000000.01-262.A.000201000000000.01-262|344
01|01007|000201000000000|01-343|000201000000000.01-343.A.000201000000000.01-343|268
01|01007|000201000000000|01-501|000201000000000.01-501.A.000201000000000.01-501|5300
01|01007|000201000000000|01-502|000201000000000.01-502.A.000201000000000.01-502|42807
01|01007|000201000000000|01-503|000201000000000.01-503.A.000201000000000.01-503|51509
01|01007|000201000000000|01-504|000201000000000.01-504.A.000201000000000.01-504|10294
01|01007|000201000000000|13|000201000000000.13.A.000201000000000.13|1312
01|01007|000201000000000|5|000201000000000.5.A.000201000000000.5|917
01|01007|000201000000000|86|000201000000000.86.A.000201000000000.86|160
01|01007|000201000000000|87|000201000000000.87.A.000201000000000.87|4189
01|01007|000201000000000|88|000201000000000.88.1A.000201000000000.88|142
01|01007|000301000000000|01-187|000301000000000.01-187.A.000301000000000.01-187|2229
01|01007|000301000000000|01-262|000301000000000.01-262.A.000301000000000.01-262|361
01|01007|000301000000000|01-343|000301000000000.01-343.A.000301000000000.01-343|277
01|01007|000301000000000|01-501|000301000000000.01-501.A.000301000000000.01-501|5991
