CODIGO_REGION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|VOTOS_AGRUPACION|VOTOS_VALIDOS|PORCENTAJE
00000000|000301000000000|86|1908|1843536|0.10
00000000|000301000000000|87|56997|1843536|3.09
00000000|000301000000000|88|2061|1843536|0.11
00000000|000302000000000|02-207|13324|7970570|0.16
00000000|000302000000000|02-276|59051|7970570|0.74
00000000|000302000000000|02-309|9386|7970570|0.11
00000000|000302000000000|02-312|20085|7970570|0.25
00000000|000302000000000|02-314|6929|7970570|0.08
00000000|000302000000000|02-315|1564|7970570|0.01
00000000|000302000000000|02-503|3885469|7970570|48.74
00000000|000302000000000|02-816|17606|7970570|0.22
00000000|000302000000000|133|290750|7970570|3.64
00000000|000302000000000|135|2479206|7970570|31.10
00000000|000302000000000|137|538202|7970570|6.75
00000000|000302000000000|79|7692|7970570|0.09
00000000|000303000000000|03-183|512|107874|0.47
00000000|000303000000000|03-198|321|107874|0.29
00000000|000303000000000|03-218|265|107874|0.24
00000000|000303000000000|03-501|763|107874|0.70
00000000|000303000000000|03-503|62406|107874|57.85
00000000|000303000000000|03-504|5056|107874|4.68
00000000|000303000000000|03-505|1275|107874|1.18
00000000|000303000000000|03-506|26989|107874|25.01
00000000|000304000000000|04-217|48447|2004833|2.41
00000000|000304000000000|04-501|9250|2004833|0.46
00000000|000304000000000|04-502|824807|2004833|41.14
00000000|000304000000000|04-503|335884|2004833|16.75
00000000|000304000000000|04-504|61152|2004833|3.05
00000000|000304000000000|04-505|465897|2004833|23.23
00000000|000304000000000|04-506|103676|2004833|5.17
00000000|000304000000000|13|15877|2004833|0.79
00000000|000304000000000|23|2858|2004833|0.14
00000000|000304000000000|57|7300|2004833|0.36
00000000|000304000000000|87|41787|2004833|2.08
00000000|000305000000000|05-216|273|13325|2.04
00000000|000305000000000|05-501|9077|13325|68.12
00000000|000305000000000|05-502|3185|13325|23.90
00000000|000305000000000|05-503|420|13325|3.15
00000000|000306000000000|06-156|15309|436127|3.51
00000000|000306000000000|06-179|2374|436127|0.54
00000000|000306000000000|06-180|1530|436127|0.35
00000000|000306000000000|06-501|256680|436127|58.85
00000000|000306000000000|06-502|2516|436127|0.57
00000000|000306000000000|06-503|111955|436127|25.67
00000000|000306000000000|06-504|10540|436127|2.41
00000000|000306000000000|33|3823|436127|0.87
00000000|000306000000000|71|5981|436127|1.37
00000000|000307000000000|07-151|5952|263770|2.25
00000000|000307000000000|07-152|16497|263770|6.25
00000000|000307000000000|07-501|107847|263770|40.88
00000000|000307000000000|07-502|28804|263770|10.92
00000000|000307000000000|07-503|60339|263770|22.87
00000000|000307000000000|07-504|10199|263770|3.86
00000000|000308000000000|08-501|345655|784430|44.06
00000000|000308000000000|08-502|286421|784430|36.51
00000000|000308000000000|13|7159|784430|0.91
00000000|000308000000000|50|67967|784430|8.66
00000000|000308000000000|68|17708|784430|2.25
00000000|000309000000000|09-501|196786|305836|64.34
00000000|000309000000000|09-502|10995|305836|3.59
00000000|000309000000000|09-503|78554|305836|25.68
00000000|000309000000000|38|2792|305836|0.91
00000000|000310000000000|10-501|149099|318262|46.84
00000000|000310000000000|10-502|88540|318262|27.81
00000000|000310000000000|10-503|26555|318262|8.34
00000000|000310000000000|10-504|15365|318262|4.82
00000000|000310000000000|33|3766|318262|1.18
00000000|000311000000000|11-501|102661|204228|50.26
00000000|000311000000000|11-502|67725|204228|33.16
00000000|000311000000000|11-503|4710|204228|2.30
00000000|000311000000000|13|2424|204228|1.18
00000000|000311000000000|50|15293|204228|7.48
00000000|000312000000000|12-501|3949|175849|2.24
00000000|000312000000000|12-502|57451|175849|32.67
00000000|000312000000000|12-503|89327|175849|50.79
00000000|000312000000000|13|1460|175849|0.83
00000000|000312000000000|33|137|175849|0.07
00000000|000312000000000|82|4501|175849|2.55
00000000|000313000000000|13-222|96500|1049700|9.19
00000000|000313000000000|13-501|46296|1049700|4.41
00000000|000313000000000|13-502|419287|1049700|39.94
00000000|000313000000000|13-503|410459|1049700|39.10
00000000|000314000000000|14-501|145369|627106|23.18
00000000|000314000000000|14-502|223467|627106|35.63
00000000|000314000000000|14-503|162842|627106|25.96
00000000|000314000000000|50|20508|627106|3.27
00000000|000314000000000|71|7749|627106|1.23
00000000|000315000000000|13|3547|334341|1.06
00000000|000315000000000|15-151|62324|334341|18.64
00000000|000315000000000|15-501|79995|334341|23.92
00000000|000315000000000|15-502|17572|334341|5.25
00000000|000315000000000|15-503|117488|334341|35.14
00000000|000315000000000|15-504|17251|334341|5.15
00000000|000316000000000|13|3785|365946|1.03
00000000|000316000000000|16-169|84497|365946|23.09
00000000|000316000000000|16-501|51769|365946|14.14
00000000|000316000000000|16-502|161349|365946|44.09
00000000|000316000000000|16-503|12573|365946|3.43
00000000|000317000000000|17-501|298102|615276|48.45
00000000|000317000000000|17-502|110599|615276|17.97
00000000|000317000000000|17-503|137896|615276|22.41
00000000|000317000000000|17-504|22474|615276|3.65
00000000|000317000000000|19|27801|615276|4.51
00000000|000318000000000|18-168|5816|413169|1.40
00000000|000318000000000|18-177|1088|413169|0.26
00000000|000318000000000|18-501|224243|413169|54.27
00000000|000318000000000|18-502|6012|413169|1.45
00000000|000318000000000|18-503|126447|413169|30.60
00000000|000318000000000|18-504|31815|413169|7.70
00000000|000319000000000|137|20154|264794|7.61
00000000|000319000000000|19-213|2370|264794|0.89
00000000|000319000000000|19-501|7982|264794|3.01
00000000|000319000000000|19-502|93024|264794|35.13
00000000|000319000000000|19-503|116164|264794|43.86
00000000|000320000000000|13|255|48835|0.52
00000000|000320000000000|20-176|1955|48835|4.00
00000000|000320000000000|20-501|1209|48835|2.47
00000000|000320000000000|20-502|21730|48835|44.49
00000000|000320000000000|20-503|8219|48835|16.83
00000000|000321000000000|13|10321|1880226|0.54
00000000|000321000000000|21-177|2040|1880226|0.10
00000000|000321000000000|21-199|2255|1880226|0.11
00000000|000321000000000|21-501|61817|1880226|3.28
00000000|000321000000000|21-502|229695|1880226|12.21
00000000|000321000000000|21-503|42002|1880226|2.23
00000000|000321000000000|21-504|624501|1880226|33.21
00000000|000321000000000|21-505|798363|1880226|42.46
00000000|000321000000000|21-506|2720|1880226|0.14
00000000|000321000000000|36|3538|1880226|0.18
00000000|000321000000000|65|2877|1880226|0.15
00000000|000321000000000|87|52666|1880226|2.80
00000000|000322000000000|22-178|3575|525782|0.67
00000000|000322000000000|22-179|2674|525782|0.50
00000000|000322000000000|22-501|294710|525782|56.05
00000000|000322000000000|22-502|105237|525782|20.01
00000000|000322000000000|22-503|70239|525782|13.35
00000000|000322000000000|38|5408|525782|1.02
00000000|000322000000000|40|14494|525782|2.75
00000000|000322000000000|87|3693|525782|0.70
00000000|000323000000000|23-181|55170|908785|6.07
00000000|000323000000000|23-501|484886|908785|53.35
00000000|000323000000000|23-502|219673|908785|24.17
00000000|000323000000000|23-503|19450|908785|2.14
00000000|000323000000000|23-504|62405|908785|6.86
00000000|000324000000000|24-187|4490|88401|5.07
00000000|000324000000000|24-203|3060|88401|3.46
00000000|000324000000000|24-501|33792|88401|38.22
00000000|000324000000000|24-502|14159|88401|16.01
00000000|000324000000000|24-503|11628|88401|13.15
00000000|000324000000000|69|6048|88401|6.84
01|000100000000000|13|20605|1845173|1.11
01|000100000000000|131|21469|1845173|1.16
01|000100000000000|132|4983|1845173|0.27
01|000100000000000|133|72899|1845173|3.95
01|000100000000000|135|819531|1845173|44.41
01|000100000000000|136|613820|1845173|33.26
01|000100000000000|137|161861|1845173|8.77
01|000100000000000|36|2037|1845173|0.11
01|000100000000000|57|2311|1845173|0.12
01|000100000000000|87|65767|1845173|3.56
01|000201000000000|01-187|23689|1843843|1.28
01|000201000000000|01-262|5043|1843843|0.27
01|000201000000000|01-343|3748|1843843|0.20
01|000201000000000|01-501|77973|1843843|4.22
01|000201000000000|01-502|588261|1843843|31.90
01|000201000000000|01-503|834547|1843843|45.26
01|000201000000000|01-504|138892|1843843|7.53
01|000201000000000|13|17753|1843843|0.96
01|000201000000000|5|16734|1843843|0.90
01|000201000000000|86|1880|1843843|0.10
01|000201000000000|87|57827|1843843|3.13
01|000201000000000|88|1932|1843843|0.10
01|000301000000000|01-187|30579|1843536|1.65
01|000301000000000|01-262|5013|1843536|0.27
01|000301000000000|01-343|3762|1843536|0.20
01|000301000000000|01-501|87278|1843536|4.73
01|000301000000000|01-502|577114|1843536|31.30
01|000301000000000|01-503|826311|1843536|44.82
01|000301000000000|01-504|138927|1843536|7.53
01|000301000000000|13|17306|1843536|0.93
01|000301000000000|5|16791|1843536|0.91
01|000301000000000|86|1908|1843536|0.10
01|000301000000000|87|56997|1843536|3.09
01|000301000000000|88|2061|1843536|0.11
01|000501000000000|01-187|22460|1847421|1.21
01|000501000000000|01-501|74566|1847421|4.03
01|000501000000000|01-502|593841|1847421|32.14
01|000501000000000|01-503|853280|1847421|46.18
01|000501000000000|01-504|134004|1847421|7.25
01|000501000000000|13|16827|1847421|0.91
01|000501000000000|87|940|1847421|0.05
01|000501000000000|88|2125|1847421|0.11
02|000100000000000|13|61665|7998841|0.77
02|000100000000000|131|148602|7998841|1.85
02|000100000000000|132|19364|7998841|0.24
02|000100000000000|133|275759|7998841|3.44
02|000100000000000|135|2400906|7998841|30.01
02|000100000000000|136|4044695|7998841|50.56
02|000100000000000|137|616843|7998841|7.71
02|000100000000000|36|7672|7998841|0.09
02|000100000000000|57|5024|7998841|0.06
02|000100000000000|87|152130|7998841|1.90
02|000302000000000|02-207|13324|7970570|0.16
02|000302000000000|02-276|59051|7970570|0.74
02|000302000000000|02-309|9386|7970570|0.11
02|000302000000000|02-312|20085|7970570|0.25
02|000302000000000|02-314|6929|7970570|0.08
02|000302000000000|02-315|1564|7970570|0.01
02|000302000000000|02-503|3885469|7970570|48.74
02|000302000000000|02-816|17606|7970570|0.22
02|000302000000000|133|290750|7970570|3.64
02|000302000000000|135|2479206|7970570|31.10
02|000302000000000|137|538202|7970570|6.75
02|000302000000000|79|7692|7970570|0.09
02|000402000000000|02-1911|136564|8102180|1.68
02|000402000000000|02-276|54746|8102180|0.67
02|000402000000000|02-309|9574|8102180|0.11
02|000402000000000|02-503|3985940|8102180|49.19
02|000402000000000|02-816|17735|8102180|0.21
02|000402000000000|02-865|17769|8102180|0.21
02|000402000000000|133|262484|8102180|3.23
02|000402000000000|135|2652769|8102180|32.74
02|000402000000000|137|471266|8102180|5.81
03|000100000000000|13|411|110967|0.37
03|000100000000000|131|1026|110967|0.92
03|000100000000000|132|207|110967|0.18
03|000100000000000|133|1336|110967|1.20
03|000100000000000|135|28449|110967|25.63
03|000100000000000|136|63851|110967|57.54
03|000100000000000|137|7124|110967|6.41
03|000100000000000|36|3|110967|0.00
03|000100000000000|57|176|110967|0.15
03|000100000000000|87|78|110967|0.07
03|000303000000000|03-183|512|107874|0.47
03|000303000000000|03-198|321|107874|0.29
03|000303000000000|03-218|265|107874|0.24
03|000303000000000|03-501|763|107874|0.70
03|000303000000000|03-503|62406|107874|57.85
03|000303000000000|03-504|5056|107874|4.68
03|000303000000000|03-505|1275|107874|1.18
03|000303000000000|03-506|26989|107874|25.01
03|000403000000000|03-501|365|109717|0.33
03|000403000000000|03-503|63512|109717|57.88
03|000403000000000|03-504|4575|109717|4.16
03|000403000000000|03-505|1368|109717|1.24
03|000403000000000|03-506|27586|109717|25.14
03|000403000000000|03-69|2660|109717|2.42
04|000100000000000|13|16657|2035882|0.81
04|000100000000000|131|57983|2035882|2.84
04|000100000000000|132|4097|2035882|0.20
04|000100000000000|133|54551|2035882|2.67
04|000100000000000|135|981013|2035882|48.18
04|000100000000000|136|618827|2035882|30.39
04|000100000000000|137|161247|2035882|7.92
04|000100000000000|36|2972|2035882|0.14
04|000100000000000|57|7211|2035882|0.35
04|000100000000000|87|52889|2035882|2.59
04|000304000000000|04-217|48447|2004833|2.41
04|000304000000000|04-501|9250|2004833|0.46
04|000304000000000|04-502|824807|2004833|41.14
04|000304000000000|04-503|335884|2004833|16.75
04|000304000000000|04-504|61152|2004833|3.05
04|000304000000000|04-505|465897|2004833|23.23
04|000304000000000|04-506|103676|2004833|5.17
04|000304000000000|13|15877|2004833|0.79
04|000304000000000|23|2858|2004833|0.14
04|000304000000000|57|7300|2004833|0.36
04|000304000000000|87|41787|2004833|2.08
05|000100000000000|13|45|13650|0.32
05|000100000000000|131|307|13650|2.24
05|000100000000000|132|29|13650|0.21
05|000100000000000|133|104|13650|0.76
05|000100000000000|135|3737|13650|27.37
05|000100000000000|136|8587|13650|62.90
05|000100000000000|137|510|13650|3.73
05|000100000000000|36|63|13650|0.46
05|000100000000000|57|18|13650|0.13
05|000100000000000|87|126|13650|0.92
05|000305000000000|05-216|273|13325|2.04
05|000305000000000|05-501|9077|13325|68.12
05|000305000000000|05-502|3185|13325|23.90
05|000305000000000|05-503|420|13325|3.15
06|000100000000000|13|1574|440174|0.35
06|000100000000000|131|22641|440174|5.14
06|000100000000000|132|1053|440174|0.23
06|000100000000000|133|6484|440174|1.47
06|000100000000000|135|113806|440174|25.85
06|000100000000000|136|238872|440174|54.26
06|000100000000000|137|16034|440174|3.64
06|000100000000000|36|525|440174|0.11
06|000100000000000|57|681|440174|0.15
06|000100000000000|87|7830|440174|1.77
06|000206000000000|06-156|15465|438802|3.52
06|000206000000000|06-179|2282|438802|0.52
06|000206000000000|06-180|1465|438802|0.33
06|000206000000000|06-501|261502|438802|59.59
06|000206000000000|06-502|2292|438802|0.52
06|000206000000000|06-503|112002|438802|25.52
06|000206000000000|06-504|10676|438802|2.43
06|000206000000000|33|3806|438802|0.86
06|000206000000000|71|5979|438802|1.36
06|000306000000000|06-156|15309|436127|3.51
06|000306000000000|06-179|2374|436127|0.54
06|000306000000000|06-180|1530|436127|0.35
06|000306000000000|06-501|256680|436127|58.85
06|000306000000000|06-502|2516|436127|0.57
06|000306000000000|06-503|111955|436127|25.67
06|000306000000000|06-504|10540|436127|2.41
06|000306000000000|33|3823|436127|0.87
06|000306000000000|71|5981|436127|1.37
07|000100000000000|13|2721|271128|1.00
07|000100000000000|131|12585|271128|4.64
07|000100000000000|132|920|271128|0.33
07|000100000000000|133|9833|271128|3.62
07|000100000000000|135|62443|271128|23.03
07|000100000000000|136|137306|271128|50.64
07|000100000000000|137|22817|271128|8.41
07|000100000000000|36|513|271128|0.18
07|000100000000000|57|652|271128|0.24
07|000100000000000|87|6644|271128|2.45
07|000307000000000|07-151|5952|263770|2.25
07|000307000000000|07-152|16497|263770|6.25
07|000307000000000|07-501|107847|263770|40.88
07|000307000000000|07-502|28804|263770|10.92
07|000307000000000|07-503|60339|263770|22.87
07|000307000000000|07-504|10199|263770|3.86
08|000100000000000|13|7158|791004|0.90
08|000100000000000|131|20229|791004|2.55
08|000100000000000|132|2000|791004|0.25
08|000100000000000|133|15738|791004|1.98
08|000100000000000|135|284627|791004|35.98
08|000100000000000|136|356705|791004|45.09
08|000100000000000|137|67996|791004|8.59
08|000100000000000|36|1181|791004|0.14
08|000100000000000|57|1879|791004|0.23
08|000100000000000|87|18500|791004|2.33
08|000208000000000|08-501|348669|786081|44.35
08|000208000000000|08-502|287196|786081|36.53
08|000208000000000|13|7167|786081|0.91
08|000208000000000|50|67752|786081|8.61
08|000208000000000|68|17199|786081|2.18
08|000308000000000|08-501|345655|784430|44.06
08|000308000000000|08-502|286421|784430|36.51
08|000308000000000|13|7159|784430|0.91
08|000308000000000|50|67967|784430|8.66
08|000308000000000|68|17708|784430|2.25
09|000100000000000|13|855|309770|0.27
09|000100000000000|131|7554|309770|2.43
09|000100000000000|132|605|309770|0.19
09|000100000000000|133|2488|309770|0.80
09|000100000000000|135|75050|309770|24.22
09|000100000000000|136|203910|309770|65.82
09|000100000000000|137|11554|309770|3.72
09|000100000000000|36|292|309770|0.09
09|000100000000000|57|355|309770|0.11
09|000100000000000|87|4110|309770|1.32
09|000309000000000|09-501|196786|305836|64.34
09|000309000000000|09-502|10995|305836|3.59
09|000309000000000|09-503|78554|305836|25.68
09|000309000000000|38|2792|305836|0.91
10|000100000000000|13|1473|324313|0.45
10|000100000000000|131|13771|324313|4.24
10|000100000000000|132|834|324313|0.25
10|000100000000000|133|10550|324313|3.25
10|000100000000000|135|94407|324313|29.10
10|000100000000000|136|148943|324313|45.92
10|000100000000000|137|32682|324313|10.07
10|000100000000000|36|279|324313|0.08
10|000100000000000|57|801|324313|0.24
10|000100000000000|87|8822|324313|2.72
10|000310000000000|10-501|149099|318262|46.84
10|000310000000000|10-502|88540|318262|27.81
10|000310000000000|10-503|26555|318262|8.34
10|000310000000000|10-504|15365|318262|4.82
10|000310000000000|33|3766|318262|1.18
11|000100000000000|13|2393|206662|1.15
11|000100000000000|131|5269|206662|2.54
11|000100000000000|132|596|206662|0.28
11|000100000000000|133|4639|206662|2.24
11|000100000000000|135|66960|206662|32.40
11|000100000000000|136|103452|206662|50.05
11|000100000000000|137|16439|206662|7.95
11|000100000000000|36|398|206662|0.19
11|000100000000000|57|476|206662|0.23
11|000100000000000|87|3882|206662|1.87
11|000311000000000|11-501|102661|204228|50.26
11|000311000000000|11-502|67725|204228|33.16
11|000311000000000|11-503|4710|204228|2.30
11|000311000000000|13|2424|204228|1.18
11|000311000000000|50|15293|204228|7.48
12|000100000000000|13|1374|180919|0.75
12|000100000000000|131|3829|180919|2.11
12|000100000000000|132|479|180919|0.26
12|000100000000000|133|3485|180919|1.92
12|000100000000000|135|57339|180919|31.69
12|000100000000000|136|91148|180919|50.38
12|000100000000000|137|13279|180919|7.33
12|000100000000000|36|334|180919|0.18
12|000100000000000|57|472|180919|0.26
12|000100000000000|87|3680|180919|2.03
12|000312000000000|12-501|3949|175849|2.24
12|000312000000000|12-502|57451|175849|32.67
12|000312000000000|12-503|89327|175849|50.79
12|000312000000000|13|1460|175849|0.83
12|000312000000000|33|137|175849|0.07
12|000312000000000|82|4501|175849|2.55
13|000100000000000|13|5921|1065390|0.55
13|000100000000000|131|41052|1065390|3.85
13|000100000000000|132|3237|1065390|0.30
13|000100000000000|133|44501|1065390|4.17
13|000100000000000|135|397972|1065390|37.35
13|000100000000000|136|430986|1065390|40.45
13|000100000000000|137|98598|1065390|9.25
13|000100000000000|36|1939|1065390|0.18
13|000100000000000|57|2677|1065390|0.25
13|000100000000000|87|25427|1065390|2.38
13|000313000000000|13-222|96500|1049700|9.19
13|000313000000000|13-501|46296|1049700|4.41
13|000313000000000|13-502|419287|1049700|39.94
13|000313000000000|13-503|410459|1049700|39.10
14|000100000000000|13|2967|640582|0.46
14|000100000000000|131|34467|640582|5.38
14|000100000000000|132|1490|640582|0.23
14|000100000000000|133|7860|640582|1.22
14|000100000000000|135|168268|640582|26.26
14|000100000000000|136|359524|640582|56.12
14|000100000000000|137|33108|640582|5.16
14|000100000000000|36|658|640582|0.10
14|000100000000000|57|1202|640582|0.18
14|000100000000000|87|11220|640582|1.75
14|000314000000000|14-501|145369|627106|23.18
14|000314000000000|14-502|223467|627106|35.63
14|000314000000000|14-503|162842|627106|25.96
14|000314000000000|50|20508|627106|3.27
14|000314000000000|71|7749|627106|1.23
15|000100000000000|13|3302|340871|0.96
15|000100000000000|131|14763|340871|4.33
15|000100000000000|132|1555|340871|0.45
15|000100000000000|133|15550|340871|4.56
15|000100000000000|135|94954|340871|27.85
15|000100000000000|136|150274|340871|44.08
15|000100000000000|137|25831|340871|7.57
15|000100000000000|36|776|340871|0.22
15|000100000000000|57|1090|340871|0.31
15|000100000000000|87|7874|340871|2.30
15|000215000000000|13|3727|334526|1.11
15|000215000000000|15-151|66105|334526|19.76
15|000215000000000|15-501|81485|334526|24.35
15|000215000000000|15-502|16619|334526|4.96
15|000215000000000|15-503|117064|334526|34.99
15|000215000000000|15-504|17119|334526|5.11
15|000315000000000|13|3547|334341|1.06
15|000315000000000|15-151|62324|334341|18.64
15|000315000000000|15-501|79995|334341|23.92
15|000315000000000|15-502|17572|334341|5.25
15|000315000000000|15-503|117488|334341|35.14
15|000315000000000|15-504|17251|334341|5.15
16|000100000000000|13|3213|387181|0.82
16|000100000000000|131|17555|387181|4.53
16|000100000000000|132|1053|387181|0.27
16|000100000000000|133|11560|387181|2.98
16|000100000000000|135|87742|387181|22.66
16|000100000000000|136|209011|387181|53.98
16|000100000000000|137|27407|387181|7.07
16|000100000000000|36|592|387181|0.15
16|000100000000000|57|953|387181|0.24
16|000100000000000|87|8811|387181|2.27
16|000216000000000|13|3702|369501|1.00
16|000216000000000|16-169|108675|369501|29.41
16|000216000000000|16-502|162383|369501|43.94
16|000216000000000|16-503|12124|369501|3.28
16|000316000000000|13|3785|365946|1.03
16|000316000000000|16-169|84497|365946|23.09
16|000316000000000|16-501|51769|365946|14.14
16|000316000000000|16-502|161349|365946|44.09
16|000316000000000|16-503|12573|365946|3.43
17|000100000000000|13|3839|666376|0.57
17|000100000000000|131|26244|666376|3.93
17|000100000000000|132|2085|666376|0.31
17|000100000000000|133|16600|666376|2.49
17|000100000000000|135|138601|666376|20.79
17|000100000000000|136|324959|666376|48.76
17|000100000000000|137|124490|666376|18.68
17|000100000000000|36|884|666376|0.13
17|000100000000000|57|1718|666376|0.25
17|000100000000000|87|17809|666376|2.67
17|000217000000000|17-501|299791|619992|48.35
17|000217000000000|17-502|112414|619992|18.13
17|000217000000000|17-503|140504|619992|22.66
17|000217000000000|17-504|21013|619992|3.38
17|000217000000000|19|28477|619992|4.59
17|000317000000000|17-501|298102|615276|48.45
17|000317000000000|17-502|110599|615276|17.97
17|000317000000000|17-503|137896|615276|22.41
17|000317000000000|17-504|22474|615276|3.65
17|000317000000000|19|27801|615276|4.51
18|000100000000000|13|1918|416112|0.46
18|000100000000000|131|12252|416112|2.94
18|000100000000000|132|769|416112|0.18
18|000100000000000|133|5943|416112|1.42
18|000100000000000|135|109948|416112|26.42
18|000100000000000|136|228444|416112|54.89
18|000100000000000|137|41406|416112|9.95
18|000100000000000|36|218|416112|0.05
18|000100000000000|57|779|416112|0.18
18|000100000000000|87|6081|416112|1.46
18|000318000000000|18-168|5816|413169|1.40
18|000318000000000|18-177|1088|413169|0.26
18|000318000000000|18-501|224243|413169|54.27
18|000318000000000|18-502|6012|413169|1.45
18|000318000000000|18-503|126447|413169|30.60
18|000318000000000|18-504|31815|413169|7.70
19|000100000000000|13|2394|268884|0.89
19|000100000000000|131|10216|268884|3.79
19|000100000000000|132|978|268884|0.36
19|000100000000000|133|7600|268884|2.82
19|000100000000000|135|91800|268884|34.14
19|000100000000000|136|118807|268884|44.18
19|000100000000000|137|23604|268884|8.77
19|000100000000000|36|623|268884|0.23
19|000100000000000|57|956|268884|0.35
19|000100000000000|87|6147|268884|2.28
19|000319000000000|137|20154|264794|7.61
19|000319000000000|19-213|2370|264794|0.89
19|000319000000000|19-501|7982|264794|3.01
19|000319000000000|19-502|93024|264794|35.13
19|000319000000000|19-503|116164|264794|43.86
20|000100000000000|13|260|48627|0.53
20|000100000000000|131|1444|48627|2.96
20|000100000000000|132|69|48627|0.14
20|000100000000000|133|1224|48627|2.51
20|000100000000000|135|8989|48627|18.48
20|000100000000000|136|24028|48627|49.41
20|000100000000000|137|2684|48627|5.51
20|000100000000000|36|31|48627|0.06
20|000100000000000|57|39|48627|0.08
20|000100000000000|87|802|48627|1.64
20|000320000000000|13|255|48835|0.52
20|000320000000000|20-176|1955|48835|4.00
20|000320000000000|20-501|1209|48835|2.47
20|000320000000000|20-502|21730|48835|44.49
20|000320000000000|20-503|8219|48835|16.83
21|000100000000000|13|10696|1896380|0.56
21|000100000000000|131|57149|1896380|3.01
21|000100000000000|132|3530|1896380|0.18
21|000100000000000|133|36968|1896380|1.94
21|000100000000000|135|641421|1896380|33.82
21|000100000000000|136|828484|1896380|43.68
21|000100000000000|137|230718|1896380|12.16
21|000100000000000|36|2882|1896380|0.15
21|000100000000000|57|2187|1896380|0.11
21|000100000000000|87|55879|1896380|2.94
21|000321000000000|13|10321|1880226|0.54
21|000321000000000|21-177|2040|1880226|0.10
21|000321000000000|21-199|2255|1880226|0.11
21|000321000000000|21-501|61817|1880226|3.28
21|000321000000000|21-502|229695|1880226|12.21
21|000321000000000|21-503|42002|1880226|2.23
