CODIGO_DISTRITO|CODIGO_SECCION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|VOTOS_AGRUPACION|VOTOS_VALIDOS|PORCENTAJE
01|01003|000100000000000|133|4991|113044|4.41
01|01003|000100000000000|135|45429|113044|40.18
01|01003|000100000000000|136|42036|113044|37.18
01|01003|000100000000000|137|9448|113044|8.35
01|01003|000100000000000|36|184|113044|0.16
01|01003|000100000000000|57|145|113044|0.12
01|01003|000100000000000|87|3976|113044|3.51
01|01003|000201000000000|01-187|1477|112892|1.30
01|01003|000201000000000|01-262|388|112892|0.34
01|01003|000201000000000|01-343|265|112892|0.23
01|01003|000201000000000|01-501|5299|112892|4.69
01|01003|000201000000000|01-502|40281|112892|35.68
01|01003|000201000000000|01-503|46125|112892|40.85
01|01003|000201000000000|01-504|8127|112892|7.19
01|01003|000201000000000|13|1150|112892|1.01
01|01003|000201000000000|5|958|112892|0.84
01|01003|000201000000000|86|158|112892|0.13
01|01003|000201000000000|87|3556|112892|3.14
01|01003|000201000000000|88|161|112892|0.14
01|01003|000301000000000|01-187|1867|112932|1.65
01|01003|000301000000000|01-262|389|112932|0.34
01|01003|000301000000000|01-343|265|112932|0.23
01|01003|000301000000000|01-501|5910|112932|5.23
01|01003|000301000000000|01-502|39538|112932|35.01
01|01003|000301000000000|01-503|45651|112932|40.42
01|01003|000301000000000|01-504|8082|112932|7.15
01|01003|000301000000000|13|1120|112932|0.99
01|01003|000301000000000|5|978|112932|0.86
01|01003|000301000000000|86|157|112932|0.13
01|01003|000301000000000|87|3511|112932|3.10
01|01003|000301000000000|88|177|112932|0.15
01|01003|000501000000000|01-187|1458|113155|1.28
01|01003|000501000000000|01-501|5163|113155|4.56
01|01003|000501000000000|01-502|40419|113155|35.72
01|01003|000501000000000|01-503|47062|113155|41.59
01|01003|000501000000000|01-504|7928|113155|7.00
01|01003|000501000000000|13|1110|113155|0.98
01|01003|000501000000000|87|23|113155|0.02
01|01003|000501000000000|88|171|113155|0.15
01|01003|000801000000000|01-187|1495|113259|1.31
01|01003|000801000000000|01-501|5548|113259|4.89
01|01003|000801000000000|01-502|39793|113259|35.13
01|01003|000801000000000|01-503|45984|113259|40.60
01|01003|000801000000000|01-504|7698|113259|6.79
01|01003|000801000000000|13|1124|113259|0.99
01|01003|000801000000000|5|966|113259|0.85
01|01003|000801000000000|87|3388|113259|2.99
01|01003|000801000000000|88|185|113259|0.16
01|01003|000901003000000|01-501|5720|112970|5.06
01|01003|000901003000000|01-502|39755|112970|35.19
01|01003|000901003000000|01-503|45928|112970|40.65
01|01003|000901003000000|01-504|7725|112970|6.83
01|01003|000901003000000|13|1159|112970|1.02
01|01003|000901003000000|5|985|112970|0.87
01|01004|000100000000000|13|1416|130655|1.08
01|01004|000100000000000|131|1574|130655|1.20
01|01004|000100000000000|132|434|130655|0.33
01|01004|000100000000000|133|5618|130655|4.29
01|01004|000100000000000|135|45441|130655|34.77
01|01004|000100000000000|136|55873|130655|42.76
01|01004|000100000000000|137|10271|130655|7.86
01|01004|000100000000000|36|193|130655|0.14
01|01004|000100000000000|57|226|130655|0.17
01|01004|000100000000000|87|3985|130655|3.05
01|01004|000201000000000|01-187|1409|130638|1.07
01|01004|000201000000000|01-262|439|130638|0.33
01|01004|000201000000000|01-343|352|130638|0.26
01|01004|000201000000000|01-501|5814|130638|4.45
01|01004|000201000000000|01-502|52884|130638|40.48
01|01004|000201000000000|01-503|46374|130638|35.49
01|01004|000201000000000|01-504|9048|130638|6.92
01|01004|000201000000000|13|1249|130638|0.95
01|01004|000201000000000|5|974|130638|0.74
01|01004|000201000000000|86|237|130638|0.18
01|01004|000201000000000|87|3572|130638|2.73
01|01004|000201000000000|88|197|130638|0.15
01|01004|000301000000000|01-187|1698|130766|1.29
01|01004|000301000000000|01-262|425|130766|0.32
01|01004|000301000000000|01-343|353|130766|0.26
01|01004|000301000000000|01-501|6214|130766|4.75
01|01004|000301000000000|01-502|52188|130766|39.90
01|01004|000301000000000|01-503|45871|130766|35.07
01|01004|000301000000000|01-504|9020|130766|6.89
01|01004|000301000000000|13|1252|130766|0.95
01|01004|000301000000000|5|977|130766|0.74
01|01004|000301000000000|86|246|130766|0.18
01|01004|000301000000000|87|3536|130766|2.70
01|01004|000301000000000|88|205|130766|0.15
01|01004|000501000000000|01-187|1316|131233|1.00
01|01004|000501000000000|01-501|5626|131233|4.28
01|01004|000501000000000|01-502|52942|131233|40.34
01|01004|000501000000000|01-503|47374|131233|36.09
01|01004|000501000000000|01-504|8681|131233|6.61
01|01004|000501000000000|13|1220|131233|0.92
01|01004|000501000000000|87|38|131233|0.02
01|01004|000501000000000|88|212|131233|0.16
01|01004|000801000000000|01-187|1358|131385|1.03
01|01004|000801000000000|01-501|5841|131385|4.44
01|01004|000801000000000|01-502|52526|131385|39.97
01|01004|000801000000000|01-503|46367|131385|35.29
01|01004|000801000000000|01-504|8466|131385|6.44
01|01004|000801000000000|13|1248|131385|0.94
01|01004|000801000000000|5|981|131385|0.74
01|01004|000801000000000|87|3446|131385|2.62
01|01004|000801000000000|88|222|131385|0.16
01|01004|000901004000000|01-501|5879|130466|4.50
01|01004|000901004000000|01-502|52750|130466|40.43
01|01004|000901004000000|01-503|46283|130466|35.47
01|01004|000901004000000|01-504|8505|130466|6.51
01|01004|000901004000000|13|1294|130466|0.99
01|01004|000901004000000|5|980|130466|0.75
01|01004|000901004000000|88|229|130466|0.17
01|01005|000100000000000|13|1588|115183|1.37
01|01005|000100000000000|131|1209|115183|1.04
01|01005|000100000000000|132|326|115183|0.28
01|01005|000100000000000|133|5512|115183|4.78
01|01005|000100000000000|135|46175|115183|40.08
01|01005|000100000000000|136|41749|115183|36.24
01|01005|000100000000000|137|10603|115183|9.20
01|01005|000100000000000|36|153|115183|0.13
01|01005|000100000000000|57|145|115183|0.12
01|01005|000100000000000|87|4110|115183|3.56
01|01005|000201000000000|01-187|1776|115134|1.54
01|01005|000201000000000|01-262|318|115134|0.27
01|01005|000201000000000|01-343|230|115134|0.19
01|01005|000201000000000|01-501|5946|115134|5.16
01|01005|000201000000000|01-502|40129|115134|34.85
01|01005|000201000000000|01-503|47257|115134|41.04
01|01005|000201000000000|01-504|9067|115134|7.87
01|01005|000201000000000|13|1340|115134|1.16
01|01005|000201000000000|5|816|115134|0.70
01|01005|000201000000000|86|96|115134|0.08
01|01005|000201000000000|87|3637|115134|3.15
01|01005|000201000000000|88|138|115134|0.11
01|01005|000301000000000|01-187|2306|115177|2.00
01|01005|000301000000000|01-262|313|115177|0.27
01|01005|000301000000000|01-343|229|115177|0.19
01|01005|000301000000000|01-501|6765|115177|5.87
01|01005|000301000000000|01-502|39195|115177|34.03
01|01005|000301000000000|01-503|46728|115177|40.57
01|01005|000301000000000|01-504|9070|115177|7.87
01|01005|000301000000000|13|1302|115177|1.13
01|01005|000301000000000|5|827|115177|0.71
01|01005|000301000000000|86|96|115177|0.08
01|01005|000301000000000|87|3613|115177|3.13
01|01005|000301000000000|88|140|115177|0.12
01|01005|000501000000000|01-187|1701|115205|1.47
01|01005|000501000000000|01-501|5778|115205|5.01
01|01005|000501000000000|01-502|40278|115205|34.96
01|01005|000501000000000|01-503|48303|115205|41.92
01|01005|000501000000000|01-504|8822|115205|7.65
01|01005|000501000000000|13|1276|115205|1.10
01|01005|000501000000000|87|41|115205|0.03
01|01005|000501000000000|88|141|115205|0.12
01|01005|000801000000000|01-187|1735|115495|1.50
01|01005|000801000000000|01-501|6311|115495|5.46
01|01005|000801000000000|01-502|39576|115495|34.26
01|01005|000801000000000|01-503|47324|115495|40.97
01|01005|000801000000000|01-504|8553|115495|7.40
01|01005|000801000000000|13|1307|115495|1.13
01|01005|000801000000000|5|803|115495|0.69
01|01005|000801000000000|87|3513|115495|3.04
01|01005|000801000000000|88|158|115495|0.13
01|01005|000901005000000|01-501|6315|115238|5.47
01|01005|000901005000000|01-502|39664|115238|34.41
01|01005|000901005000000|01-503|47378|115238|41.11
01|01005|000901005000000|01-504|8609|115238|7.47
01|01005|000901005000000|13|1360|115238|1.18
01|01005|000901005000000|5|790|115238|0.68
01|01006|000100000000000|13|1610|117133|1.37
01|01006|000100000000000|131|1001|117133|0.85
01|01006|000100000000000|132|260|117133|0.22
01|01006|000100000000000|133|4893|117133|4.17
01|01006|000100000000000|135|54068|117133|46.15
01|01006|000100000000000|136|35840|117133|30.59
01|01006|000100000000000|137|11189|117133|9.55
01|01006|000100000000000|36|86|117133|0.07
01|01006|000100000000000|57|111|117133|0.09
01|01006|000100000000000|87|4401|117133|3.75
01|01006|000201000000000|01-187|1958|117184|1.67
01|01006|000201000000000|01-262|263|117184|0.22
01|01006|000201000000000|01-343|208|117184|0.17
01|01006|000201000000000|01-501|5442|117184|4.64
01|01006|000201000000000|01-502|34359|117184|29.32
01|01006|000201000000000|01-503|55514|117184|47.37
01|01006|000201000000000|01-504|9383|117184|8.00
01|01006|000201000000000|13|1318|117184|1.12
01|01006|000201000000000|5|765|117184|0.65
01|01006|000201000000000|86|84|117184|0.07
01|01006|000201000000000|87|3757|117184|3.20
01|01006|000201000000000|88|90|117184|0.07
01|01006|000301000000000|01-187|2631|117108|2.24
01|01006|000301000000000|01-262|261|117108|0.22
01|01006|000301000000000|01-343|213|117108|0.18
01|01006|000301000000000|01-501|6165|117108|5.26
01|01006|000301000000000|01-502|33476|117108|28.58
01|01006|000301000000000|01-503|54820|117108|46.81
01|01006|000301000000000|01-504|9396|117108|8.02
01|01006|000301000000000|13|1271|117108|1.08
01|01006|000301000000000|5|769|117108|0.65
01|01006|000301000000000|86|91|117108|0.07
01|01006|000301000000000|87|3724|117108|3.17
01|01006|000301000000000|88|98|117108|0.08
01|01006|000501000000000|01-187|1820|117222|1.55
01|01006|000501000000000|01-501|5173|117222|4.41
01|01006|000501000000000|01-502|34739|117222|29.63
01|01006|000501000000000|01-503|56577|117222|48.26
01|01006|000501000000000|01-504|9084|117222|7.74
01|01006|000501000000000|13|1240|117222|1.05
01|01006|000501000000000|87|83|117222|0.07
01|01006|000501000000000|88|92|117222|0.07
01|01006|000801000000000|01-187|1917|117357|1.63
01|01006|000801000000000|01-501|5657|117357|4.82
01|01006|000801000000000|01-502|34065|117357|29.02
01|01006|000801000000000|01-503|55507|117357|47.29
01|01006|000801000000000|01-504|8879|117357|7.56
01|01006|000801000000000|13|1281|117357|1.09
01|01006|000801000000000|5|762|117357|0.64
01|01006|000801000000000|87|3638|117357|3.09
01|01006|000801000000000|88|94|117357|0.08
01|01006|000901006000000|01-501|5754|117248|4.90
01|01006|000901006000000|01-502|34038|117248|29.03
01|01006|000901006000000|01-503|55515|117248|47.34
01|01006|000901006000000|01-504|8921|117248|7.60
01|01006|000901006000000|13|1314|117248|1.12
01|01006|000901006000000|5|742|117248|0.63
01|01006|000901006000000|87|3636|117248|3.10
01|01006|000901006000000|88|99|117248|0.08
01|01007|000100000000000|13|1529|124483|1.22
01|01007|000100000000000|131|1357|124483|1.09
01|01007|000100000000000|132|341|124483|0.27
01|01007|000100000000000|133|4937|124483|3.96
01|01007|000100000000000|135|50237|124483|40.35
01|01007|000100000000000|136|44617|124483|35.84
01|01007|000100000000000|137|12028|124483|9.66
01|01007|000100000000000|36|154|124483|0.12
01|01007|000100000000000|57|168|124483|0.13
01|01007|000100000000000|87|4773|124483|3.83
01|01007|000201000000000|01-187|1730|124444|1.39
01|01007|000201000000000|01-262|344|124444|0.27
01|01007|000201000000000|01-343|268|124444|0.21
01|01007|000201000000000|01-501|5300|124444|4.25
01|01007|000201000000000|01-502|42807|124444|34.39
01|01007|000201000000000|01-503|51509|124444|41.39
01|01007|000201000000000|01-504|10294|124444|8.27
01|01007|000201000000000|13|1312|124444|1.05
01|01007|000201000000000|5|917|124444|0.73
01|01007|000201000000000|86|160|124444|0.12
01|01007|000201000000000|87|4189|124444|3.36
01|01007|000201000000000|88|142|124444|0.11
01|01007|000301000000000|01-187|2229|124300|1.79
01|01007|000301000000000|01-262|361|124300|0.29
01|01007|000301000000000|01-343|277|124300|0.22
01|01007|000301000000000|01-501|5991|124300|4.81
01|01007|000301000000000|01-502|41930|124300|33.73
01|01007|000301000000000|01-503|50851|124300|40.90
01|01007|000301000000000|01-504|10234|124300|8.23
01|01007|000301000000000|13|1295|124300|1.04
01|01007|000301000000000|5|947|124300|0.76
01|01007|000301000000000|86|161|124300|0.12
01|01007|000301000000000|87|4141|124300|3.33
01|01007|000301000000000|88|159|124300|0.12
01|01007|000501000000000|01-187|1653|125191|1.32
01|01007|000501000000000|01-501|5127|125191|4.09
01|01007|000501000000000|01-502|43843|125191|35.02
01|01007|000501000000000|01-503|52435|125191|41.88
01|01007|000501000000000|01-504|9897|125191|7.90
01|01007|000501000000000|13|1244|125191|0.99
01|01007|000501000000000|87|26|125191|0.02
01|01007|000501000000000|88|157|125191|0.12
01|01007|000801000000000|01-187|1720|125602|1.36
01|01007|000801000000000|01-501|5476|125602|4.35
01|01007|000801000000000|01-502|43136|125602|34.34
01|01007|000801000000000|01-503|51540|125602|41.03
01|01007|000801000000000|01-504|9710|125602|7.73
01|01007|000801000000000|13|1287|125602|1.02
01|01007|000801000000000|5|942|125602|0.74
01|01007|000801000000000|87|4024|125602|3.20
01|01007|000801000000000|88|162|125602|0.12
01|01007|000901007000000|01-501|5519|125197|4.40
01|01007|000901007000000|01-502|43122|125197|34.44
01|01007|000901007000000|01-503|51592|125197|41.20
01|01007|000901007000000|01-504|9761|125197|7.79
01|01007|000901007000000|13|1358|125197|1.08
01|01007|000901007000000|5|944|125197|0.75
01|01007|000901007000000|88|167|125197|0.13
01|01008|000100000000000|13|836|103608|0.80
01|01008|000100000000000|131|1402|103608|1.35
01|01008|000100000000000|132|350|103608|0.33
01|01008|000100000000000|133|3948|103608|3.81
01|01008|000100000000000|135|31145|103608|30.06
01|01008|000100000000000|136|50784|103608|49.01
01|01008|000100000000000|137|8131|103608|7.84
01|01008|000100000000000|36|190|103608|0.18
01|01008|000100000000000|57|219|103608|0.21
01|01008|000100000000000|87|2896|103608|2.79
01|01008|000201000000000|01-187|821|103039|0.79
01|01008|000201000000000|01-262|354|103039|0.34
01|01008|000201000000000|01-343|311|103039|0.30
01|01008|000201000000000|01-501|3969|103039|3.85
01|01008|000201000000000|01-502|48490|103039|47.05
01|01008|000201000000000|01-503|31671|103039|30.73
01|01008|000201000000000|01-504|7248|103039|7.03
01|01008|000201000000000|13|788|103039|0.76
01|01008|000201000000000|5|552|103039|0.53
01|01008|000201000000000|86|213|103039|0.20
01|01008|000201000000000|87|2668|103039|2.58
01|01008|000201000000000|88|170|103039|0.16
01|01008|000301000000000|01-187|984|103004|0.95
01|01008|000301000000000|01-262|349|103004|0.33
01|01008|000301000000000|01-343|314|103004|0.30
01|01008|000301000000000|01-501|4093|103004|3.97
01|01008|000301000000000|01-502|47963|103004|46.56
01|01008|000301000000000|01-503|31465|103004|30.54
01|01008|000301000000000|01-504|7257|103004|7.04
01|01008|000301000000000|13|777|103004|0.75
01|01008|000301000000000|5|571|103004|0.55
01|01008|000301000000000|86|217|103004|0.21
01|01008|000301000000000|87|2634|103004|2.55
01|01008|000301000000000|88|174|103004|0.16
01|01008|000501000000000|01-187|807|104103|0.77
01|01008|000501000000000|01-501|3940|104103|3.78
01|01008|000501000000000|01-502|49246|104103|47.30
01|01008|000501000000000|01-503|32606|104103|31.32
01|01008|000501000000000|01-504|6964|104103|6.68
01|01008|000501000000000|13|771|104103|0.74
01|01008|000501000000000|87|84|104103|0.08
01|01008|000501000000000|88|199|104103|0.19
01|01008|000801000000000|01-187|832|104519|0.79
01|01008|000801000000000|01-501|4061|104519|3.88
01|01008|000801000000000|01-502|48859|104519|46.74
01|01008|000801000000000|01-503|31898|104519|30.51
01|01008|000801000000000|01-504|6939|104519|6.63
01|01008|000801000000000|13|781|104519|0.74
01|01008|000801000000000|5|577|104519|0.55
01|01008|000801000000000|87|2635|104519|2.52
01|01008|000801000000000|88|209|104519|0.19
01|01008|000901008000000|01-501|4112|104379|3.93
01|01008|000901008000000|01-502|48611|104379|46.57
01|01008|000901008000000|01-503|31954|104379|30.61
01|01008|000901008000000|01-504|6989|104379|6.69
01|01008|000901008000000|13|816|104379|0.78
01|01008|000901008000000|5|580|104379|0.55
01|01008|000901008000000|87|2626|104379|2.51
01|01008|000901008000000|88|205|104379|0.19
01|01009|000100000000000|13|1179|112914|1.04
01|01009|000100000000000|131|1355|112914|1.20
01|01009|000100000000000|132|384|112914|0.34
01|01009|000100000000000|133|4466|112914|3.95
01|01009|000100000000000|135|41592|112914|36.83
01|01009|000100000000000|136|43947|112914|38.92
01|01009|000100000000000|137|11744|112914|10.40
01|01009|000100000000000|36|135|112914|0.11
01|01009|000100000000000|57|156|112914|0.13
01|01009|000100000000000|87|4217|112914|3.73
01|01009|000201000000000|01-187|1276|112872|1.13
01|01009|000201000000000|01-262|391|112872|0.34
01|01009|000201000000000|01-343|250|112872|0.22
01|01009|000201000000000|01-501|4649|112872|4.11
01|01009|000201000000000|01-502|42450|112872|37.60
01|01009|000201000000000|01-503|42689|112872|37.82
01|01009|000201000000000|01-504|10331|112872|9.15
01|01009|000201000000000|13|1051|112872|0.93
01|01009|000201000000000|5|751|112872|0.66
01|01009|000201000000000|86|139|112872|0.12
01|01009|000201000000000|87|3779|112872|3.34
01|01009|000201000000000|88|135|112872|0.11
01|01009|000301000000000|01-187|1617|112919|1.43
01|01009|000301000000000|01-262|385|112919|0.34
01|01009|000301000000000|01-343|254|112919|0.22
01|01009|000301000000000|01-501|4939|112919|4.37
01|01009|000301000000000|01-502|42024|112919|37.21
01|01009|000301000000000|01-503|42291|112919|37.45
01|01009|000301000000000|01-504|10345|112919|9.16
01|01009|000301000000000|13|1043|112919|0.92
01|01009|000301000000000|5|773|112919|0.68
01|01009|000301000000000|86|144|112919|0.12
01|01009|000301000000000|87|3726|112919|3.29
01|01009|000301000000000|88|137|112919|0.12
01|01009|000501000000000|01-187|1254|113207|1.10
01|01009|000501000000000|01-501|4465|113207|3.94
01|01009|000501000000000|01-502|42996|113207|37.97
01|01009|000501000000000|01-503|43499|113207|38.42
01|01009|000501000000000|01-504|9921|113207|8.76
01|01009|000501000000000|13|1009|113207|0.89
01|01009|000501000000000|87|95|113207|0.08
01|01009|000501000000000|88|152|113207|0.13
01|01009|000801000000000|01-187|1280|113538|1.12
01|01009|000801000000000|01-501|4687|113538|4.12
01|01009|000801000000000|01-502|42522|113538|37.45
01|01009|000801000000000|01-503|42784|113538|37.68
01|01009|000801000000000|01-504|9675|113538|8.52
01|01009|000801000000000|13|1039|113538|0.91
01|01009|000801000000000|5|766|113538|0.67
01|01009|000801000000000|87|3698|113538|3.25
01|01009|000801000000000|88|154|113538|0.13
01|01009|000901009000000|01-501|4759|113357|4.19
01|01009|000901009000000|01-502|42520|113357|37.50
01|01009|000901009000000|01-503|42757|113357|37.71
01|01009|000901009000000|01-504|9678|113357|8.53
01|01009|000901009000000|13|1060|113357|0.93
01|01009|000901009000000|5|770|113357|0.67
01|01009|000901009000000|87|3657|113357|3.22
01|01009|000901009000000|88|159|113357|0.14
01|01010|000100000000000|13|1433|114296|1.25
01|01010|000100000000000|131|1445|114296|1.26
01|01010|000100000000000|132|331|114296|0.28
01|01010|000100000000000|133|5021|114296|4.39
01|01010|000100000000000|135|45808|114296|40.07
01|01010|000100000000000|136|39525|114296|34.58
01|01010|000100000000000|137|12273|114296|10.73
01|01010|000100000000000|36|118|114296|0.10
01|01010|000100000000000|57|159|114296|0.13
01|01010|000100000000000|87|4241|114296|3.71
01|01010|000201000000000|01-187|1723|114338|1.50
01|01010|000201000000000|01-262|342|114338|0.29
01|01010|000201000000000|01-343|258|114338|0.22
01|01010|000201000000000|01-501|5295|114338|4.63
01|01010|000201000000000|01-502|38126|114338|33.34
01|01010|000201000000000|01-503|47060|114338|41.15
01|01010|000201000000000|01-504|10665|114338|9.32
01|01010|000201000000000|13|1251|114338|1.09
01|01010|000201000000000|5|962|114338|0.84
01|01010|000201000000000|86|107|114338|0.09
01|01010|000201000000000|87|3709|114338|3.24
01|01010|000201000000000|88|123|114338|0.10
01|01010|000301000000000|01-187|2159|114343|1.88
01|01010|000301000000000|01-262|339|114343|0.29
01|01010|000301000000000|01-343|265|114343|0.23
01|01010|000301000000000|01-501|5746|114343|5.02
01|01010|000301000000000|01-502|37576|114343|32.86
01|01010|000301000000000|01-503|46461|114343|40.63
01|01010|000301000000000|01-504|10616|114343|9.28
01|01010|000301000000000|13|1220|114343|1.06
01|01010|000301000000000|5|996|114343|0.87
01|01010|000301000000000|86|118|114343|0.10
01|01010|000301000000000|87|3619|114343|3.16
01|01010|000301000000000|88|126|114343|0.11
01|01010|000501000000000|01-187|1623|114527|1.41
01|01010|000501000000000|01-501|4926|114527|4.30
01|01010|000501000000000|01-502|38500|114527|33.61
01|01010|000501000000000|01-503|47974|114527|41.88
01|01010|000501000000000|01-504|10333|114527|9.02
01|01010|000501000000000|13|1165|114527|1.01
01|01010|000501000000000|87|57|114527|0.04
01|01010|000501000000000|88|149|114527|0.13
01|01010|000801000000000|01-187|1658|114685|1.44
01|01010|000801000000000|01-501|5227|114685|4.55
01|01010|000801000000000|01-502|37945|114685|33.08
01|01010|000801000000000|01-503|46954|114685|40.94
01|01010|000801000000000|01-504|10130|114685|8.83
01|01010|000801000000000|13|1202|114685|1.04
01|01010|000801000000000|5|951|114685|0.82
01|01010|000801000000000|87|3565|114685|3.10
01|01010|000801000000000|88|144|114685|0.12
01|01010|000901010000000|01-501|5275|114598|4.60
01|01010|000901010000000|01-502|37935|114598|33.10
01|01010|000901010000000|01-503|46909|114598|40.93
01|01010|000901010000000|01-504|10175|114598|8.87
01|01010|000901010000000|13|1232|114598|1.07
01|01010|000901010000000|5|937|114598|0.81
01|01010|000901010000000|87|3547|114598|3.09
01|01011|000100000000000|13|1521|133430|1.13
01|01011|000100000000000|131|1505|133430|1.12
01|01011|000100000000000|132|389|133430|0.29
01|01011|000100000000000|133|5330|133430|3.99
01|01011|000100000000000|135|58939|133430|44.17
01|01011|000100000000000|136|41973|133430|31.45
