CODIGO_REGION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|VOTOS_AGRUPACION|VOTOS_VALIDOS|PORCENTAJE
00000000|000222000000000|38|5384|530086|1.01
00000000|000222000000000|40|14388|530086|2.71
00000000|000222000000000|87|3777|530086|0.71
00000000|000224000000000|24-187|4562|89131|5.11
00000000|000224000000000|24-203|2530|89131|2.83
00000000|000224000000000|24-501|36867|89131|41.36
00000000|000224000000000|24-502|15411|89131|17.29
00000000|000224000000000|24-503|11136|89131|12.49
00000000|000224000000000|69|8174|89131|9.17
00000000|000301000000000|01-187|30870|1864753|1.65
00000000|000301000000000|01-262|5060|1864753|0.27
00000000|000301000000000|01-343|3784|1864753|0.20
00000000|000301000000000|01-501|87986|1864753|4.71
00000000|000301000000000|01-502|581796|1864753|31.19
00000000|000301000000000|01-503|838490|1864753|44.96
00000000|000301000000000|01-504|140124|1864753|7.51
00000000|000301000000000|13|17477|1864753|0.93
00000000|000301000000000|5|17274|1864753|0.92
00000000|000301000000000|86|1927|1864753|0.10
00000000|000301000000000|87|57636|1864753|3.09
00000000|000301000000000|88|2085|1864753|0.11
00000000|000302000000000|02-207|13807|8236970|0.16
00000000|000302000000000|02-276|61230|8236970|0.74
00000000|000302000000000|02-309|9724|8236970|0.11
00000000|000302000000000|02-312|20815|8236970|0.25
00000000|000302000000000|02-314|7126|8236970|0.08
00000000|000302000000000|02-315|1623|8236970|0.01
00000000|000302000000000|02-503|4014905|8236970|48.74
00000000|000302000000000|02-816|18263|8236970|0.22
00000000|000302000000000|133|300937|8236970|3.65
00000000|000302000000000|135|2561452|8236970|31.09
00000000|000302000000000|137|557041|8236970|6.76
00000000|000302000000000|79|7954|8236970|0.09
00000000|000303000000000|03-183|571|125968|0.45
00000000|000303000000000|03-198|369|125968|0.29
00000000|000303000000000|03-218|398|125968|0.31
00000000|000303000000000|03-501|819|125968|0.65
00000000|000303000000000|03-503|71778|125968|56.98
00000000|000303000000000|03-504|5918|125968|4.69
00000000|000303000000000|03-505|1471|125968|1.16
00000000|000303000000000|03-506|32366|125968|25.69
00000000|000304000000000|04-217|48447|2004941|2.41
00000000|000304000000000|04-501|9250|2004941|0.46
00000000|000304000000000|04-502|824873|2004941|41.14
00000000|000304000000000|04-503|335894|2004941|16.75
00000000|000304000000000|04-504|61152|2004941|3.05
00000000|000304000000000|04-505|465919|2004941|23.23
00000000|000304000000000|04-506|103678|2004941|5.17
00000000|000304000000000|13|15877|2004941|0.79
00000000|000304000000000|23|2859|2004941|0.14
00000000|000304000000000|57|7301|2004941|0.36
00000000|000304000000000|87|41791|2004941|2.08
00000000|000305000000000|05-216|273|13325|2.04
00000000|000305000000000|05-501|9077|13325|68.12
00000000|000305000000000|05-502|3185|13325|23.90
00000000|000305000000000|05-503|420|13325|3.15
00000000|000306000000000|06-156|16766|484732|3.45
00000000|000306000000000|06-179|2601|484732|0.53
00000000|000306000000000|06-180|1673|484732|0.34
00000000|000306000000000|06-501|286892|484732|59.18
00000000|000306000000000|06-502|2667|484732|0.55
00000000|000306000000000|06-503|124437|484732|25.67
00000000|000306000000000|06-504|11485|484732|2.36
00000000|000306000000000|33|4069|484732|0.83
00000000|000306000000000|71|6373|484732|1.31
00000000|000307000000000|07-151|6147|272094|2.25
00000000|000307000000000|07-152|16853|272094|6.19
00000000|000307000000000|07-501|111440|272094|40.95
00000000|000307000000000|07-502|29769|272094|10.94
00000000|000307000000000|07-503|62036|272094|22.79
00000000|000307000000000|07-504|10468|272094|3.84
00000000|000308000000000|08-501|347782|789177|44.06
00000000|000308000000000|08-502|288348|789177|36.53
00000000|000308000000000|13|7181|789177|0.90
00000000|000308000000000|50|68273|789177|8.65
00000000|000308000000000|68|17805|789177|2.25
00000000|000309000000000|09-501|198676|308588|64.38
00000000|000309000000000|09-502|11024|308588|3.57
00000000|000309000000000|09-503|79359|308588|25.71
00000000|000309000000000|38|2795|308588|0.90
00000000|000310000000000|10-501|151402|322638|46.92
00000000|000310000000000|10-502|89633|322638|27.78
00000000|000310000000000|10-503|26881|322638|8.33
00000000|000310000000000|10-504|15562|322638|4.82
00000000|000310000000000|33|3802|322638|1.17
00000000|000311000000000|11-501|102661|204228|50.26
00000000|000311000000000|11-502|67725|204228|33.16
00000000|000311000000000|11-503|4710|204228|2.30
00000000|000311000000000|13|2424|204228|1.18
00000000|000311000000000|50|15293|204228|7.48
00000000|000312000000000|12-501|3949|175849|2.24
00000000|000312000000000|12-502|57451|175849|32.67
00000000|000312000000000|12-503|89327|175849|50.79
00000000|000312000000000|13|1460|175849|0.83
00000000|000312000000000|33|137|175849|0.07
00000000|000312000000000|82|4501|175849|2.55
00000000|000313000000000|13-222|96549|1050241|9.19
00000000|000313000000000|13-501|46324|1050241|4.41
00000000|000313000000000|13-502|419580|1050241|39.95
00000000|000313000000000|13-503|410596|1050241|39.09
00000000|000314000000000|14-501|145369|627106|23.18
00000000|000314000000000|14-502|223467|627106|35.63
00000000|000314000000000|14-503|162842|627106|25.96
00000000|000314000000000|50|20508|627106|3.27
00000000|000314000000000|71|7749|627106|1.23
00000000|000315000000000|13|3547|334341|1.06
00000000|000315000000000|15-151|62324|334341|18.64
00000000|000315000000000|15-501|79995|334341|23.92
00000000|000315000000000|15-502|17572|334341|5.25
00000000|000315000000000|15-503|117488|334341|35.14
00000000|000315000000000|15-504|17251|334341|5.15
00000000|000316000000000|13|3813|372014|1.02
00000000|000316000000000|16-169|86242|372014|23.18
00000000|000316000000000|16-501|52354|372014|14.07
00000000|000316000000000|16-502|164087|372014|44.10
00000000|000316000000000|16-503|12692|372014|3.41
00000000|000317000000000|17-501|298102|615276|48.45
00000000|000317000000000|17-502|110599|615276|17.97
00000000|000317000000000|17-503|137896|615276|22.41
00000000|000317000000000|17-504|22474|615276|3.65
00000000|000317000000000|19|27801|615276|4.51
00000000|000318000000000|18-168|5816|413169|1.40
00000000|000318000000000|18-177|1088|413169|0.26
00000000|000318000000000|18-501|224243|413169|54.27
00000000|000318000000000|18-502|6012|413169|1.45
00000000|000318000000000|18-503|126447|413169|30.60
00000000|000318000000000|18-504|31815|413169|7.70
00000000|000319000000000|137|20154|264805|7.61
00000000|000319000000000|19-213|2370|264805|0.89
00000000|000319000000000|19-501|7983|264805|3.01
00000000|000319000000000|19-502|93024|264805|35.12
00000000|000319000000000|19-503|116164|264805|43.86
00000000|000320000000000|13|444|78531|0.56
00000000|000320000000000|20-176|3377|78531|4.30
00000000|000320000000000|20-501|2062|78531|2.62
00000000|000320000000000|20-502|33396|78531|42.52
00000000|000320000000000|20-503|13737|78531|17.49
00000000|000321000000000|13|10379|1889721|0.54
00000000|000321000000000|21-177|2121|1889721|0.11
00000000|000321000000000|21-199|2267|1889721|0.11
00000000|000321000000000|21-501|62129|1889721|3.28
00000000|000321000000000|21-502|230987|1889721|12.22
00000000|000321000000000|21-503|42267|1889721|2.23
00000000|000321000000000|21-504|628601|1889721|33.26
00000000|000321000000000|21-505|801156|1889721|42.39
00000000|000321000000000|21-506|2734|1889721|0.14
00000000|000321000000000|36|3552|1889721|0.18
00000000|000321000000000|65|2895|1889721|0.15
00000000|000321000000000|87|52983|1889721|2.80
00000000|000322000000000|22-178|3575|526484|0.67
00000000|000322000000000|22-179|2674|526484|0.50
00000000|000322000000000|22-501|295233|526484|56.07
00000000|000322000000000|22-502|105391|526484|20.01
00000000|000322000000000|22-503|70258|526484|13.34
00000000|000322000000000|38|5409|526484|1.02
00000000|000322000000000|40|14496|526484|2.75
00000000|000322000000000|87|3693|526484|0.70
00000000|000323000000000|23-181|55170|908785|6.07
00000000|000323000000000|23-501|484886|908785|53.35
00000000|000323000000000|23-502|219673|908785|24.17
00000000|000323000000000|23-503|19450|908785|2.14
00000000|000323000000000|23-504|62405|908785|6.86
00000000|000324000000000|24-187|4540|90481|5.01
00000000|000324000000000|24-203|3085|90481|3.40
00000000|000324000000000|24-501|34672|90481|38.31
00000000|000324000000000|24-502|14441|90481|15.96
00000000|000324000000000|24-503|11817|90481|13.06
00000000|000324000000000|69|6244|90481|6.90
01|000100000000000|13|20816|1866599|1.11
01|000100000000000|131|21820|1866599|1.16
01|000100000000000|132|5032|1866599|0.26
01|000100000000000|133|73466|1866599|3.93
01|000100000000000|135|831999|1866599|44.57
01|000100000000000|136|618878|1866599|33.15
01|000100000000000|137|163275|1866599|8.74
01|000100000000000|36|2056|1866599|0.11
01|000100000000000|57|2323|1866599|0.12
01|000100000000000|87|66486|1866599|3.56
01|000201000000000|01-187|23888|1865082|1.28
01|000201000000000|01-262|5091|1865082|0.27
01|000201000000000|01-343|3772|1865082|0.20
01|000201000000000|01-501|78569|1865082|4.21
01|000201000000000|01-502|593037|1865082|31.79
01|000201000000000|01-503|846780|1865082|45.40
01|000201000000000|01-504|140081|1865082|7.51
01|000201000000000|13|17932|1865082|0.96
01|000201000000000|5|17234|1865082|0.92
01|000201000000000|86|1896|1865082|0.10
01|000201000000000|87|58482|1865082|3.13
01|000201000000000|88|1949|1865082|0.10
01|000301000000000|01-187|30870|1864753|1.65
01|000301000000000|01-262|5060|1864753|0.27
01|000301000000000|01-343|3784|1864753|0.20
01|000301000000000|01-501|87986|1864753|4.71
01|000301000000000|01-502|581796|1864753|31.19
01|000301000000000|01-503|838490|1864753|44.96
01|000301000000000|01-504|140124|1864753|7.51
01|000301000000000|13|17477|1864753|0.93
01|000301000000000|5|17274|1864753|0.92
01|000301000000000|86|1927|1864753|0.10
01|000301000000000|87|57636|1864753|3.09
01|000301000000000|88|2085|1864753|0.11
01|000501000000000|01-187|22654|1868572|1.21
01|000501000000000|01-501|75125|1868572|4.02
01|000501000000000|01-502|598660|1868572|32.03
01|000501000000000|01-503|865948|1868572|46.34
01|000501000000000|01-504|135172|1868572|7.23
01|000501000000000|13|16995|1868572|0.90
01|000501000000000|87|946|1868572|0.05
01|000501000000000|88|2144|1868572|0.11
02|000100000000000|13|63919|8266453|0.77
02|000100000000000|131|154127|8266453|1.86
02|000100000000000|132|20016|8266453|0.24
02|000100000000000|133|285200|8266453|3.45
02|000100000000000|135|2480133|8266453|30.00
02|000100000000000|136|4179786|8266453|50.56
02|000100000000000|137|638255|8266453|7.72
02|000100000000000|36|7889|8266453|0.09
02|000100000000000|57|5189|8266453|0.06
02|000100000000000|87|157333|8266453|1.90
02|000302000000000|02-207|13807|8236970|0.16
02|000302000000000|02-276|61230|8236970|0.74
02|000302000000000|02-309|9724|8236970|0.11
02|000302000000000|02-312|20815|8236970|0.25
02|000302000000000|02-314|7126|8236970|0.08
02|000302000000000|02-315|1623|8236970|0.01
02|000302000000000|02-503|4014905|8236970|48.74
02|000302000000000|02-816|18263|8236970|0.22
02|000302000000000|133|300937|8236970|3.65
02|000302000000000|135|2561452|8236970|31.09
02|000302000000000|137|557041|8236970|6.76
02|000302000000000|79|7954|8236970|0.09
02|000402000000000|02-1911|141732|8385340|1.69
02|000402000000000|02-276|56838|8385340|0.67
02|000402000000000|02-309|9920|8385340|0.11
02|000402000000000|02-503|4127720|8385340|49.22
02|000402000000000|02-816|18380|8385340|0.21
02|000402000000000|02-865|18396|8385340|0.21
02|000402000000000|133|271779|8385340|3.24
02|000402000000000|135|2742846|8385340|32.71
02|000402000000000|137|488039|8385340|5.82
03|000100000000000|13|471|129185|0.36
03|000100000000000|131|1213|129185|0.93
03|000100000000000|132|245|129185|0.18
03|000100000000000|133|1634|129185|1.26
03|000100000000000|135|33480|129185|25.91
03|000100000000000|136|73860|129185|57.17
03|000100000000000|137|8181|129185|6.33
03|000100000000000|36|4|129185|0.00
03|000100000000000|57|197|129185|0.15
03|000100000000000|87|92|129185|0.07
03|000303000000000|03-183|571|125968|0.45
03|000303000000000|03-198|369|125968|0.29
03|000303000000000|03-218|398|125968|0.31
03|000303000000000|03-501|819|125968|0.65
03|000303000000000|03-503|71778|125968|56.98
03|000303000000000|03-504|5918|125968|4.69
03|000303000000000|03-505|1471|125968|1.16
03|000303000000000|03-506|32366|125968|25.69
03|000403000000000|03-501|419|127601|0.32
03|000403000000000|03-503|72794|127601|57.04
03|000403000000000|03-504|5322|127601|4.17
03|000403000000000|03-505|1579|127601|1.23
03|000403000000000|03-506|32897|127601|25.78
03|000403000000000|03-69|3126|127601|2.44
04|000100000000000|13|16657|2035993|0.81
04|000100000000000|131|57983|2035993|2.84
04|000100000000000|132|4097|2035993|0.20
04|000100000000000|133|54551|2035993|2.67
04|000100000000000|135|981086|2035993|48.18
04|000100000000000|136|618855|2035993|30.39
04|000100000000000|137|161249|2035993|7.91
04|000100000000000|36|2972|2035993|0.14
04|000100000000000|57|7212|2035993|0.35
04|000100000000000|87|52894|2035993|2.59
04|000304000000000|04-217|48447|2004941|2.41
04|000304000000000|04-501|9250|2004941|0.46
04|000304000000000|04-502|824873|2004941|41.14
04|000304000000000|04-503|335894|2004941|16.75
04|000304000000000|04-504|61152|2004941|3.05
04|000304000000000|04-505|465919|2004941|23.23
04|000304000000000|04-506|103678|2004941|5.17
04|000304000000000|13|15877|2004941|0.79
04|000304000000000|23|2859|2004941|0.14
04|000304000000000|57|7301|2004941|0.36
04|000304000000000|87|41791|2004941|2.08
05|000100000000000|13|45|13650|0.32
05|000100000000000|131|307|13650|2.24
05|000100000000000|132|29|13650|0.21
05|000100000000000|133|104|13650|0.76
05|000100000000000|135|3737|13650|27.37
05|000100000000000|136|8587|13650|62.90
05|000100000000000|137|510|13650|3.73
05|000100000000000|36|63|13650|0.46
05|000100000000000|57|18|13650|0.13
05|000100000000000|87|126|13650|0.92
05|000305000000000|05-216|273|13325|2.04
05|000305000000000|05-501|9077|13325|68.12
05|000305000000000|05-502|3185|13325|23.90
05|000305000000000|05-503|420|13325|3.15
06|000100000000000|13|1719|488422|0.35
06|000100000000000|131|24491|488422|5.01
06|000100000000000|132|1131|488422|0.23
06|000100000000000|133|6939|488422|1.42
06|000100000000000|135|126295|488422|25.85
06|000100000000000|136|267830|488422|54.83
06|000100000000000|137|17402|488422|3.56
06|000100000000000|36|565|488422|0.11
06|000100000000000|57|732|488422|0.14
06|000100000000000|87|8425|488422|1.72
06|000206000000000|06-156|16951|487609|3.47
06|000206000000000|06-179|2502|487609|0.51
06|000206000000000|06-180|1607|487609|0.32
06|000206000000000|06-501|292267|487609|59.93
06|000206000000000|06-502|2443|487609|0.50
06|000206000000000|06-503|124335|487609|25.49
06|000206000000000|06-504|11621|487609|2.38
06|000206000000000|33|4065|487609|0.83
06|000206000000000|71|6365|487609|1.30
06|000306000000000|06-156|16766|484732|3.45
06|000306000000000|06-179|2601|484732|0.53
06|000306000000000|06-180|1673|484732|0.34
06|000306000000000|06-501|286892|484732|59.18
06|000306000000000|06-502|2667|484732|0.55
06|000306000000000|06-503|124437|484732|25.67
06|000306000000000|06-504|11485|484732|2.36
06|000306000000000|33|4069|484732|0.83
06|000306000000000|71|6373|484732|1.31
07|000100000000000|13|2790|280067|0.99
07|000100000000000|131|12837|280067|4.58
07|000100000000000|132|935|280067|0.33
07|000100000000000|133|10121|280067|3.61
07|000100000000000|135|64322|280067|22.96
07|000100000000000|136|142225|280067|50.78
07|000100000000000|137|23409|280067|8.35
07|000100000000000|36|523|280067|0.18
07|000100000000000|57|664|280067|0.23
07|000100000000000|87|6842|280067|2.44
07|000307000000000|07-151|6147|272094|2.25
07|000307000000000|07-152|16853|272094|6.19
07|000307000000000|07-501|111440|272094|40.95
07|000307000000000|07-502|29769|272094|10.94
07|000307000000000|07-503|62036|272094|22.79
07|000307000000000|07-504|10468|272094|3.84
08|000100000000000|13|7184|795763|0.90
08|000100000000000|131|20342|795763|2.55
08|000100000000000|132|2012|795763|0.25
08|000100000000000|133|15826|795763|1.98
08|000100000000000|135|286464|795763|35.99
08|000100000000000|136|358961|795763|45.10
08|000100000000000|137|68281|795763|8.58
08|000100000000000|36|1183|795763|0.14
08|000100000000000|57|1885|795763|0.23
08|000100000000000|87|18586|795763|2.33
08|000208000000000|08-501|350895|790820|44.37
08|000208000000000|08-502|289024|790820|36.54
08|000208000000000|13|7189|790820|0.90
08|000208000000000|50|68048|790820|8.60
08|000208000000000|68|17298|790820|2.18
08|000308000000000|08-501|347782|789177|44.06
08|000308000000000|08-502|288348|789177|36.53
08|000308000000000|13|7181|789177|0.90
08|000308000000000|50|68273|789177|8.65
08|000308000000000|68|17805|789177|2.25
09|000100000000000|13|857|312527|0.27
09|000100000000000|131|7557|312527|2.41
09|000100000000000|132|607|312527|0.19
09|000100000000000|133|2490|312527|0.79
09|000100000000000|135|75836|312527|24.26
09|000100000000000|136|205815|312527|65.85
09|000100000000000|137|11584|312527|3.70
09|000100000000000|36|293|312527|0.09
09|000100000000000|57|356|312527|0.11
09|000100000000000|87|4112|312527|1.31
09|000309000000000|09-501|198676|308588|64.38
09|000309000000000|09-502|11024|308588|3.57
09|000309000000000|09-503|79359|308588|25.71
09|000309000000000|38|2795|308588|0.90
10|000100000000000|13|1489|328733|0.45
10|000100000000000|131|13931|328733|4.23
10|000100000000000|132|843|328733|0.25
10|000100000000000|133|10687|328733|3.25
10|000100000000000|135|95502|328733|29.05
10|000100000000000|136|151381|328733|46.04
10|000100000000000|137|33058|328733|10.05
10|000100000000000|36|282|328733|0.08
10|000100000000000|57|816|328733|0.24
10|000100000000000|87|8897|328733|2.70
10|000310000000000|10-501|151402|322638|46.92
10|000310000000000|10-502|89633|322638|27.78
10|000310000000000|10-503|26881|322638|8.33
10|000310000000000|10-504|15562|322638|4.82
10|000310000000000|33|3802|322638|1.17
11|000100000000000|13|2393|206662|1.15
11|000100000000000|131|5269|206662|2.54
11|000100000000000|132|596|206662|0.28
11|000100000000000|133|4639|206662|2.24
11|000100000000000|135|66960|206662|32.40
11|000100000000000|136|103452|206662|50.05
11|000100000000000|137|16439|206662|7.95
11|000100000000000|36|398|206662|0.19
11|000100000000000|57|476|206662|0.23
11|000100000000000|87|3882|206662|1.87
11|000311000000000|11-501|102661|204228|50.26
11|000311000000000|11-502|67725|204228|33.16
11|000311000000000|11-503|4710|204228|2.30
11|000311000000000|13|2424|204228|1.18
11|000311000000000|50|15293|204228|7.48
12|000100000000000|13|1374|180919|0.75
12|000100000000000|131|3829|180919|2.11
12|000100000000000|132|479|180919|0.26
12|000100000000000|133|3485|180919|1.92
12|000100000000000|135|57339|180919|31.69
12|000100000000000|136|91148|180919|50.38
12|000100000000000|137|13279|180919|7.33
12|000100000000000|36|334|180919|0.18
12|000100000000000|57|472|180919|0.26
12|000100000000000|87|3680|180919|2.03
12|000312000000000|12-501|3949|175849|2.24
12|000312000000000|12-502|57451|175849|32.67
12|000312000000000|12-503|89327|175849|50.79
12|000312000000000|13|1460|175849|0.83
12|000312000000000|33|137|175849|0.07
12|000312000000000|82|4501|175849|2.55
13|000100000000000|13|5923|1065931|0.55
13|000100000000000|131|41068|1065931|3.85
13|000100000000000|132|3237|1065931|0.30
13|000100000000000|133|44526|1065931|4.17
13|000100000000000|135|398109|1065931|37.34
13|000100000000000|136|431283|1065931|40.46
13|000100000000000|137|98644|1065931|9.25
13|000100000000000|36|1941|1065931|0.18
13|000100000000000|57|2679|1065931|0.25
13|000100000000000|87|25435|1065931|2.38
13|000313000000000|13-222|96549|1050241|9.19
13|000313000000000|13-501|46324|1050241|4.41
13|000313000000000|13-502|419580|1050241|39.95
13|000313000000000|13-503|410596|1050241|39.09
14|000100000000000|13|2967|640582|0.46
14|000100000000000|131|34467|640582|5.38
14|000100000000000|132|1490|640582|0.23
14|000100000000000|133|7860|640582|1.22
14|000100000000000|135|168268|640582|26.26
14|000100000000000|136|359524|640582|56.12
14|000100000000000|137|33108|640582|5.16
14|000100000000000|36|658|640582|0.10
14|000100000000000|57|1202|640582|0.18
14|000100000000000|87|11220|640582|1.75
14|000314000000000|14-501|145369|627106|23.18
14|000314000000000|14-502|223467|627106|35.63
14|000314000000000|14-503|162842|627106|25.96
14|000314000000000|50|20508|627106|3.27
14|000314000000000|71|7749|627106|1.23
15|000100000000000|13|3302|340871|0.96
15|000100000000000|131|14763|340871|4.33
15|000100000000000|132|1555|340871|0.45
15|000100000000000|133|15550|340871|4.56
15|000100000000000|135|94954|340871|27.85
15|000100000000000|136|150274|340871|44.08
15|000100000000000|137|25831|340871|7.57
15|000100000000000|36|776|340871|0.22
15|000100000000000|57|1090|340871|0.31
15|000100000000000|87|7874|340871|2.30
15|000215000000000|13|3727|334526|1.11
15|000215000000000|15-151|66105|334526|19.76
15|000215000000000|15-501|81485|334526|24.35
15|000215000000000|15-502|16619|334526|4.96
15|000215000000000|15-503|117064|334526|34.99
15|000215000000000|15-504|17119|334526|5.11
15|000315000000000|13|3547|334341|1.06
15|000315000000000|15-151|62324|334341|18.64
15|000315000000000|15-501|79995|334341|23.92
15|000315000000000|15-502|17572|334341|5.25
15|000315000000000|15-503|117488|334341|35.14
15|000315000000000|15-504|17251|334341|5.15
16|000100000000000|13|3240|394004|0.82
16|000100000000000|131|17974|394004|4.56
16|000100000000000|132|1076|394004|0.27
16|000100000000000|133|11683|394004|2.96
16|000100000000000|135|88788|394004|22.53
16|000100000000000|136|213089|394004|54.08
16|000100000000000|137|27724|394004|7.03
16|000100000000000|36|606|394004|0.15
16|000100000000000|57|966|394004|0.24
16|000100000000000|87|8902|394004|2.25
16|000216000000000|13|3725|375510|0.99
16|000216000000000|16-169|110734|375510|29.48
16|000216000000000|16-502|165129|375510|43.97
16|000216000000000|16-503|12237|375510|3.25
16|000316000000000|13|3813|372014|1.02
16|000316000000000|16-169|86242|372014|23.18
16|000316000000000|16-501|52354|372014|14.07
16|000316000000000|16-502|164087|372014|44.10
16|000316000000000|16-503|12692|372014|3.41
17|000100000000000|13|3839|666376|0.57
17|000100000000000|131|26244|666376|3.93
17|000100000000000|132|2085|666376|0.31
17|000100000000000|133|16600|666376|2.49
17|000100000000000|135|138601|666376|20.79
17|000100000000000|136|324959|666376|48.76
17|000100000000000|137|124490|666376|18.68
17|000100000000000|36|884|666376|0.13
17|000100000000000|57|1718|666376|0.25
17|000100000000000|87|17809|666376|2.67
17|000217000000000|17-501|299791|619992|48.35
17|000217000000000|17-502|112414|619992|18.13
17|000217000000000|17-503|140504|619992|22.66
17|000217000000000|17-504|21013|619992|3.38
17|000217000000000|19|28477|619992|4.59
17|000317000000000|17-501|298102|615276|48.45
17|000317000000000|17-502|110599|615276|17.97
17|000317000000000|17-503|137896|615276|22.41
17|000317000000000|17-504|22474|615276|3.65
17|000317000000000|19|27801|615276|4.51
18|000100000000000|13|1918|416112|0.46
18|000100000000000|131|12252|416112|2.94
18|000100000000000|132|769|416112|0.18
18|000100000000000|133|5943|416112|1.42
18|000100000000000|135|109948|416112|26.42
18|000100000000000|136|228444|416112|54.89
18|000100000000000|137|41406|416112|9.95
18|000100000000000|36|218|416112|0.05
18|000100000000000|57|779|416112|0.18
18|000100000000000|87|6081|416112|1.46
18|000318000000000|18-168|5816|413169|1.40
18|000318000000000|18-177|1088|413169|0.26
18|000318000000000|18-501|224243|413169|54.27
18|000318000000000|18-502|6012|413169|1.45
18|000318000000000|18-503|126447|413169|30.60
18|000318000000000|18-504|31815|413169|7.70
19|000100000000000|13|2394|268888|0.89
19|000100000000000|131|10216|268888|3.79
19|000100000000000|132|978|268888|0.36
19|000100000000000|133|7600|268888|2.82
19|000100000000000|135|91800|268888|34.14
19|000100000000000|136|118807|268888|44.18
19|000100000000000|137|23604|268888|8.77
19|000100000000000|36|623|268888|0.23
19|000100000000000|57|956|268888|0.35
19|000100000000000|87|6147|268888|2.28
19|000319000000000|137|20154|264805|7.61
19|000319000000000|19-213|2370|264805|0.89
19|000319000000000|19-501|7983|264805|3.01
19|000319000000000|19-502|93024|264805|35.12
19|000319000000000|19-503|116164|264805|43.86
20|000100000000000|13|437|78136|0.55
20|000100000000000|131|2352|78136|3.01
20|000100000000000|132|117|78136|0.14
20|000100000000000|133|2072|78136|2.65
20|000100000000000|135|15006|78136|19.20
20|000100000000000|136|37354|78136|47.80
20|000100000000000|137|4701|78136|6.01
20|000100000000000|36|56|78136|0.07
20|000100000000000|57|58|78136|0.07
20|000100000000000|87|1325|78136|1.69
20|000320000000000|13|444|78531|0.56
20|000320000000000|20-176|3377|78531|4.30
20|000320000000000|20-501|2062|78531|2.62
20|000320000000000|20-502|33396|78531|42.52
20|000320000000000|20-503|13737|78531|17.49
21|000100000000000|13|10752|1905814|0.56
21|000100000000000|131|57407|1905814|3.01
21|000100000000000|132|3549|1905814|0.18
21|000100000000000|133|37180|1905814|1.95
21|000100000000000|135|645611|1905814|33.87
21|000100000000000|136|831425|1905814|43.62
21|000100000000000|137|231988|1905814|12.17
21|000100000000000|36|2893|1905814|0.15
21|000100000000000|57|2193|1905814|0.11
21|000100000000000|87|56220|1905814|2.94
21|000321000000000|13|10379|1889721|0.54
21|000321000000000|21-177|2121|1889721|0.11
21|000321000000000|21-199|2267|1889721|0.11
21|000321000000000|21-501|62129|1889721|3.28
21|000321000000000|21-502|230987|1889721|12.22
21|000321000000000|21-503|42267|1889721|2.23
