CODIGO_DISTRITO|CODIGO_SECCION|MESAS_HABILITADAS|MESAS_COMPUTADAS|CODIGO_CATEGORIA|CONTADOR|VALOR
01|01004|529|525|000201000000000|VN|1349
01|01004|529|525|000201000000000|VR|39
01|01004|529|525|000301000000000|VB|9021
01|01004|529|525|000301000000000|VII|36
01|01004|529|525|000301000000000|VN|1324
01|01004|529|525|000301000000000|VR|32
01|01004|529|525|000501000000000|VB|14203
01|01004|529|525|000501000000000|VII|55
01|01004|529|525|000501000000000|VN|1267
01|01004|529|525|000501000000000|VR|74
01|01004|529|525|000801000000000|VB|11239
01|01004|529|525|000801000000000|VII|34
01|01004|529|525|000801000000000|VN|1277
01|01004|529|525|000801000000000|VR|28
01|01004|529|525|000901004000000|VB|14975
01|01004|529|525|000901004000000|VII|49
01|01004|529|525|000901004000000|VN|1945
01|01004|529|525|000901004000000|VR|61
01|01005|460|456|000100000000000|VB|3810
01|01005|460|456|000100000000000|VII|15
01|01005|460|456|000100000000000|VN|1182
01|01005|460|456|000100000000000|VR|38
01|01005|460|456|000201000000000|VB|4629
01|01005|460|456|000201000000000|VII|13
01|01005|460|456|000201000000000|VN|1153
01|01005|460|456|000201000000000|VR|36
01|01005|460|456|000301000000000|VB|4847
01|01005|460|456|000301000000000|VII|15
01|01005|460|456|000301000000000|VN|1136
01|01005|460|456|000301000000000|VR|38
01|01005|460|456|000501000000000|VB|9280
01|01005|460|456|000501000000000|VII|15
01|01005|460|456|000501000000000|VN|1077
01|01005|460|456|000501000000000|VR|35
01|01005|460|456|000801000000000|VB|6523
01|01005|460|456|000801000000000|VII|15
01|01005|460|456|000801000000000|VN|1072
01|01005|460|456|000801000000000|VR|36
01|01005|460|456|000901005000000|VB|11641
01|01005|460|456|000901005000000|VII|16
01|01005|460|456|000901005000000|VN|1043
01|01005|460|456|000901005000000|VR|39
01|01006|469|465|000100000000000|VB|3959
01|01006|469|465|000100000000000|VII|9
01|01006|469|465|000100000000000|VN|1196
01|01006|469|465|000100000000000|VR|40
01|01006|469|465|000201000000000|VB|4368
01|01006|469|465|000201000000000|VII|8
01|01006|469|465|000201000000000|VN|1153
01|01006|469|465|000201000000000|VR|43
01|01006|469|465|000301000000000|VB|4510
01|01006|469|465|000301000000000|VII|8
01|01006|469|465|000301000000000|VN|1200
01|01006|469|465|000301000000000|VR|37
01|01006|469|465|000501000000000|VB|9077
01|01006|469|465|000501000000000|VII|8
01|01006|469|465|000501000000000|VN|1101
01|01006|469|465|000501000000000|VR|34
01|01006|469|465|000801000000000|VB|5992
01|01006|469|465|000801000000000|VII|8
01|01006|469|465|000801000000000|VN|1103
01|01006|469|465|000801000000000|VR|42
01|01006|469|465|000901006000000|VB|7804
01|01006|469|465|000901006000000|VII|8
01|01006|469|465|000901006000000|VN|1089
01|01006|469|465|000901006000000|VR|43
01|01007|513|507|000100000000000|VB|4631
01|01007|513|507|000100000000000|VII|55
01|01007|513|507|000100000000000|VN|1325
01|01007|513|507|000100000000000|VR|52
01|01007|513|507|000201000000000|VB|5858
01|01007|513|507|000201000000000|VII|60
01|01007|513|507|000201000000000|VN|1253
01|01007|513|507|000201000000000|VR|50
01|01007|513|507|000301000000000|VB|6125
01|01007|513|507|000301000000000|VII|57
01|01007|513|507|000301000000000|VN|1266
01|01007|513|507|000301000000000|VR|54
01|01007|513|507|000501000000000|VB|11554
01|01007|513|507|000501000000000|VII|68
01|01007|513|507|000501000000000|VN|1188
01|01007|513|507|000501000000000|VR|48
01|01007|513|507|000801000000000|VB|8143
01|01007|513|507|000801000000000|VII|60
01|01007|513|507|000801000000000|VN|1204
01|01007|513|507|000801000000000|VR|48
01|01007|513|507|000901007000000|VB|13627
01|01007|513|507|000901007000000|VII|76
01|01007|513|507|000901007000000|VN|1183
01|01007|513|507|000901007000000|VR|68
01|01008|416|408|000100000000000|VB|3792
01|01008|416|408|000100000000000|VII|68
01|01008|416|408|000100000000000|VN|1246
01|01008|416|408|000100000000000|VR|45
01|01008|416|408|000201000000000|VB|5915
01|01008|416|408|000201000000000|VII|50
01|01008|416|408|000201000000000|VN|1115
01|01008|416|408|000201000000000|VR|41
01|01008|416|408|000301000000000|VB|6356
01|01008|416|408|000301000000000|VII|49
01|01008|416|408|000301000000000|VN|1096
01|01008|416|408|000301000000000|VR|42
01|01008|416|408|000501000000000|VB|9711
01|01008|416|408|000501000000000|VII|80
01|01008|416|408|000501000000000|VN|1095
01|01008|416|408|000501000000000|VR|52
01|01008|416|408|000801000000000|VB|7909
01|01008|416|408|000801000000000|VII|55
01|01008|416|408|000801000000000|VN|1075
01|01008|416|408|000801000000000|VR|47
01|01008|416|408|000901008000000|VB|8694
01|01008|416|408|000901008000000|VII|59
01|01008|416|408|000901008000000|VN|1112
01|01008|416|408|000901008000000|VR|51
01|01009|432|428|000100000000000|VB|3818
01|01009|432|428|000100000000000|VII|30
01|01009|432|428|000100000000000|VN|1253
01|01009|432|428|000100000000000|VR|28
01|01009|432|428|000201000000000|VB|5107
01|01009|432|428|000201000000000|VII|28
01|01009|432|428|000201000000000|VN|1176
01|01009|432|428|000201000000000|VR|27
01|01009|432|428|000301000000000|VB|5369
01|01009|432|428|000301000000000|VII|32
01|01009|432|428|000301000000000|VN|1171
01|01009|432|428|000301000000000|VR|26
01|01009|432|428|000501000000000|VB|10069
01|01009|432|428|000501000000000|VII|66
01|01009|432|428|000501000000000|VN|1149
01|01009|432|428|000501000000000|VR|30
01|01009|432|428|000801000000000|VB|7093
01|01009|432|428|000801000000000|VII|33
01|01009|432|428|000801000000000|VN|1163
01|01009|432|428|000801000000000|VR|25
01|01009|432|428|000901009000000|VB|8164
01|01009|432|428|000901009000000|VII|35
01|01009|432|428|000901009000000|VN|1177
01|01009|432|428|000901009000000|VR|33
01|01010|436|432|000100000000000|VB|4020
01|01010|436|432|000100000000000|VII|23
01|01010|436|432|000100000000000|VN|1356
01|01010|436|432|000100000000000|VR|66
01|01010|436|432|000201000000000|VB|4809
01|01010|436|432|000201000000000|VII|26
01|01010|436|432|000201000000000|VN|1295
01|01010|436|432|000201000000000|VR|52
01|01010|436|432|000301000000000|VB|5205
01|01010|436|432|000301000000000|VII|29
01|01010|436|432|000301000000000|VN|1287
01|01010|436|432|000301000000000|VR|62
01|01010|436|432|000501000000000|VB|10026
01|01010|436|432|000501000000000|VII|42
01|01010|436|432|000501000000000|VN|1237
01|01010|436|432|000501000000000|VR|80
01|01010|436|432|000801000000000|VB|7063
01|01010|436|432|000801000000000|VII|27
01|01010|436|432|000801000000000|VN|1253
01|01010|436|432|000801000000000|VR|67
01|01010|436|432|000901010000000|VB|8777
01|01010|436|432|000901010000000|VII|31
01|01010|436|432|000901010000000|VN|1235
01|01010|436|432|000901010000000|VR|78
01|01011|503|499|000100000000000|VB|4359
01|01011|503|499|000100000000000|VII|21
01|01011|503|499|000100000000000|VN|1537
01|01011|503|499|000100000000000|VR|42
01|01011|503|499|000201000000000|VB|5001
01|01011|503|499|000201000000000|VII|20
01|01011|503|499|000201000000000|VN|1476
01|01011|503|499|000201000000000|VR|36
01|01011|503|499|000301000000000|VB|5229
01|01011|503|499|000301000000000|VII|20
01|01011|503|499|000301000000000|VN|1455
01|01011|503|499|000301000000000|VR|36
01|01011|503|499|000501000000000|VB|10750
01|01011|503|499|000501000000000|VII|20
01|01011|503|499|000501000000000|VN|1383
01|01011|503|499|000501000000000|VR|35
01|01011|503|499|000801000000000|VB|7217
01|01011|503|499|000801000000000|VII|20
01|01011|503|499|000801000000000|VN|1363
01|01011|503|499|000801000000000|VR|36
01|01011|503|499|000901011000000|VB|9022
01|01011|503|499|000901011000000|VII|20
01|01011|503|499|000901011000000|VN|1374
01|01011|503|499|000901011000000|VR|43
01|01012|554|550|000100000000000|VB|4720
01|01012|554|550|000100000000000|VII|27
01|01012|554|550|000100000000000|VN|1527
01|01012|554|550|000100000000000|VR|33
01|01012|554|550|000201000000000|VB|5391
01|01012|554|550|000201000000000|VII|22
01|01012|554|550|000201000000000|VN|1499
01|01012|554|550|000201000000000|VR|34
01|01012|554|550|000301000000000|VB|5684
01|01012|554|550|000301000000000|VII|23
01|01012|554|550|000301000000000|VN|1502
01|01012|554|550|000301000000000|VR|34
01|01012|554|550|000501000000000|VB|11447
01|01012|554|550|000501000000000|VII|30
01|01012|554|550|000501000000000|VN|1480
01|01012|554|550|000501000000000|VR|35
01|01012|554|550|000801000000000|VB|7685
01|01012|554|550|000801000000000|VII|32
01|01012|554|550|000801000000000|VN|1421
01|01012|554|550|000801000000000|VR|36
01|01012|554|550|000901012000000|VB|14074
01|01012|554|550|000901012000000|VII|43
01|01012|554|550|000901012000000|VN|1377
01|01012|554|550|000901012000000|VR|37
01|01013|640|637|000100000000000|VB|4891
01|01013|640|637|000100000000000|VII|16
01|01013|640|637|000100000000000|VN|1406
01|01013|640|637|000100000000000|VR|35
01|01013|640|637|000201000000000|VB|5730
01|01013|640|637|000201000000000|VII|13
01|01013|640|637|000201000000000|VN|1370
01|01013|640|637|000201000000000|VR|32
01|01013|640|637|000301000000000|VB|5833
01|01013|640|637|000301000000000|VII|14
01|01013|640|637|000301000000000|VN|1378
01|01013|640|637|000301000000000|VR|48
01|01013|640|637|000501000000000|VB|11739
01|01013|640|637|000501000000000|VII|14
01|01013|640|637|000501000000000|VN|1279
01|01013|640|637|000501000000000|VR|31
01|01013|640|637|000801000000000|VB|7522
01|01013|640|637|000801000000000|VII|12
01|01013|640|637|000801000000000|VN|1320
01|01013|640|637|000801000000000|VR|31
01|01013|640|637|000901013000000|VB|13760
01|01013|640|637|000901013000000|VII|13
01|01013|640|637|000901013000000|VN|1245
01|01013|640|637|000901013000000|VR|36
01|01014|615|612|000100000000000|VB|4102
01|01014|615|612|000100000000000|VII|26
01|01014|615|612|000100000000000|VN|1222
01|01014|615|612|000100000000000|VR|39
01|01014|615|612|000201000000000|VB|5106
01|01014|615|612|000201000000000|VII|21
01|01014|615|612|000201000000000|VN|1260
01|01014|615|612|000201000000000|VR|32
01|01014|615|612|000301000000000|VB|5333
01|01014|615|612|000301000000000|VII|21
01|01014|615|612|000301000000000|VN|1253
01|01014|615|612|000301000000000|VR|35
01|01014|615|612|000501000000000|VB|10680
01|01014|615|612|000501000000000|VII|22
01|01014|615|612|000501000000000|VN|1137
01|01014|615|612|000501000000000|VR|34
01|01014|615|612|000801000000000|VB|6911
01|01014|615|612|000801000000000|VII|22
01|01014|615|612|000801000000000|VN|1157
01|01014|615|612|000801000000000|VR|32
01|01014|615|612|000901014000000|VB|8231
01|01014|615|612|000901014000000|VII|41
01|01014|615|612|000901014000000|VN|1130
01|01014|615|612|000901014000000|VR|40
01|01015|485|481|000100000000000|VB|4498
01|01015|485|481|000100000000000|VII|16
01|01015|485|481|000100000000000|VN|1354
01|01015|485|481|000100000000000|VR|61
01|01015|485|481|000201000000000|VB|4942
01|01015|485|481|000201000000000|VII|17
01|01015|485|481|000201000000000|VN|1341
01|01015|485|481|000201000000000|VR|59
01|01015|485|481|000301000000000|VB|5200
01|01015|485|481|000301000000000|VII|18
01|01015|485|481|000301000000000|VN|1340
01|01015|485|481|000301000000000|VR|57
01|01015|485|481|000501000000000|VB|9641
01|01015|485|481|000501000000000|VII|16
01|01015|485|481|000501000000000|VN|1267
01|01015|485|481|000501000000000|VR|58
01|01015|485|481|000801000000000|VB|6829
01|01015|485|481|000801000000000|VII|17
01|01015|485|481|000801000000000|VN|1250
01|01015|485|481|000801000000000|VR|59
01|01015|485|481|000901015000000|VB|9047
01|01015|485|481|000901015000000|VII|19
01|01015|485|481|000901015000000|VN|1297
01|01015|485|481|000901015000000|VR|74
02|000602000010000|13048|12118|000602000010000|CSCCC|2377
02|000602000010000|13048|12118|000602000010000|VB|226264
02|000602000010000|13048|12118|000602000010000|VII|1843
02|000602000010000|13048|12118|000602000010000|VN|20603
02|000602000010000|13048|12118|000602000010000|VR|1368
02|000602000040000|1600|1551|000602000040000|CSCCC|389
02|000602000040000|1600|1551|000602000040000|VB|29815
02|000602000040000|1600|1551|000602000040000|VII|64
02|000602000040000|1600|1551|000602000040000|VN|2349
02|000602000040000|1600|1551|000602000040000|VR|61
02|000602000050000|3608|3443|000602000050000|CSCCC|775
02|000602000050000|3608|3443|000602000050000|VB|80975
02|000602000050000|3608|3443|000602000050000|VII|440
02|000602000050000|3608|3443|000602000050000|VN|7251
02|000602000050000|3608|3443|000602000050000|VR|319
02|000602000070000|833|792|000602000070000|CSCCC|245
02|000602000070000|833|792|000602000070000|VB|19884
02|000602000070000|833|792|000602000070000|VII|26
02|000602000070000|833|792|000602000070000|VN|1553
02|000602000070000|833|792|000602000070000|VR|58
02|000702000020000|1825|1750|000702000020000|CSCCC|374
02|000702000020000|1825|1750|000702000020000|VB|40658
02|000702000020000|1825|1750|000702000020000|VII|103
02|000702000020000|1825|1750|000702000020000|VN|2777
02|000702000020000|1825|1750|000702000020000|VR|88
02|000702000030000|13187|12397|000702000030000|CSCCC|2772
02|000702000030000|13187|12397|000702000030000|VB|232802
02|000702000030000|13187|12397|000702000030000|VII|2548
02|000702000030000|13187|12397|000702000030000|VN|18686
02|000702000030000|13187|12397|000702000030000|VR|1078
02|000702000060000|1920|1862|000702000060000|CSCCC|652
02|000702000060000|1920|1862|000702000060000|VB|46092
02|000702000060000|1920|1862|000702000060000|VII|231
02|000702000060000|1920|1862|000702000060000|VN|3793
02|000702000060000|1920|1862|000702000060000|VR|140
02|000702000080000|1683|1502|000702000080000|CSCCC|472
02|000702000080000|1683|1502|000702000080000|VB|20297
02|000702000080000|1683|1502|000702000080000|VII|225
02|000702000080000|1683|1502|000702000080000|VN|2835
02|000702000080000|1683|1502|000702000080000|VR|203
02|02001|46|46|000100000000000|CSCCC|20
02|02001|46|46|000100000000000|VB|527
02|02001|46|46|000100000000000|VII|0
02|02001|46|46|000100000000000|VN|64
02|02001|46|46|000100000000000|VR|1
02|02001|46|46|000302000000000|CSCCC|12
02|02001|46|46|000302000000000|VB|948
02|02001|46|46|000302000000000|VII|2
02|02001|46|46|000302000000000|VN|63
02|02001|46|46|000302000000000|VR|1
02|02001|46|46|000402000000000|CSCCC|12
02|02001|46|46|000402000000000|VB|795
02|02001|46|46|000402000000000|VII|3
02|02001|46|46|000402000000000|VN|62
02|02001|46|46|000402000000000|VR|1
02|02001|46|46|001002001000000|CSCCC|12
02|02001|46|46|001002001000000|VB|628
02|02001|46|46|001002001000000|VII|3
02|02001|46|46|001002001000000|VN|61
02|02001|46|46|001002001000000|VR|1
02|02002|30|30|000100000000000|CSCCC|21
02|02002|30|30|000100000000000|VB|421
02|02002|30|30|000100000000000|VII|1
02|02002|30|30|000100000000000|VN|19
02|02002|30|30|000100000000000|VR|0
02|02002|30|30|000302000000000|CSCCC|21
02|02002|30|30|000302000000000|VB|703
02|02002|30|30|000302000000000|VII|1
02|02002|30|30|000302000000000|VN|21
02|02002|30|30|000302000000000|VR|0
02|02002|30|30|000402000000000|CSCCC|21
02|02002|30|30|000402000000000|VB|609
02|02002|30|30|000402000000000|VII|1
02|02002|30|30|000402000000000|VN|20
02|02002|30|30|000402000000000|VR|0
02|02002|30|30|001002002000000|CSCCC|19
02|02002|30|30|001002002000000|VB|478
02|02002|30|30|001002002000000|VII|1
02|02002|30|30|001002002000000|VN|20
02|02002|30|30|001002002000000|VR|0
02|02003|1294|1225|000100000000000|CSCCC|183
02|02003|1294|1225|000100000000000|VB|9549
02|02003|1294|1225|000100000000000|VII|80
02|02003|1294|1225|000100000000000|VN|2411
02|02003|1294|1225|000100000000000|VR|93
02|02003|1294|1225|000302000000000|CSCCC|260
02|02003|1294|1225|000302000000000|VB|24280
02|02003|1294|1225|000302000000000|VII|79
02|02003|1294|1225|000302000000000|VN|2508
02|02003|1294|1225|000302000000000|VR|94
02|02003|1294|1225|000402000000000|CSCCC|261
02|02003|1294|1225|000402000000000|VB|19166
02|02003|1294|1225|000402000000000|VII|115
02|02003|1294|1225|000402000000000|VN|2416
02|02003|1294|1225|000402000000000|VR|95
02|02003|1294|1225|001002003000000|CSCCC|285
02|02003|1294|1225|001002003000000|VB|22478
02|02003|1294|1225|001002003000000|VII|117
02|02003|1294|1225|001002003000000|VN|2486
02|02003|1294|1225|001002003000000|VR|98
02|02004|860|823|000100000000000|CSCCC|257
02|02004|860|823|000100000000000|VB|5323
02|02004|860|823|000100000000000|VII|47
02|02004|860|823|000100000000000|VN|1057
02|02004|860|823|000100000000000|VR|35
02|02004|860|823|000302000000000|CSCCC|244
02|02004|860|823|000302000000000|VB|12956
02|02004|860|823|000302000000000|VII|45
02|02004|860|823|000302000000000|VN|1051
02|02004|860|823|000302000000000|VR|37
02|02004|860|823|000402000000000|CSCCC|243
02|02004|860|823|000402000000000|VB|10232
02|02004|860|823|000402000000000|VII|56
02|02004|860|823|000402000000000|VN|1054
02|02004|860|823|000402000000000|VR|43
02|02004|860|823|001002004000000|CSCCC|275
02|02004|860|823|001002004000000|VB|13981
02|02004|860|823|001002004000000|VII|56
02|02004|860|823|001002004000000|VN|1082
02|02004|860|823|001002004000000|VR|38
02|02005|60|58|000100000000000|CSCCC|15
02|02005|60|58|000100000000000|VB|713
02|02005|60|58|000100000000000|VII|4
02|02005|60|58|000100000000000|VN|68
02|02005|60|58|000100000000000|VR|0
02|02005|60|58|000302000000000|CSCCC|12
02|02005|60|58|000302000000000|VB|1534
02|02005|60|58|000302000000000|VII|4
02|02005|60|58|000302000000000|VN|58
02|02005|60|58|000302000000000|VR|0
02|02005|60|58|000402000000000|CSCCC|12
02|02005|60|58|000402000000000|VB|1267
02|02005|60|58|000402000000000|VII|4
02|02005|60|58|000402000000000|VN|60
02|02005|60|58|000402000000000|VR|0
02|02005|60|58|001002005000000|CSCCC|8
02|02005|60|58|001002005000000|VB|966
02|02005|60|58|001002005000000|VII|4
02|02005|60|58|001002005000000|VN|60
02|02005|60|58|001002005000000|VR|0
02|02006|173|165|000100000000000|CSCCC|38
02|02006|173|165|000100000000000|VB|1944
02|02006|173|165|000100000000000|VII|2
02|02006|173|165|000100000000000|VN|495
02|02006|173|165|000100000000000|VR|5
02|02006|173|165|000302000000000|CSCCC|61
02|02006|173|165|000302000000000|VB|4250
02|02006|173|165|000302000000000|VII|2
02|02006|173|165|000302000000000|VN|469
02|02006|173|165|000302000000000|VR|5
02|02006|173|165|000402000000000|CSCCC|55
02|02006|173|165|000402000000000|VB|3282
02|02006|173|165|000402000000000|VII|2
02|02006|173|165|000402000000000|VN|461
02|02006|173|165|000402000000000|VR|5
02|02006|173|165|001002006000000|CSCCC|48
02|02006|173|165|001002006000000|VB|2778
02|02006|173|165|001002006000000|VII|3
02|02006|173|165|001002006000000|VN|536
02|02006|173|165|001002006000000|VR|4
02|02007|734|706|000100000000000|CSCCC|197
02|02007|734|706|000100000000000|VB|6815
02|02007|734|706|000100000000000|VII|144
02|02007|734|706|000100000000000|VN|2039
02|02007|734|706|000100000000000|VR|60
02|02007|734|706|000302000000000|CSCCC|197
02|02007|734|706|000302000000000|VB|18736
02|02007|734|706|000302000000000|VII|143
02|02007|734|706|000302000000000|VN|1895
02|02007|734|706|000302000000000|VR|54
02|02007|734|706|000402000000000|CSCCC|196
02|02007|734|706|000402000000000|VB|11627
02|02007|734|706|000402000000000|VII|159
02|02007|734|706|000402000000000|VN|1900
02|02007|734|706|000402000000000|VR|53
02|02007|734|706|001002007000000|CSCCC|200
02|02007|734|706|001002007000000|VB|20916
02|02007|734|706|001002007000000|VII|234
02|02007|734|706|001002007000000|VN|1870
02|02007|734|706|001002007000000|VR|57
02|02008|116|110|000100000000000|CSCCC|24
02|02008|116|110|000100000000000|VB|1495
02|02008|116|110|000100000000000|VII|8
02|02008|116|110|000100000000000|VN|222
02|02008|116|110|000100000000000|VR|2
02|02008|116|110|000302000000000|CSCCC|19
02|02008|116|110|000302000000000|VB|3124
02|02008|116|110|000302000000000|VII|8
02|02008|116|110|000302000000000|VN|208
02|02008|116|110|000302000000000|VR|2
02|02008|116|110|000402000000000|CSCCC|19
02|02008|116|110|000402000000000|VB|2467
02|02008|116|110|000402000000000|VII|8
02|02008|116|110|000402000000000|VN|197
02|02008|116|110|000402000000000|VR|2
02|02008|116|110|001002008000000|CSCCC|19
02|02008|116|110|001002008000000|VB|1764
02|02008|116|110|001002008000000|VII|8
02|02008|116|110|001002008000000|VN|251
02|02008|116|110|001002008000000|VR|3
02|02009|89|86|000100000000000|CSCCC|8
02|02009|89|86|000100000000000|VB|1218
02|02009|89|86|000100000000000|VII|1
02|02009|89|86|000100000000000|VN|182
02|02009|89|86|000100000000000|VR|14
02|02009|89|86|000302000000000|CSCCC|8
02|02009|89|86|000302000000000|VB|2335
02|02009|89|86|000302000000000|VII|1
02|02009|89|86|000302000000000|VN|171
02|02009|89|86|000302000000000|VR|14
02|02009|89|86|000402000000000|CSCCC|8
02|02009|89|86|000402000000000|VB|1942
02|02009|89|86|000402000000000|VII|1
02|02009|89|86|000402000000000|VN|171
02|02009|89|86|000402000000000|VR|15
02|02009|89|86|001002009000000|CSCCC|8
02|02009|89|86|001002009000000|VB|1166
02|02009|89|86|001002009000000|VII|1
02|02009|89|86|001002009000000|VN|201
02|02009|89|86|001002009000000|VR|18
02|02010|75|72|000100000000000|CSCCC|17
02|02010|75|72|000100000000000|VB|742
02|02010|75|72|000100000000000|VII|1
02|02010|75|72|000100000000000|VN|76
02|02010|75|72|000100000000000|VR|2
02|02010|75|72|000302000000000|CSCCC|17
02|02010|75|72|000302000000000|VB|1669
02|02010|75|72|000302000000000|VII|1
02|02010|75|72|000302000000000|VN|71
02|02010|75|72|000302000000000|VR|2
02|02010|75|72|000402000000000|CSCCC|17
02|02010|75|72|000402000000000|VB|1375
02|02010|75|72|000402000000000|VII|1
02|02010|75|72|000402000000000|VN|66
02|02010|75|72|000402000000000|VR|2
02|02010|75|72|001002010000000|CSCCC|17
02|02010|75|72|001002010000000|VB|1054
02|02010|75|72|001002010000000|VII|1
02|02010|75|72|001002010000000|VN|70
02|02010|75|72|001002010000000|VR|2
02|02011|769|721|000100000000000|CSCCC|173
02|02011|769|721|000100000000000|VB|6087
02|02011|769|721|000100000000000|VII|76
02|02011|769|721|000100000000000|VN|815
02|02011|769|721|000100000000000|VR|61
02|02011|769|721|000302000000000|CSCCC|207
02|02011|769|721|000302000000000|VB|16414
02|02011|769|721|000302000000000|VII|75
02|02011|769|721|000302000000000|VN|795
02|02011|769|721|000302000000000|VR|62
02|02011|769|721|000402000000000|CSCCC|185
02|02011|769|721|000402000000000|VB|12117
02|02011|769|721|000402000000000|VII|103
02|02011|769|721|000402000000000|VN|803
02|02011|769|721|000402000000000|VR|66
02|02011|769|721|001002011000000|CSCCC|191
02|02011|769|721|001002011000000|VB|15103
02|02011|769|721|001002011000000|VII|101
02|02011|769|721|001002011000000|VN|867
02|02011|769|721|001002011000000|VR|62
02|02012|233|214|000100000000000|CSCCC|113
02|02012|233|214|000100000000000|VB|1982
02|02012|233|214|000100000000000|VII|18
02|02012|233|214|000100000000000|VN|317
02|02012|233|214|000100000000000|VR|24
02|02012|233|214|000302000000000|CSCCC|156
02|02012|233|214|000302000000000|VB|3690
02|02012|233|214|000302000000000|VII|18
02|02012|233|214|000302000000000|VN|304
02|02012|233|214|000302000000000|VR|22
02|02012|233|214|000402000000000|CSCCC|140
02|02012|233|214|000402000000000|VB|3028
02|02012|233|214|000402000000000|VII|16
02|02012|233|214|000402000000000|VN|301
02|02012|233|214|000402000000000|VR|22
02|02012|233|214|001002012000000|CSCCC|151
02|02012|233|214|001002012000000|VB|3494
02|02012|233|214|001002012000000|VII|17
02|02012|233|214|001002012000000|VN|305
02|02012|233|214|001002012000000|VR|24
02|02013|97|93|000100000000000|CSCCC|47
02|02013|97|93|000100000000000|VB|992
02|02013|97|93|000100000000000|VII|8
02|02013|97|93|000100000000000|VN|154
02|02013|97|93|000100000000000|VR|12
02|02013|97|93|000302000000000|CSCCC|40
02|02013|97|93|000302000000000|VB|2122
02|02013|97|93|000302000000000|VII|8
02|02013|97|93|000302000000000|VN|158
02|02013|97|93|000302000000000|VR|12
02|02013|97|93|000402000000000|CSCCC|40
02|02013|97|93|000402000000000|VB|1359
02|02013|97|93|000402000000000|VII|8
02|02013|97|93|000402000000000|VN|165
02|02013|97|93|000402000000000|VR|13
02|02013|97|93|001002013000000|CSCCC|40
02|02013|97|93|001002013000000|VB|1379
02|02013|97|93|001002013000000|VII|8
02|02013|97|93|001002013000000|VN|130
